100
7 10 10 12 9 11 12 10 9 11 10 8 13 8 4 2 3 1 3 2 2 3 0 2 3 1 5 1 11 12 10 13 11 10 9 13 12 11 11 10 14 12 14 15 15 16 17 14 18 15 14 16 17 17 13 15 21 20 19 19 17 16 20 22 21 18 19 18 18 17 9 9 10 10 10 9 11 7 12 10 8 8 11 11 24 25 20 22 26 23 24 23 23 23 22 22 21 21 8 5 
9 12 12 14 11 13 14 12 11 13 12 10 15 10 2 2 3 3 1 2 4 1 2 0 1 3 3 1 13 14 12 15 13 12 11 15 14 13 13 12 16 14 16 17 17 18 19 16 20 17 16 18 19 19 15 17 23 22 21 21 19 18 22 24 23 20 21 20 20 19 11 9 8 10 8 7 9 9 10 12 10 8 9 11 26 27 22 24 28 25 26 25 25 25 24 24 23 23 10 3 
10 13 13 15 12 14 15 13 12 14 13 11 16 11 1 3 4 4 2 3 5 2 3 1 0 4 2 2 14 15 13 16 14 13 12 16 15 14 14 13 17 15 17 18 18 19 20 17 21 18 17 19 20 20 16 18 24 23 22 22 20 19 23 25 24 21 22 21 21 20 12 10 9 11 7 8 8 10 11 13 11 9 10 12 27 28 23 25 29 26 27 26 26 26 25 25 24 24 11 4 
6 9 9 11 8 10 11 9 8 10 9 7 12 7 5 3 4 2 4 1 3 2 1 3 4 0 6 2 12 13 9 14 10 11 10 12 13 12 12 11 15 11 13 16 16 17 16 15 19 14 15 17 18 18 14 16 22 21 20 20 18 17 21 23 22 19 20 19 19 18 10 10 11 11 11 10 12 8 13 11 9 9 12 12 25 26 21 23 27 24 25 24 24 24 23 23 22 22 7 6 
12 15 15 17 14 16 17 15 14 16 15 13 18 13 1 3 2 4 2 5 3 4 5 3 2 6 0 4 12 15 15 16 16 15 14 18 17 16 14 13 15 17 19 20 18 17 22 17 19 20 19 21 18 20 18 16 22 21 20 20 18 17 21 23 22 19 20 19 19 18 10 8 7 9 5 6 6 8 9 11 9 7 8 10 25 26 21 23 27 24 25 24 24 24 23 23 22 22 13 2 
8 11 11 13 10 12 13 11 10 12 11 9 14 9 3 1 2 2 2 1 3 2 1 1 2 2 4 0 12 13 11 14 12 11 10 14 13 12 12 11 15 13 15 16 16 17 18 15 19 16 15 17 18 18 14 16 22 21 20 20 18 17 21 23 22 19 20 19 19 18 10 8 9 9 9 8 10 8 11 11 9 7 10 10 25 26 21 23 27 24 25 24 24 24 23 23 22 22 9 4 
8 9 11 7 6 8 9 7 8 6 5 7 8 9 13 11 10 10 12 13 9 14 11 13 14 12 12 12 0 3 3 4 4 3 2 6 5 4 2 1 3 5 7 8 6 5 10 5 7 8 7 9 6 8 6 4 10 9 8 8 6 5 9 11 10 7 8 7 7 6 16 16 17 17 17 16 18 14 19 17 15 15 18 18 13 14 9 11 15 12 13 12 12 12 11 11 10 10 5 12 
9 10 12 8 7 9 10 8 9 7 6 8 9 10 14 12 13 11 13 14 12 15 12 14 15 13 15 13 3 0 4 1 3 2 3 3 2 1 1 2 2 2 4 5 3 4 7 2 6 5 4 6 5 5 3 3 9 8 7 7 5 4 8 10 9 6 7 6 6 5 19 19 20 20 20 19 21 17 22 20 18 18 21 21 12 13 8 10 14 11 12 11 11 11 10 10 9 9 6 15 
5 6 8 4 3 5 6 4 5 3 2 4 5 6 14 12 13 11 13 10 12 11 10 12 13 9 15 11 3 4 0 5 1 2 1 3 4 3 3 2 6 2 4 7 7 8 7 6 10 5 6 8 9 9 5 7 13 12 11 11 9 8 12 14 13 10 11 10 10 9 19 19 20 20 20 19 21 17 22 20 18 18 21 21 16 17 12 14 18 15 16 15 15 15 14 14 13 13 2 15 
10 11 13 9 8 10 11 9 10 8 7 9 10 11 15 13 14 12 14 15 13 16 13 15 16 14 16 14 4 1 5 0 4 3 4 2 1 2 2 3 1 3 3 4 2 3 6 1 5 4 3 5 4 4 2 2 8 7 6 6 4 3 7 9 8 5 6 5 5 4 20 20 21 21 21 20 22 18 23 21 19 19 22 22 11 12 7 9 13 10 11 10 10 10 9 9 8 8 7 16 
6 7 9 5 4 6 7 5 6 4 3 5 6 7 15 13 14 12 14 11 13 12 11 13 14 10 16 12 4 3 1 4 0 1 2 2 3 2 2 3 5 1 3 6 6 7 6 5 9 4 5 7 8 8 4 6 12 11 10 10 8 7 11 13 12 9 10 9 9 8 20 20 21 21 21 20 22 18 23 21 19 19 22 22 15 16 11 13 17 14 15 14 14 14 13 13 12 12 3 16 
7 8 10 6 5 7 8 6 7 5 4 6 7 8 14 12 13 11 13 12 12 13 10 12 13 11 15 11 3 2 2 3 1 0 1 3 2 1 1 2 4 2 4 5 5 6 7 4 8 5 4 6 7 7 3 5 11 10 9 9 7 6 10 12 11 8 9 8 8 7 19 19 20 20 20 19 21 17 22 20 18 18 21 21 14 15 10 12 16 13 14 13 13 13 12 12 11 11 4 15 
6 7 9 5 4 6 7 5 6 4 3 5 6 7 13 11 12 10 12 11 11 12 9 11 12 10 14 10 2 3 1 4 2 1 0 4 3 2 2 1 5 3 5 6 6 7 8 5 9 6 5 7 8 8 4 6 12 11 10 10 8 7 11 13 12 9 10 9 9 8 18 18 19 19 19 18 20 16 21 19 17 17 20 20 15 16 11 13 17 14 15 14 14 14 13 13 12 12 3 14 
8 9 11 7 6 8 9 7 8 6 5 7 8 9 17 15 16 14 16 13 15 14 13 15 16 12 18 14 6 3 3 2 2 3 4 0 1 2 4 5 3 1 1 4 4 5 4 3 7 2 3 5 6 6 2 4 10 9 8 8 6 5 9 11 10 7 8 7 7 6 22 22 23 23 23 22 24 20 25 23 21 21 24 24 13 14 9 11 15 12 13 12 12 12 11 11 10 10 5 18 
9 10 12 8 7 9 10 8 9 7 6 8 9 10 16 14 15 13 15 14 14 15 12 14 15 13 17 13 5 2 4 1 3 2 3 1 0 1 3 4 2 2 2 3 3 4 5 2 6 3 2 4 5 5 1 3 9 8 7 7 5 4 8 10 9 6 7 6 6 5 21 21 22 22 22 21 23 19 24 22 20 20 23 23 12 13 8 10 14 11 12 11 11 11 10 10 9 9 6 17 
8 9 11 7 6 8 9 7 8 6 5 7 8 9 15 13 14 12 14 13 13 14 11 13 14 12 16 12 4 1 3 2 2 1 2 2 1 0 2 3 3 1 3 4 4 5 6 3 7 4 3 5 6 6 2 4 10 9 8 8 6 5 9 11 10 7 8 7 7 6 20 20 21 21 21 20 22 18 23 21 19 19 22 22 13 14 9 11 15 12 13 12 12 12 11 11 10 10 5 16 
8 9 11 7 6 8 9 7 8 6 5 7 8 9 13 11 12 10 12 13 11 14 11 13 14 12 14 12 2 1 3 2 2 1 2 4 3 2 0 1 3 3 5 6 4 5 8 3 7 6 5 7 6 6 4 4 10 9 8 8 6 5 9 11 10 7 8 7 7 6 18 18 19 19 19 18 20 16 21 19 17 17 20 20 13 14 9 11 15 12 13 12 12 12 11 11 10 10 5 14 
7 8 10 6 5 7 8 6 7 5 4 6 7 8 12 10 11 9 11 12 10 13 10 12 13 11 13 11 1 2 2 3 3 2 1 5 4 3 1 0 4 4 6 7 5 6 9 4 8 7 6 8 7 7 5 5 11 10 9 9 7 6 10 12 11 8 9 8 8 7 17 17 18 18 18 17 19 15 20 18 16 16 19 19 14 15 10 12 16 13 14 13 13 13 12 12 11 11 4 13 
11 12 14 10 9 11 12 10 11 9 8 10 11 12 16 14 13 13 15 16 12 17 14 16 17 15 15 15 3 2 6 1 5 4 5 3 2 3 3 4 0 4 4 5 3 2 7 2 4 5 4 6 3 5 3 1 7 6 5 5 3 2 6 8 7 4 5 4 4 3 19 19 20 20 20 19 21 17 22 20 18 18 21 21 10 11 6 8 12 9 10 9 9 9 8 8 7 7 8 15 
7 8 10 6 5 7 8 6 7 5 4 6 7 8 16 14 15 13 15 12 14 13 12 14 15 11 17 13 5 2 2 3 1 2 3 1 2 1 3 4 4 0 2 5 5 6 5 4 8 3 4 6 7 7 3 5 11 10 9 9 7 6 10 12 11 8 9 8 8 7 21 21 22 22 22 21 23 19 24 22 20 20 23 23 14 15 10 12 16 13 14 13 13 13 12 12 11 11 4 17 
9 10 12 8 7 9 10 8 9 7 6 8 9 10 18 16 17 15 17 14 16 15 14 16 17 13 19 15 7 4 4 3 3 4 5 1 2 3 5 6 4 2 0 3 3 4 3 2 6 1 2 4 5 5 1 3 9 8 7 7 5 4 8 10 9 6 7 6 6 5 23 23 24 24 24 23 25 21 26 24 22 22 25 25 12 13 8 10 14 11 12 11 11 11 10 10 9 9 6 19 
12 13 15 11 10 12 13 11 12 10 9 11 12 13 19 17 18 16 18 17 17 18 15 17 18 16 20 16 8 5 7 4 6 5 6 4 3 4 6 7 5 5 3 0 2 3 2 3 3 2 1 1 2 2 2 4 6 5 4 6 4 5 5 7 6 5 8 3 7 6 24 24 25 25 25 24 26 22 27 25 23 23 26 26 9 10 9 11 11 10 9 8 12 8 9 7 8 10 9 20 
12 13 15 11 10 12 13 11 12 10 9 11 12 13 17 15 16 14 16 17 15 18 15 17 18 16 18 16 6 3 7 2 6 5 6 4 3 4 4 5 3 5 3 2 0 1 4 1 3 2 1 3 2 2 2 2 6 5 4 4 2 3 5 7 6 3 6 3 5 4 22 22 23 23 23 22 24 20 25 23 21 21 24 24 9 10 7 9 11 8 9 8 10 8 7 7 6 8 9 18 
13 14 16 12 11 13 14 12 13 11 10 12 13 14 18 16 15 15 17 18 14 19 16 18 19 17 17 17 5 4 8 3 7 6 7 5 4 5 5 6 2 6 4 3 1 0 5 2 2 3 2 4 1 3 3 1 5 4 3 3 1 2 4 6 5 2 5 2 4 3 21 21 22 22 22 21 23 19 24 22 20 20 23 23 8 9 6 8 10 7 8 7 9 7 6 6 5 7 10 17 
12 13 15 11 10 12 13 11 12 10 9 11 12 13 21 19 20 18 20 17 19 18 17 19 20 16 22 18 10 7 7 6 6 7 8 4 5 6 8 9 7 5 3 2 4 5 0 5 3 2 3 1 4 2 4 6 8 5 4 8 6 7 7 7 6 7 10 5 9 8 26 26 27 27 27 26 28 24 29 27 25 25 28 28 9 12 11 13 11 12 11 10 14 8 11 9 10 12 9 22 
11 12 14 10 9 11 12 10 11 9 8 10 11 12 16 14 15 13 15 16 14 17 14 16 17 15 17 15 5 2 6 1 5 4 5 3 2 3 3 4 2 4 2 3 1 2 5 0 4 3 2 4 3 3 1 1 7 6 5 5 3 2 6 8 7 4 5 4 4 3 21 21 22 22 22 21 23 19 24 22 20 20 23 23 10 11 6 8 12 9 10 9 9 9 8 8 7 7 8 17 
15 16 18 14 13 15 16 14 15 13 12 14 15 16 20 18 17 17 19 20 16 21 18 20 21 19 19 19 7 6 10 5 9 8 9 7 6 7 7 8 4 8 6 3 3 2 3 4 0 5 4 2 1 1 5 3 5 2 1 5 3 4 4 4 3 4 7 2 6 5 23 23 24 24 24 23 25 21 26 24 22 22 25 25 6 9 8 10 8 9 8 7 11 5 8 6 7 9 12 19 
10 11 13 9 8 10 11 9 10 8 7 9 10 11 19 17 18 16 18 15 17 16 15 17 18 14 20 16 8 5 5 4 4 5 6 2 3 4 6 7 5 3 1 2 2 3 2 3 5 0 1 3 4 4 2 4 8 7 6 6 4 5 7 9 8 5 8 5 7 6 24 24 25 25 25 24 26 22 27 25 23 23 26 26 11 12 9 11 13 10 11 10 12 10 9 9 8 10 7 20 
11 12 14 10 9 11 12 10 11 9 8 10 11 12 18 16 17 15 17 16 16 17 14 16 17 15 19 15 7 4 6 3 5 4 5 3 2 3 5 6 4 4 2 1 1 2 3 2 4 1 0 2 3 3 1 3 7 6 5 5 3 4 6 8 7 4 7 4 6 5 23 23 24 24 24 23 25 21 26 24 22 22 25 25 10 11 8 10 12 9 10 9 11 9 8 8 7 9 8 19 
13 14 16 12 11 13 14 12 13 11 10 12 13 14 20 18 19 17 19 18 18 19 16 18 19 17 21 17 9 6 8 5 7 6 7 5 4 5 7 8 6 6 4 1 3 4 1 4 2 3 2 0 3 1 3 5 7 4 3 7 5 6 6 6 5 6 9 4 8 7 25 25 26 26 26 25 27 23 28 26 24 24 27 27 8 11 10 12 10 11 10 9 13 7 10 8 9 11 10 21 
14 15 17 13 12 14 15 13 14 12 11 13 14 15 19 17 16 16 18 19 15 20 17 19 20 18 18 18 6 5 9 4 8 7 8 6 5 6 6 7 3 7 5 2 2 1 4 3 1 4 3 3 0 2 4 2 4 3 2 4 2 3 3 5 4 3 6 1 5 4 22 22 23 23 23 22 24 20 25 23 21 21 24 24 7 8 7 9 9 8 7 6 10 6 7 5 6 8 11 18 
14 15 17 13 12 14 15 13 14 12 11 13 14 15 19 17 18 16 18 19 17 20 17 19 20 18 20 18 8 5 9 4 8 7 8 6 5 6 6 7 5 7 5 2 2 3 2 3 1 4 3 1 2 0 4 4 6 3 2 6 4 5 5 5 4 5 8 3 7 6 24 24 25 25 25 24 26 22 27 25 23 23 26 26 7 10 9 11 9 10 9 8 12 6 9 7 8 10 11 20 
10 11 13 9 8 10 11 9 10 8 7 9 10 11 17 15 16 14 16 15 15 16 13 15 16 14 18 14 6 3 5 2 4 3 4 2 1 2 4 5 3 3 1 2 2 3 4 1 5 2 1 3 4 4 0 2 8 7 6 6 4 3 7 9 8 5 6 5 5 4 22 22 23 23 23 22 24 20 25 23 21 21 24 24 11 12 7 9 13 10 11 10 10 10 9 9 8 8 7 18 
12 13 15 11 10 12 13 11 12 10 9 11 12 13 17 15 14 14 16 17 13 18 15 17 18 16 16 16 4 3 7 2 6 5 6 4 3 4 4 5 1 5 3 4 2 1 6 1 3 4 3 5 2 4 2 0 6 5 4 4 2 1 5 7 6 3 4 3 3 2 20 20 21 21 21 20 22 18 23 21 19 19 22 22 9 10 5 7 11 8 9 8 8 8 7 7 6 6 9 16 
18 19 21 17 16 18 19 17 18 16 15 17 18 19 23 21 20 20 22 23 19 24 21 23 24 22 22 22 10 9 13 8 12 11 12 10 9 10 10 11 7 11 9 6 6 5 8 7 5 8 7 7 4 6 8 6 0 3 4 2 4 5 1 1 2 3 2 3 3 4 18 18 19 19 19 18 20 16 21 19 17 17 20 20 3 4 3 5 5 4 3 2 6 2 3 1 2 4 15 20 
17 18 20 16 15 17 18 16 17 15 14 16 17 18 22 20 19 19 21 22 18 23 20 22 23 21 21 21 9 8 12 7 11 10 11 9 8 9 9 10 6 10 8 5 5 4 5 6 2 7 6 4 3 3 7 5 3 0 1 3 3 4 2 2 1 2 5 2 4 3 21 21 22 22 22 21 23 19 24 22 20 20 23 23 4 7 6 8 6 7 6 5 9 3 6 4 5 7 14 19 
16 17 19 15 14 16 17 15 16 14 13 15 16 17 21 19 18 18 20 21 17 22 19 21 22 20 20 20 8 7 11 6 10 9 10 8 7 8 8 9 5 9 7 4 4 3 4 5 1 6 5 3 2 2 6 4 4 1 0 4 2 3 3 3 2 3 6 1 5 4 22 22 23 23 23 22 24 20 25 23 21 21 24 24 5 8 7 9 7 8 7 6 10 4 7 5 6 8 13 18 
16 17 19 15 14 16 17 15 16 14 13 15 16 17 21 19 18 18 20 21 17 22 19 21 22 20 20 20 8 7 11 6 10 9 10 8 7 8 8 9 5 9 7 6 4 3 8 5 5 6 5 7 4 6 6 4 2 3 4 0 2 3 1 3 2 1 2 3 1 2 18 18 19 19 19 18 20 16 21 19 17 17 20 20 5 6 3 5 7 4 5 4 6 4 3 3 2 4 13 18 
14 15 17 13 12 14 15 13 14 12 11 13 14 15 19 17 16 16 18 19 15 20 17 19 20 18 18 18 6 5 9 4 8 7 8 6 5 6 6 7 3 7 5 4 2 1 6 3 3 4 3 5 2 4 4 2 4 3 2 2 0 1 3 5 4 1 4 1 3 2 20 20 21 21 21 20 22 18 23 21 19 19 22 22 7 8 5 7 9 6 7 6 8 6 5 5 4 6 11 16 
13 14 16 12 11 13 14 12 13 11 10 12 13 14 18 16 15 15 17 18 14 19 16 18 19 17 17 17 5 4 8 3 7 6 7 5 4 5 5 6 2 6 4 5 3 2 7 2 4 5 4 6 3 5 3 1 5 4 3 3 1 0 4 6 5 2 3 2 2 1 19 19 20 20 20 19 21 17 22 20 18 18 21 21 8 9 4 6 10 7 8 7 7 7 6 6 5 5 10 15 
17 18 20 16 15 17 18 16 17 15 14 16 17 18 22 20 19 19 21 22 18 23 20 22 23 21 21 21 9 8 12 7 11 10 11 9 8 9 9 10 6 10 8 5 5 4 7 6 4 7 6 6 3 5 7 5 1 2 3 1 3 4 0 2 1 2 3 2 2 3 19 19 20 20 20 19 21 17 22 20 18 18 21 21 4 5 4 6 6 5 4 3 7 3 4 2 3 5 14 19 
19 20 22 18 17 19 20 18 19 17 16 18 19 20 24 22 21 21 23 24 20 25 22 24 25 23 23 23 11 10 14 9 13 12 13 11 10 11 11 12 8 12 10 7 7 6 7 8 4 9 8 6 5 5 9 7 1 2 3 3 5 6 2 0 1 4 3 4 4 5 19 19 20 20 20 19 21 17 22 20 18 18 21 21 2 5 4 6 4 5 4 3 7 1 4 2 3 5 16 21 
18 19 21 17 16 18 19 17 18 16 15 17 18 19 23 21 20 20 22 23 19 24 21 23 24 22 22 22 10 9 13 8 12 11 12 10 9 10 10 11 7 11 9 6 6 5 6 7 3 8 7 5 4 4 8 6 2 1 2 2 4 5 1 1 0 3 4 3 3 4 20 20 21 21 21 20 22 18 23 21 19 19 22 22 3 6 5 7 5 6 5 4 8 2 5 3 4 6 15 20 
15 16 18 14 13 15 16 14 15 13 12 14 15 16 20 18 17 17 19 20 16 21 18 20 21 19 19 19 7 6 10 5 9 8 9 7 6 7 7 8 4 8 6 5 3 2 7 4 4 5 4 6 3 5 5 3 3 2 3 1 1 2 2 4 3 0 3 2 2 1 19 19 20 20 20 19 21 17 22 20 18 18 21 21 6 7 4 6 8 5 6 5 7 5 4 4 3 5 12 17 
16 17 19 15 14 16 17 15 16 14 13 15 16 17 21 19 18 18 20 21 17 22 19 21 22 20 20 20 8 7 11 6 10 9 10 8 7 8 8 9 5 9 7 8 6 5 10 5 7 8 7 9 6 8 6 4 2 5 6 2 4 3 3 3 4 3 0 5 1 2 16 16 17 17 17 16 18 14 19 17 15 15 18 18 5 6 1 3 7 4 5 4 4 4 3 3 2 2 13 18 
15 16 18 14 13 15 16 14 15 13 12 14 15 16 20 18 17 17 19 20 16 21 18 20 21 19 19 19 7 6 10 5 9 8 9 7 6 7 7 8 4 8 6 3 3 2 5 4 2 5 4 4 1 3 5 3 3 2 1 3 1 2 2 4 3 2 5 0 4 3 21 21 22 22 22 21 23 19 24 22 20 20 23 23 6 7 6 8 8 7 6 5 9 5 6 4 5 7 12 17 
15 16 18 14 13 15 16 14 15 13 12 14 15 16 20 18 17 17 19 20 16 21 18 20 21 19 19 19 7 6 10 5 9 8 9 7 6 7 7 8 4 8 6 7 5 4 9 4 6 7 6 8 5 7 5 3 3 4 5 1 3 2 2 4 3 2 1 4 0 1 17 17 18 18 18 17 19 15 20 18 16 16 19 19 6 7 2 4 8 5 6 5 5 5 4 4 3 3 12 17 
