80
23 20 14 10 21 14 15 16 7 6 0 9 3 5 3 6 18 22 6 10 22 2 26 24 24 26 8 19 11 8 16 21 25 29 27 18 9 21 25 7 4 19 7 19 3 1 17 6 24 18 11 11 11 11 18 27 19 15 21 12 11 15 22 17 8 12 19 12 21 23 9 24 9 10 19 23 23 3 18 12 
16 19 23 19 14 23 14 21 4 13 9 0 10 4 6 7 15 31 9 11 31 11 35 33 23 21 17 28 20 3 25 16 34 38 36 27 10 30 34 8 5 28 16 28 12 10 18 15 33 19 20 10 4 18 27 36 28 24 20 5 20 8 25 14 17 21 14 11 30 22 14 33 18 7 28 32 32 12 25 7 
26 23 13 9 24 13 18 19 10 9 3 10 0 8 4 9 21 21 9 13 21 1 25 23 27 29 9 18 10 11 15 24 24 28 26 21 12 20 24 10 5 18 6 18 6 2 20 9 23 21 12 14 14 8 17 26 18 14 24 15 10 18 25 20 7 15 22 15 20 26 12 23 8 13 18 22 22 4 21 15 
18 15 19 15 16 19 10 17 2 9 5 4 8 0 4 3 13 27 5 7 27 7 31 29 19 21 13 24 16 3 21 16 30 34 32 23 6 26 30 4 3 24 12 24 8 6 14 11 29 15 16 6 6 16 23 32 24 20 16 7 16 10 21 12 13 17 14 7 26 18 10 29 14 5 24 28 28 8 21 7 
22 19 17 13 20 17 14 15 6 7 3 6 4 4 0 5 17 25 5 9 25 5 29 27 23 25 11 22 14 7 19 20 28 32 30 21 8 24 28 6 1 22 10 22 6 4 16 9 27 17 14 10 10 12 21 30 22 18 20 11 14 14 21 16 11 15 18 11 24 22 8 27 12 9 22 26 26 6 19 11 
17 14 16 12 15 16 9 14 3 6 6 7 9 3 5 0 12 24 2 4 24 8 28 26 18 20 10 21 13 4 18 15 27 31 29 20 3 23 27 1 4 21 9 21 5 7 11 8 26 12 13 5 5 17 20 29 21 17 15 6 13 9 18 11 14 14 13 6 23 17 7 26 15 4 21 25 25 5 18 6 
5 4 10 22 3 18 3 6 11 12 18 15 21 13 17 12 0 16 12 8 16 20 20 18 8 8 12 13 17 12 20 3 19 23 21 12 9 15 19 11 16 13 15 15 15 19 3 12 18 4 9 7 11 29 18 21 13 23 5 10 19 7 10 1 26 6 1 6 15 7 9 18 27 8 13 17 17 17 10 8 
21 18 8 12 19 8 17 14 27 18 22 31 21 27 25 24 16 0 22 20 2 20 8 2 22 24 14 9 11 28 6 19 9 7 9 16 21 3 7 23 26 5 15 3 19 21 15 16 10 16 11 21 27 13 4 5 11 7 19 26 11 23 20 17 14 10 17 20 7 21 17 6 13 24 13 3 1 19 16 24 
17 14 14 10 15 14 9 12 5 4 6 9 9 5 5 2 12 22 0 4 22 8 26 24 18 20 8 19 11 6 16 15 25 29 27 18 3 21 25 1 4 19 7 19 3 7 11 6 24 12 11 5 5 17 18 27 19 15 15 6 11 9 16 11 14 12 13 6 21 17 5 24 15 4 19 23 23 5 16 6 
13 10 12 14 11 12 5 10 7 4 10 11 13 7 9 4 8 20 4 0 20 12 24 22 14 16 6 17 9 8 14 11 23 27 25 16 1 19 23 3 8 17 7 17 7 11 7 4 22 8 9 1 7 21 16 25 17 15 11 6 11 5 14 7 18 10 9 2 19 13 3 22 19 4 17 21 21 9 14 4 
19 16 8 12 17 8 17 12 27 18 22 31 21 27 25 24 16 2 22 20 0 20 6 4 20 22 14 7 11 28 6 17 7 7 7 14 21 1 5 23 26 3 15 3 19 21 13 16 8 14 11 21 27 15 4 5 9 9 17 26 11 23 18 17 14 10 17 20 5 19 17 4 13 24 11 1 1 19 14 24 
25 22 12 8 23 12 17 18 9 8 2 11 1 7 5 8 20 20 8 12 20 0 24 22 26 28 8 17 9 10 14 23 23 27 25 20 11 19 23 9 6 17 5 17 5 1 19 8 22 20 11 13 13 9 16 25 17 13 23 14 9 17 24 19 6 14 21 14 19 25 11 22 7 12 17 21 21 3 20 14 
19 16 12 16 21 12 21 14 31 22 26 35 25 31 29 28 20 8 26 24 6 24 0 10 14 16 18 7 15 32 12 19 1 3 1 8 25 5 1 27 30 7 19 7 23 25 17 20 2 16 15 25 31 21 10 3 7 15 15 30 15 27 12 21 18 14 21 24 5 13 21 2 19 28 7 5 7 23 10 28 
23 20 10 14 21 10 19 16 29 20 24 33 23 29 27 26 18 2 24 22 4 22 10 0 24 26 16 11 13 30 8 21 11 9 11 18 23 5 9 25 28 7 17 5 21 23 17 18 12 18 13 23 29 15 6 7 13 9 21 28 13 25 22 19 16 12 19 22 9 23 19 8 15 26 15 5 3 21 18 26 
7 4 16 28 9 24 9 8 19 18 24 23 27 19 23 18 8 22 18 14 20 26 14 24 0 2 18 13 23 20 26 7 13 15 13 6 15 19 15 17 22 17 21 21 21 25 7 18 12 6 15 13 19 35 24 17 11 29 3 18 25 15 2 9 32 12 9 12 15 1 15 16 33 16 9 19 21 23 6 16 
5 6 18 30 7 26 11 10 19 20 26 21 29 21 25 20 8 24 20 16 22 28 16 26 2 0 20 15 25 18 28 5 15 17 15 8 17 21 17 19 24 19 23 23 23 27 9 20 14 8 17 15 17 37 26 19 13 31 5 16 27 13 4 9 34 14 7 14 17 3 17 18 35 16 11 21 23 25 8 14 
17 14 6 10 15 6 9 10 13 4 8 17 9 13 11 10 12 14 8 6 14 8 18 16 18 20 0 11 5 14 8 15 17 21 19 12 7 13 17 9 12 11 3 11 5 7 11 2 16 12 3 7 13 17 10 19 11 11 15 12 7 9 16 11 14 6 13 6 13 17 3 16 15 10 11 15 15 5 12 10 
12 9 5 15 14 11 14 7 24 15 19 28 18 24 22 21 13 9 19 17 7 17 7 11 13 15 11 0 10 25 13 12 6 10 8 7 18 6 6 20 23 4 12 8 16 18 10 13 5 9 8 18 24 22 11 8 2 16 10 23 12 20 11 14 19 7 14 17 2 12 14 5 20 21 4 6 8 16 7 21 
22 19 7 5 20 3 14 15 16 7 11 20 10 16 14 13 17 11 11 9 11 9 15 13 23 25 5 10 0 17 5 20 14 18 16 17 10 10 14 12 15 8 4 8 8 10 16 5 13 17 8 10 16 12 7 16 12 6 20 15 2 14 21 16 9 11 18 11 10 22 8 13 10 13 14 12 12 8 17 13 
15 16 20 16 13 20 11 18 1 10 8 3 11 3 7 4 12 28 6 8 28 10 32 30 20 18 14 25 17 0 22 13 31 35 33 24 7 27 31 5 6 25 13 25 9 9 15 12 30 16 17 7 3 19 24 33 25 21 17 4 17 7 22 11 16 18 11 8 27 19 11 30 17 4 25 29 29 9 22 4 
25 22 10 6 23 2 17 18 21 12 16 25 15 21 19 18 20 6 16 14 6 14 12 8 26 28 8 13 5 22 0 23 13 13 13 20 15 7 11 17 20 9 9 5 13 15 19 10 14 20 11 15 21 9 2 11 15 3 23 20 5 17 24 19 8 14 21 14 11 25 11 10 7 18 17 7 7 13 20 18 
2 3 13 25 2 21 6 5 14 15 21 16 24 16 20 15 3 19 15 11 17 23 19 21 7 5 15 12 20 13 23 0 18 22 20 11 12 16 18 14 19 14 18 18 18 22 4 15 17 3 12 10 12 32 21 20 12 26 4 11 22 8 9 4 29 9 2 9 14 6 12 17 30 11 12 16 18 20 9 9 
18 15 11 15 20 11 20 13 30 21 25 34 24 30 28 27 19 9 25 23 7 23 1 11 13 15 17 6 14 31 13 18 0 4 2 7 24 6 2 26 29 6 18 8 22 24 16 19 1 15 14 24 30 22 11 4 6 16 14 29 14 26 11 20 19 13 20 23 4 12 20 3 20 27 6 6 8 22 9 27 
22 19 15 19 24 15 24 17 34 25 29 38 28 34 32 31 23 7 29 27 7 27 3 9 15 17 21 10 18 35 13 22 4 0 2 11 28 8 4 30 33 10 22 10 26 28 20 23 5 19 18 28 34 20 11 2 10 14 18 33 18 30 13 24 21 17 24 27 8 16 24 5 20 31 10 6 6 26 13 31 
20 17 13 17 22 13 22 15 32 23 27 36 26 32 30 29 21 9 27 25 7 25 1 11 13 15 19 8 16 33 13 20 2 2 0 9 26 6 2 28 31 8 20 8 24 26 18 21 3 17 16 26 32 22 11 4 8 16 16 31 16 28 11 22 19 15 22 25 6 14 22 3 20 29 8 6 8 24 11 29 
11 8 10 22 13 18 13 6 23 14 18 27 21 23 21 20 12 16 18 16 14 20 8 18 6 8 12 7 17 24 20 11 7 11 9 0 17 13 9 19 22 11 15 15 15 19 9 12 6 8 9 17 23 29 18 11 5 23 7 22 19 19 4 13 26 6 13 16 9 5 13 10 27 20 3 13 15 17 2 20 
14 11 13 13 12 13 6 11 6 3 9 10 12 6 8 3 9 21 3 1 21 11 25 23 15 17 7 18 10 7 15 12 24 28 26 17 0 20 24 2 7 18 6 18 6 10 8 5 23 9 10 2 6 20 17 26 18 14 12 5 10 6 15 8 17 11 10 3 20 14 4 23 18 3 18 22 22 8 15 3 
18 15 7 11 16 7 16 11 26 17 21 30 20 26 24 23 15 3 21 19 1 19 5 5 19 21 13 6 10 27 7 16 6 8 6 13 20 0 4 22 25 2 14 2 18 20 12 15 7 13 10 20 26 16 5 6 8 10 16 25 10 22 17 16 13 9 16 19 4 18 16 3 14 23 10 2 2 18 13 23 
18 15 11 15 20 11 20 13 30 21 25 34 24 30 28 27 19 7 25 23 5 23 1 9 15 17 17 6 14 31 11 18 2 4 2 9 24 4 0 26 29 6 18 6 22 24 16 19 3 15 14 24 30 20 9 2 6 14 14 29 14 26 13 20 17 13 20 23 4 14 20 1 18 27 6 4 6 22 9 27 
16 13 15 11 14 15 8 13 4 5 7 8 10 4 6 1 11 23 1 3 23 9 27 25 17 19 9 20 12 5 17 14 26 30 28 19 2 22 26 0 5 20 8 20 4 8 10 7 25 11 12 4 4 18 19 28 20 16 14 5 12 8 17 10 15 13 12 5 22 16 6 25 16 3 20 24 24 6 17 5 
21 18 18 14 19 18 13 16 5 8 4 5 5 3 1 4 16 26 4 8 26 6 30 28 22 24 12 23 15 6 20 19 29 33 31 22 7 25 29 5 0 23 11 23 7 5 15 10 28 16 15 9 9 13 22 31 23 19 19 10 15 13 20 15 12 16 17 10 25 21 9 28 13 8 23 27 27 7 20 10 
16 13 5 11 14 7 14 9 24 15 19 28 18 24 22 21 13 5 19 17 3 17 7 7 17 19 11 4 8 25 9 14 6 10 8 11 18 2 6 20 23 0 12 4 16 18 10 13 5 11 8 18 24 18 7 8 6 12 14 23 8 20 15 14 15 7 14 17 2 16 14 5 16 21 8 4 4 16 11 21 
20 17 7 7 18 7 12 13 12 3 7 16 6 12 10 9 15 15 7 7 15 5 19 17 21 23 3 12 4 13 9 18 18 22 20 15 6 14 18 8 11 12 0 12 4 6 14 3 17 15 6 8 12 14 11 20 12 8 18 11 4 12 19 14 11 9 16 9 14 20 6 17 12 9 12 16 16 4 15 9 
20 17 5 9 18 5 14 13 24 15 19 28 18 24 22 21 15 3 19 17 3 17 7 5 21 23 11 8 8 25 5 18 8 10 8 15 18 2 6 20 23 4 12 0 16 18 14 13 9 15 8 18 24 14 3 8 10 8 18 23 8 20 19 14 11 9 16 17 6 20 14 5 12 21 12 4 4 16 15 21 
20 17 11 7 18 11 12 13 8 3 3 12 6 8 6 5 15 19 3 7 19 5 23 21 21 23 5 16 8 9 13 18 22 26 24 15 6 18 22 4 7 16 4 16 0 4 14 3 21 15 8 8 8 14 15 24 16 12 18 9 8 12 19 14 11 9 16 9 18 20 6 21 12 7 16 20 20 2 15 9 
24 21 13 9 22 13 16 17 8 7 1 10 2 6 4 7 19 21 7 11 21 1 25 23 25 27 7 18 10 9 15 22 24 28 26 19 10 20 24 8 5 18 6 18 4 0 18 7 23 19 10 12 12 10 17 26 18 14 22 13 10 16 23 18 7 13 20 13 20 24 10 23 8 11 18 22 22 2 19 13 
6 3 9 21 4 17 4 3 14 11 17 18 20 14 16 11 3 15 11 7 13 19 17 17 7 9 11 10 16 15 19 4 16 20 18 9 8 12 16 10 15 10 14 14 14 18 0 11 15 1 8 8 14 28 17 18 10 22 4 13 18 10 7 4 25 5 4 7 12 6 8 15 26 11 10 14 14 16 7 11 
17 14 8 10 15 8 9 10 11 2 6 15 9 11 9 8 12 16 6 4 16 8 20 18 18 20 2 13 5 12 10 15 19 23 21 12 5 15 19 7 10 13 3 13 3 7 11 0 18 12 5 5 11 17 12 21 13 11 15 10 7 9 16 11 14 6 13 6 15 17 3 18 15 8 13 17 17 5 12 8 
17 14 10 16 19 12 19 12 29 20 24 33 23 29 27 26 18 10 24 22 8 22 2 12 12 14 16 5 13 30 14 17 1 5 3 6 23 7 3 25 28 5 17 9 21 23 15 18 0 14 13 23 29 23 12 5 5 17 13 28 13 25 10 19 20 12 19 22 3 11 19 4 21 26 5 7 9 21 8 26 
5 2 10 22 5 18 5 2 15 12 18 19 21 15 17 12 4 16 12 8 14 20 16 18 6 8 12 9 17 16 20 3 15 19 17 8 9 13 15 11 16 11 15 15 15 19 1 12 14 0 9 9 15 29 18 17 9 23 3 14 19 11 6 5 26 6 5 8 11 5 9 14 27 12 9 13 15 17 6 12 
14 11 3 13 12 9 6 7 16 7 11 20 12 16 14 13 9 11 11 9 11 11 15 13 15 17 3 8 8 17 11 12 14 18 16 9 10 10 14 12 15 8 6 8 8 10 8 5 13 9 0 10 16 20 9 16 8 14 12 15 10 12 13 8 17 3 10 9 10 14 6 13 18 13 8 12 12 8 9 13 
12 9 13 15 10 13 4 11 6 5 11 10 14 6 10 5 7 21 5 1 21 13 25 23 13 15 7 18 10 7 15 10 24 28 26 17 2 20 24 4 9 18 8 18 8 12 8 5 23 9 10 0 6 22 17 26 18 16 10 5 12 4 15 6 19 11 8 1 20 12 4 23 20 3 18 22 22 10 15 3 
12 15 19 15 10 19 10 17 4 9 11 4 14 6 10 5 11 27 5 7 27 13 31 29 19 17 13 24 16 3 21 12 30 34 32 23 6 26 30 4 9 24 12 24 8 12 14 11 29 15 16 6 0 22 23 32 24 20 16 1 16 4 21 10 19 17 10 7 26 18 10 29 20 3 24 28 28 10 21 3 
34 31 19 7 32 11 26 27 18 17 11 18 8 16 12 17 29 13 17 21 15 9 21 15 35 37 17 22 12 19 9 32 22 20 22 29 20 16 20 18 13 18 14 14 14 10 28 17 23 29 20 22 22 0 11 18 24 6 32 23 10 26 33 28 3 23 30 23 20 34 20 19 2 21 26 16 14 12 29 23 
23 20 8 8 21 4 15 16 23 14 18 27 17 23 21 20 18 4 18 16 4 16 10 6 24 26 10 11 7 24 2 21 11 11 11 18 17 5 9 19 22 7 11 3 15 17 17 12 12 18 9 17 23 11 0 9 13 5 21 22 7 19 22 17 10 12 19 16 9 23 13 8 9 20 15 5 5 15 18 20 
20 17 13 17 22 13 22 15 32 23 27 36 26 32 30 29 21 5 27 25 5 25 3 7 17 19 19 8 16 33 11 20 4 2 4 11 26 6 2 28 31 8 20 8 24 26 18 21 5 17 16 26 32 18 9 0 8 12 16 31 16 28 15 22 19 15 22 25 6 16 22 3 18 29 8 4 4 24 11 29 
12 9 5 17 14 13 14 7 24 15 19 28 18 24 22 21 13 11 19 17 9 17 7 13 11 13 11 2 12 25 15 12 6 10 8 5 18 8 6 20 23 6 12 10 16 18 10 13 5 9 8 18 24 24 13 8 0 18 8 23 14 20 9 14 21 7 14 17 4 10 14 5 22 21 2 8 10 16 5 21 
28 25 13 5 26 5 20 21 20 11 15 24 14 20 18 17 23 7 15 15 9 13 15 9 29 31 11 16 6 21 3 26 16 14 16 23 14 10 14 16 19 12 8 8 12 14 22 11 17 23 14 16 20 6 5 12 18 0 26 19 4 20 27 22 7 17 24 17 14 28 14 13 6 17 20 10 8 12 23 17 
4 1 13 25 6 21 6 5 16 15 21 20 24 16 20 15 5 19 15 11 17 23 15 21 3 5 15 10 20 17 23 4 14 18 16 7 12 16 14 14 19 14 18 18 18 22 4 15 13 3 12 10 16 32 21 16 8 26 0 15 22 12 5 6 29 9 6 9 12 2 12 13 30 13 8 16 18 20 5 13 
11 14 18 16 9 18 9 16 5 8 12 5 15 7 11 6 10 26 6 6 26 14 30 28 18 16 12 23 15 4 20 11 29 33 31 22 5 25 29 5 10 23 11 23 9 13 13 10 28 14 15 5 1 23 22 31 23 19 15 0 15 3 20 9 20 16 9 6 25 17 9 28 21 2 23 27 27 11 20 2 
24 21 9 3 22 3 16 17 16 7 11 20 10 16 14 13 19 11 11 11 11 9 15 13 25 27 7 12 2 17 5 22 14 18 16 19 10 10 14 12 15 8 4 8 8 10 18 7 13 19 10 12 16 10 7 16 14 4 22 15 0 16 23 18 7 13 20 13 10 24 10 13 8 13 16 12 12 8 19 13 
8 11 15 19 6 15 6 13 8 9 15 8 18 10 14 9 7 23 9 5 23 17 27 25 15 13 9 20 14 7 17 8 26 30 28 19 6 22 26 8 13 20 12 20 12 16 10 9 25 11 12 4 4 26 19 28 20 20 12 3 16 0 17 6 23 13 6 3 22 14 6 25 24 5 20 24 24 14 17 3 
9 6 14 26 11 22 11 6 21 16 22 25 25 21 21 18 10 20 16 14 18 24 12 22 2 4 16 11 21 22 24 9 11 13 11 4 15 17 13 17 20 15 19 19 19 23 7 16 10 6 13 15 21 33 22 15 9 27 5 20 23 17 0 11 30 10 11 14 13 3 13 14 31 18 7 17 19 21 4 18 
6 5 9 21 4 17 2 7 10 11 17 14 20 12 16 11 1 17 11 7 17 19 21 19 9 9 11 14 16 11 19 4 20 24 22 13 8 16 20 10 15 14 14 14 14 18 4 11 19 5 8 6 10 28 17 22 14 22 6 9 18 6 11 0 25 7 2 5 16 8 8 19 26 7 14 18 18 16 11 7 
31 28 16 4 29 8 23 24 15 14 8 17 7 13 11 14 26 14 14 18 14 6 18 16 32 34 14 19 9 16 8 29 19 21 19 26 17 13 17 15 12 15 11 11 11 7 25 14 20 26 17 19 19 3 10 19 21 7 29 20 7 23 30 25 0 20 27 20 17 31 17 16 1 18 23 15 15 9 26 20 
11 8 4 16 9 12 7 4 17 8 12 21 15 17 15 14 6 10 12 10 10 14 14 12 12 14 6 7 11 18 14 9 13 17 15 6 11 9 13 13 16 7 9 9 9 13 5 6 12 6 3 11 17 23 12 15 7 17 9 16 13 13 10 7 20 0 7 10 9 11 7 12 21 14 7 11 11 11 6 14 
4 5 11 23 2 19 4 7 12 13 19 14 22 14 18 13 1 17 13 9 17 21 21 19 9 7 13 14 18 11 21 2 20 24 22 13 10 16 20 12 17 14 16 16 16 20 4 13 19 5 10 8 10 30 19 22 14 24 6 9 20 6 11 2 27 7 0 7 16 8 10 19 28 9 14 18 18 18 11 7 
11 8 12 16 9 12 3 10 7 6 12 11 15 7 11 6 6 20 6 2 20 14 24 22 12 14 6 17 11 8 14 9 23 27 25 16 3 19 23 5 10 17 9 17 9 13 7 6 22 8 9 1 7 23 16 25 17 17 9 6 13 3 14 5 20 10 7 0 19 11 3 22 21 4 17 21 21 11 14 4 
14 11 7 13 16 9 16 9 26 17 21 30 20 26 24 23 15 7 21 19 5 19 5 9 15 17 13 2 10 27 11 14 4 8 6 9 20 4 4 22 25 2 14 6 18 20 12 15 3 11 10 20 26 20 9 6 4 14 12 25 10 22 13 16 17 9 16 19 0 14 16 3 18 23 6 4 6 18 9 23 
6 3 15 27 8 23 8 7 18 17 23 22 26 18 22 17 7 21 17 13 19 25 13 23 1 3 17 12 22 19 25 6 12 16 14 5 14 18 14 16 21 16 20 20 20 24 6 17 11 5 14 12 18 34 23 16 10 28 2 17 24 14 3 8 31 11 8 11 14 0 14 15 32 15 8 18 20 22 5 15 
14 11 9 13 12 9 6 7 10 3 9 14 12 10 8 7 9 17 5 3 17 11 21 19 15 17 3 14 8 11 11 12 20 24 22 13 4 16 20 6 9 14 6 14 6 10 8 3 19 9 6 4 10 20 13 22 14 14 12 9 10 6 13 8 17 7 10 3 16 14 0 19 18 7 14 18 18 8 11 7 
17 14 10 14 19 10 19 12 29 20 24 33 23 29 27 26 18 6 24 22 4 22 2 8 16 18 16 5 13 30 10 17 3 5 3 10 23 3 1 25 28 5 17 5 21 23 15 18 4 14 13 23 29 19 8 3 5 13 13 28 13 25 14 19 16 12 19 22 3 15 19 0 17 26 7 3 5 21 10 26 
32 29 17 5 30 9 24 25 16 15 9 18 8 14 12 15 27 13 15 19 13 7 19 15 33 35 15 20 10 17 7 30 20 20 20 27 18 14 18 16 13 16 12 12 12 8 26 15 21 27 18 20 20 2 9 18 22 6 30 21 8 24 31 26 1 21 28 21 18 32 18 17 0 19 24 14 14 10 27 21 
13 12 16 14 11 16 7 14 3 6 10 7 13 5 9 4 8 24 4 4 24 12 28 26 16 16 10 21 13 4 18 11 27 31 29 20 3 23 27 3 8 21 9 21 7 11 11 8 26 12 13 3 3 21 20 29 21 17 13 2 13 5 18 7 18 14 9 4 23 15 7 26 19 0 21 25 25 9 18 2 
12 9 7 19 14 15 14 7 24 15 19 28 18 24 22 21 13 13 19 17 11 17 7 15 9 11 11 4 14 25 17 12 6 10 8 3 18 10 6 20 23 8 12 12 16 18 10 13 5 9 8 18 24 26 15 8 2 20 8 23 16 20 7 14 23 7 14 17 6 8 14 7 24 21 0 10 12 16 3 21 
18 15 9 13 18 9 18 11 28 19 23 32 22 28 26 25 17 3 23 21 1 21 5 5 19 21 15 6 12 29 7 16 6 6 6 13 22 2 4 24 27 4 16 4 20 22 14 17 7 13 12 22 28 16 5 4 8 10 16 27 12 24 17 18 15 11 18 21 4 18 18 3 14 25 10 0 2 20 13 25 
20 17 9 13 18 9 18 13 28 19 23 32 22 28 26 25 17 1 23 21 1 21 7 3 21 23 15 8 12 29 7 18 8 6 8 15 22 2 6 24 27 4 16 4 20 22 14 17 9 15 12 22 28 14 5 4 10 8 18 27 12 24 19 18 15 11 18 21 6 20 18 5 14 25 12 2 0 20 15 25 
22 19 11 7 20 11 14 15 8 5 3 12 4 8 6 5 17 19 5 9 19 3 23 21 23 25 5 16 8 9 13 20 22 26 24 17 8 18 22 6 7 16 4 16 2 2 16 5 21 17 8 10 10 12 15 24 16 12 20 11 8 14 21 16 9 11 18 11 18 22 8 21 10 9 16 20 20 0 17 11 
9 6 10 22 11 18 11 4 21 12 18 25 21 21 19 18 10 16 16 14 14 20 10 18 6 8 12 7 17 22 20 9 9 13 11 2 15 13 9 17 20 11 15 15 15 19 7 12 8 6 9 15 21 29 18 11 5 23 5 20 19 17 4 11 26 6 11 14 9 5 11 10 27 18 3 13 15 17 0 18 
11 12 16 16 9 16 7 14 5 6 12 7 15 7 11 6 8 24 6 4 24 14 28 26 16 14 10 21 13 4 18 9 27 31 29 20 3 23 27 5 10 21 9 21 9 13 11 8 26 12 13 3 3 23 20 29 21 17 13 2 13 3 18 7 20 14 7 4 23 15 7 26 21 2 21 25 25 11 18 0 
