40
16.2788 14.2127 14.8661 15.6205 15.6205 11.1803 11.6619 13 12.083 12.53 4.12311 4 2.23607 1.41421 3 11.7047 10.0499 12.3693 10.198 10.7703 14.3178 14.0357 15.2971 15.1327 15.0333 2 0 3.16228 3.16228 1.41421 10.2956 10 9.84886 10.8167 11.4018 14.3178 14.5602 12.0416 13.6015 5.65685 
17.8045 15.6205 16.4012 17.4929 17.0294 12.0416 12.7279 13.6015 12.8062 13.4536 7.28011 7.07107 5.38516 4 6.08276 12.2066 9.84886 12.53 10.2956 11.4018 14.3178 13.6015 15.2315 14.8661 14.5602 1.41421 3.16228 0 2 2.82843 8.24621 7.61577 8.06226 8.544 8.94427 15 14.7648 13.6015 12.0416 3.16228 
19.105 16.9706 17.6918 18.6011 18.3848 13.6015 14.2127 15.2643 14.4222 15 7 7.07107 5 4.47214 6.08276 13.8924 11.7047 14.3178 12.083 13.0384 16.1555 15.5242 17.088 16.7631 16.4924 1.41421 3.16228 2 0 2 10.198 9.48683 10.0499 10.4403 10.7703 16.6433 16.5529 14.8661 14.0357 5.09902 
17.6918 15.6205 16.2788 17.0294 17.0294 12.53 13.0384 14.3178 13.4164 13.8924 5 5.09902 3 2.82843 4.12311 13 11.1803 13.6015 11.4018 12.083 15.5242 15.1327 16.4924 16.2788 16.1245 1.41421 1.41421 2.82843 2 0 10.7703 10.2956 10.4403 11.1803 11.6619 15.6525 15.8114 13.4536 14.3178 5.83095 
16.2788 14.1421 15.1327 17.0294 15.2971 10.0499 11.0454 10.4403 10.198 11.1803 13.4536 12.7279 12.2066 10 12.0416 9.21954 6.08276 8.544 7.07107 9.05539 9.43398 7.81025 10 9.21954 8.48528 9.48683 10.2956 8.24621 10.198 10.7703 0 1.41421 1 1 2 11.7047 10.2956 13 4.12311 5.09902 
17.4642 15.2971 16.2788 18.1108 16.4924 11.1803 12.1655 11.7047 11.4018 12.3693 13.4536 12.8062 12.0416 9.89949 12.0416 10.4403 7.28011 9.84886 8.24621 10.198 10.8167 9.21954 11.4018 10.6301 9.89949 8.94427 10 7.61577 9.48683 10.2956 1.41421 0 2.23607 1 1.41421 13 11.6619 14.0357 5.38516 4.47214 
15.2971 13.1529 14.1421 16.0312 14.3178 9.05539 10.0499 9.48683 9.21954 10.198 12.8062 12.0416 11.6619 9.43398 11.4018 8.24621 5.09902 7.61577 6.08276 8.06226 8.60233 7.07107 9.21954 8.48528 7.81025 9.21954 9.84886 8.06226 10.0499 10.4403 1 2.23607 0 2 3 10.7703 9.43398 12 4 5 
17.2627 15.1327 16.1245 18.0278 16.2788 11.0454 12.0416 11.4018 11.1803 12.1655 14.1421 13.4536 12.8062 10.6301 12.7279 10.198 7.07107 9.48683 8.06226 10.0499 10.2956 8.60233 10.8167 10 9.21954 9.84886 10.8167 8.544 10.4403 11.1803 1 1 2 0 1 12.6491 11.1803 14 4.47214 5.38516 
18.2483 16.1245 17.1172 19.0263 17.2627 12.0416 13.0384 12.3693 12.1655 13.1529 14.8661 14.2127 13.4536 11.3137 13.4536 11.1803 8.06226 10.4403 9.05539 11.0454 11.1803 9.43398 11.6619 10.8167 10 10.2956 11.4018 8.94427 10.7703 11.6619 2 1.41421 3 1 0 13.6015 12.083 15 5 5.83095 
5.09902 3.60555 4.47214 6.7082 4.12311 3.16228 3 1.41421 2.23607 2 14.1421 13.1529 14.5602 13 13.3417 2.82843 5.83095 3.16228 5 3.60555 3.16228 5.09902 3.60555 4.47214 5.38516 15.2643 14.3178 15 16.6433 15.6525 11.7047 13 10.7703 12.6491 13.6015 0 2.23607 4.47214 10 13.4536 
7.28011 5.83095 6.7082 8.94427 6.32456 4.12311 4.47214 2.23607 3.16228 3.60555 15 14 15.1327 13.3417 14.0357 3 5 2.23607 4.47214 4 1 3 1.41421 2.23607 3.16228 15.2315 14.5602 14.7648 16.5529 15.8114 10.2956 11.6619 9.43398 11.1803 12.083 2.23607 0 6.40312 8.06226 12.8062 
4.24264 2.23607 2.82843 4.12311 3.60555 3.16228 2.23607 4.24264 3.60555 2.82843 10.7703 9.84886 11.6619 10.6301 10.2956 4.47214 7.07107 5.83095 6.08276 4.12311 7.07107 8.60233 7.81025 8.48528 9.21954 13.4536 12.0416 13.6015 14.8661 13.4536 13 14.0357 12 14 15 4.47214 6.40312 0 12.6491 13 
15.0333 13.1529 14.1421 16.2788 14.0357 9.48683 10.4403 9.05539 9.21954 10.198 16.1245 15.2643 15.2315 13 14.7648 8.24621 5.83095 7.07107 6.7082 8.544 7.07107 5.09902 7.28011 6.32456 5.38516 13.1529 13.6015 12.0416 14.0357 14.3178 4.12311 5.38516 4 4.47214 5 10 8.06226 12.6491 0 9 
17 14.7648 15.6525 17.088 16.1245 10.8167 11.6619 12.0416 11.4018 12.2066 9.43398 8.94427 7.81025 5.83095 8.06226 10.6301 7.81025 10.6301 8.48528 10 12.2066 11.1803 13.0384 12.53 12.083 4.47214 5.65685 3.16228 5.09902 5.83095 5.09902 4.47214 5 5.38516 5.83095 13.4536 12.8062 13 9 0 
