40
20.2485 11.4018 14.8661 10.0499 20.5183 18.3848 22.0227 6.32456 14.1421 12.53 0 20.0998 18.3848 23.4307 13.6015 13.6015 5 11.6619 12.083 19 18.6011 11.7047 18.3848 15.2971 20.2237 26.9072 26.2488 20.8806 16.2788 24.0832 18.9737 17.2047 20.025 13.1529 20.5913 17 13.8924 20.6155 19.105 20 
5.09902 9.05539 19.2094 20.6155 14.3178 19.8494 16.1555 18.4391 12.8062 9.84886 20.0998 0 5.83095 16.7631 15 19.4165 16.0312 16.1245 17.4929 26.2488 10.2956 18.3576 13.0384 21.4009 1 16 18.2483 4 4.12311 14.1421 21.2603 10 26.1725 21.095 18.868 17.6918 9.43398 11.7047 24.7588 16.1245 
2 7.2111 13.8924 16.2788 8.544 14.1421 10.4403 15.0333 7.61577 6.08276 18.3848 5.83095 0 11.1803 9.84886 14.3178 13.6015 11.4018 12.6491 20.8087 4.47214 13.6015 7.2111 16.1245 5 11.4018 13 3.16228 4.12311 9.05539 15.5563 4.24264 20.6155 16.1555 13.0384 12.0416 5 6.08276 19.2094 10.2956 
11.7047 15.5242 10.7703 16.1245 3.16228 8.06226 1.41421 17.6918 9.43398 12.6491 23.4307 16.7631 11.1803 0 9.89949 12.083 18.6011 12.0416 12.2066 15.0333 7 13.0384 5.38516 12.3693 15.8114 5 2.82843 13 15.0333 3.60555 9 8.06226 14.1421 13.9284 5 7.61577 11.4018 5.09902 13.0384 3.60555 
11.7047 8.544 4.24264 7.07107 7.2111 6.08276 8.48528 7.81025 2.23607 5.83095 13.6015 15 9.84886 9.89949 0 4.47214 8.94427 2.23607 3 11.3137 7 4 5.38516 6.40312 14.4222 13.8924 12.7279 13 11.3137 11.1803 7.28011 6.08276 11.4018 6.32456 7.28011 4 5.65685 8.24621 10 6.40312 
16.1555 12.2066 1.41421 4.24264 10.198 5 10.7703 7.28011 6.7082 9.89949 13.6015 19.4165 14.3178 12.083 4.47214 0 10 3.60555 2.23607 7.2111 11.1803 2 9 2.23607 18.868 16.7631 14.7648 17.4642 15.6205 14.3178 5.38516 10.4403 7.61577 2 7.81025 4.47214 10 12 6.32456 8.544 
15.5242 7 11.0454 7.61577 15.6205 14.3178 17.2047 3.60555 9.21954 7.61577 5 16.0312 13.6015 18.6011 8.94427 10 0 7.28011 8.06226 16.4924 13.6015 8 13.4536 12.0416 16 21.9317 21.4009 16.2788 12 19.105 15.1327 12.2066 17.2627 10.198 16.1555 12.6491 8.94427 15.6205 16.1245 15.2643 
13.3417 8.60233 4.12311 5 9.43398 7.07107 10.6301 5.65685 4 6.40312 11.6619 16.1245 11.4018 12.0416 2.23607 3.60555 7.28011 0 1.41421 10.8167 9.05539 2.23607 7.61577 5.83095 15.6525 16.1245 14.8661 14.5602 12.2066 13.4164 8 8 11.1803 5 8.94427 5.38516 6.7082 10.4403 9.84886 8.48528 
14.5602 10 3 4.12311 9.84886 6.32456 10.8167 5.83095 5.09902 7.81025 12.083 17.4929 12.6491 12.2066 3 2.23607 8.06226 1.41421 0 9.43398 10 1 8.24621 4.47214 17 16.5529 15 15.8114 13.6015 13.9284 7.07107 9.05539 9.84886 3.60555 8.60233 5 8.06226 11.1803 8.544 8.60233 
22.4722 19.4165 7.07107 9.05539 14.5602 7.28011 14.1421 13.1529 13.4536 17.0294 19 26.2488 20.8087 15.0333 11.3137 7.2111 16.4924 10.8167 9.43398 0 17 8.94427 14.3178 5 25.6125 20.025 17.0294 23.8537 22.6274 18.2483 6.08276 16.6433 1.41421 6.32456 10.0499 8.94427 16.9706 17.088 2 12.3693 
5.65685 8.94427 10.4403 14.0357 4.12311 10 6.08276 13.9284 5.09902 6.40312 18.6011 10.2956 4.47214 7 7 11.1803 13.6015 9.05539 10 17 0 11 2.82843 12.6491 9.43398 8.60233 9.21954 7.07107 8.06226 5.83095 11.4018 1.41421 16.6433 13.1529 8.60233 8.06226 5 2.23607 15.2643 5.83095 
15.5242 10.6301 3.16228 3.16228 10.7703 6.7082 11.6619 5.38516 6.08276 8.60233 11.7047 18.3576 13.6015 13.0384 4 2 8 2.23607 1 8.94427 11 0 9.21954 4.12311 17.8885 17.4642 15.8114 16.7631 14.4222 14.8661 7.28011 10.0499 9.48683 2.82843 9.21954 5.65685 8.94427 12.1655 8.24621 9.43398 
8.48528 10.198 8.06226 12.3693 2.23607 7.2111 4.12311 13.0384 4.24264 7.28011 18.3848 13.0384 7.2111 5.38516 5.38516 9 13.4536 7.61577 8.24621 14.3178 2.82843 9.21954 0 10.198 12.2066 8.60233 8.06226 9.89949 10.4403 5.83095 8.60233 3.16228 13.8924 11 5.83095 5.38516 6.08276 3 12.53 3.16228 
17.8885 14.4222 2.23607 5.38516 11 4.47214 11.1803 9.05539 8.60233 12.0416 15.2971 21.4009 16.1245 12.3693 6.40312 2.23607 12.0416 5.83095 4.47214 5 12.6491 4.12311 10.198 0 20.8087 17.2627 14.8661 19.2354 17.6918 15.0333 4.24264 12.083 5.38516 2.23607 7.61577 5 12.0416 13.1529 4.12311 9.05539 
4.12311 9 18.6011 20.2485 13.4164 19.105 15.2315 18.2483 12.2066 9.48683 20.2237 1 5 15.8114 14.4222 18.868 16 15.6525 17 25.6125 9.43398 17.8885 12.2066 20.8087 0 15 17.2627 3 4 13.1529 20.5183 9.21954 25.4951 20.5913 18.0278 16.9706 8.94427 10.7703 24.0832 15.2643 
11.0454 17.4929 15.5242 20.6155 6.7082 13.0384 6.08276 21.6333 12.8062 15 26.9072 16 11.4018 5 13.8924 16.7631 21.9317 16.1245 16.5529 20.025 8.60233 17.4642 8.60233 17.2627 15 0 3.60555 12 15.5242 2.82843 14 10 19.105 18.6815 10 12.3693 13.6015 6.40312 18.0278 8.24621 
13.1529 18.0278 13.4164 18.868 5.83095 10.4403 4.24264 20.5183 12.2066 15.2315 26.2488 18.2483 13 2.82843 12.7279 14.7648 21.4009 14.8661 15 17.0294 9.21954 15.8114 8.06226 14.8661 17.2627 3.60555 0 14.3178 17.0294 4.12311 11.1803 10.4403 16 16.5529 7.28011 10.2956 13.9284 7.07107 15.0333 6.40312 
1.41421 9.48683 17 19.4165 10.8167 17.0294 12.53 18 10.7703 9 20.8806 4 3.16228 13 13 17.4642 16.2788 14.5602 15.8114 23.8537 7.07107 16.7631 9.89949 19.2354 3 12 14.3178 0 5 10.198 18.4391 7.2111 23.6008 19.3132 15.6205 15 8.06226 8.06226 22.2036 12.8062 
5 5 15.5563 16.5529 12.1655 16.6433 14.1421 14.3178 9.21954 5.83095 16.2788 4.12311 4.12311 15.0333 11.3137 15.6205 12 12.2066 13.6015 22.6274 8.06226 14.4222 10.4403 17.6918 4 15.5242 17.0294 5 0 13.1529 18.0278 7.28011 22.6716 17.2047 16.1555 14.4222 5.65685 10 21.2603 13.6015 
9.05539 14.7648 13.1529 18.0278 4.12311 11.0454 4.12311 18.868 10 12.2066 24.0832 14.1421 9.05539 3.60555 11.1803 14.3178 19.105 13.4164 13.9284 18.2483 5.83095 14.8661 5.83095 15.0333 13.1529 2.82843 4.12311 10.198 13.1529 0 12.1655 7.2111 17.4642 16.2788 8.24621 10.0499 10.8167 3.60555 16.2788 6 
17.0294 15.8114 4.12311 9.43398 8.544 1.41421 8.06226 12.6491 8.94427 13 18.9737 21.2603 15.5563 9 7.28011 5.38516 15.1327 8 7.07107 6.08276 11.4018 7.28011 8.60233 4.24264 20.5183 14 11.1803 18.4391 18.0278 12.1655 0 11.3137 5.38516 6.40312 4 3.60555 12.53 11.1803 4.12311 6.32456 
5.83095 7.61577 9.84886 13 5 9.89949 7 12.6491 4 5 17.2047 10 4.24264 8.06226 6.08276 10.4403 12.2066 8 9.05539 16.6433 1.41421 10.0499 3.16228 12.083 9.21954 10 10.4403 7.2111 7.28011 7.2111 11.3137 0 16.4012 12.3693 8.94427 7.81025 3.60555 3.60555 15 6.32456 
22.2036 19.7231 7.2111 10 13.9284 6.7082 13.3417 14.0357 13.4536 17.2047 20.025 26.1725 20.6155 14.1421 11.4018 7.61577 17.2627 11.1803 9.84886 1.41421 16.6433 9.48683 13.8924 5.38516 25.4951 19.105 16 23.6008 22.6716 17.4642 5.38516 16.4012 0 7.07107 9.21954 8.60233 17.0294 16.5529 1.41421 11.7047 
18.0278 13.4536 3.16228 3.16228 12.1655 6.40312 12.6491 7 8.544 11.4018 13.1529 21.095 16.1555 13.9284 6.32456 2 10.198 5 3.60555 6.32456 13.1529 2.82843 11 2.23607 20.5913 18.6815 16.5529 19.3132 17.2047 16.2788 6.40312 12.3693 7.07107 0 9.43398 6.32456 11.6619 14 6 10.4403 
14.2127 15.0333 6.40312 12.0416 5 3.16228 4.12311 14.4222 8 12.0416 20.5913 18.868 13.0384 5 7.28011 7.81025 16.1555 8.94427 8.60233 10.0499 8.60233 9.21954 5.83095 7.61577 18.0278 10 7.28011 15.6205 16.1555 8.24621 4 8.94427 9.21954 9.43398 0 3.60555 11.1803 7.81025 8.06226 2.82843 
13.6015 12.3693 3.16228 8.60233 6 2.23607 6.32456 10.8167 5.38516 9.48683 17 17.6918 12.0416 7.61577 4 4.47214 12.6491 5.38516 5 8.94427 8.06226 5.65685 5.38516 5 16.9706 12.3693 10.2956 15 14.4222 10.0499 3.60555 7.81025 8.60233 6.32456 3.60555 0 8.94427 8.24621 7.2111 4.12311 
7 4.12311 9.89949 11.4018 8.24621 11.1803 10.198 10.0499 3.60555 1.41421 13.8924 9.43398 5 11.4018 5.65685 10 8.94427 6.7082 8.06226 16.9706 5 8.94427 6.08276 12.0416 8.94427 13.6015 13.9284 8.06226 5.65685 10.8167 12.53 3.60555 17.0294 11.6619 11.1803 8.94427 0 7.2111 15.6205 9 
6.7082 11.1803 11.0454 15.2971 2.82843 9.84886 4.47214 15.6525 6.7082 8.60233 20.6155 11.7047 6.08276 5.09902 8.24621 12 15.6205 10.4403 11.1803 17.088 2.23607 12.1655 3 13.1529 10.7703 6.40312 7.07107 8.06226 10 3.60555 11.1803 3.60555 16.5529 14 7.81025 8.24621 7.2111 0 15.2315 5 
20.8087 18.3576 5.83095 9.05539 12.6491 5.38516 12.1655 13 12.0416 15.8114 19.105 24.7588 19.2094 13.0384 10 6.32456 16.1245 9.84886 8.544 2 15.2643 8.24621 12.53 4.12311 24.0832 18.0278 15.0333 22.2036 21.2603 16.2788 4.12311 15 1.41421 6 8.06226 7.2111 15.6205 15.2315 0 10.4403 
11.4018 13.0384 7.28011 12.53 2.23607 5.09902 2.23607 14.1421 6.32456 10.0499 20 16.1245 10.2956 3.60555 6.40312 8.544 15.2643 8.48528 8.60233 12.3693 5.83095 9.43398 3.16228 9.05539 15.2643 8.24621 6.40312 12.8062 13.6015 6 6.32456 6.32456 11.7047 10.4403 2.82843 4.12311 9 5 10.4403 0 
