70
12.0416 9.48683 15.6525 4 11.4018 8 9.21954 2 17 12.1655 0 15.2315 2.82843 6.32456 15.6205 5 8.06226 10.7703 5.09902 4.12311 4 4.47214 14.0357 4 9.05539 2 5 12.8062 7.61577 10.7703 16.1555 7.81025 6.7082 14.1421 12.0416 5.09902 8.06226 15.2971 3 7.28011 5.83095 14.3178 16.1245 2.82843 12.7279 8.60233 8.06226 12.083 8.06226 5.83095 11.7047 8.48528 15.8114 2.23607 4.47214 10.2956 7.61577 5.09902 11.4018 6.40312 7.07107 13.4536 10.198 8 12.0416 14.5602 5.09902 3.60555 10.6301 2.82843 
5.38516 10.2956 13 17.2047 24.0416 19.799 13.8924 16.1245 14.0357 21.6333 15.2315 0 16.4924 16.9706 18.4391 14.0357 7.81025 24.0832 11.4018 13.1529 18.9737 19.6977 7 14.1421 21.2132 17.088 10.8167 17.088 11.4018 18.868 1 13.6015 12.0416 8 16.1555 13.0384 12.2066 3.16228 12.53 16.0312 12.7279 1 14 12.6491 15.8114 15.8114 13.1529 19.2354 16.4012 9.48683 19.7231 14.4222 15.0333 16.7631 12.1655 5.09902 17.0294 10.2956 5.09902 14.8661 18.3848 15.5242 8.94427 14.1421 22.2036 10 17.0294 11.7047 7.28011 17.8885 
14.0357 12.083 18.3576 6.32456 13.0384 10.198 12.0416 4.47214 19.7231 14.5602 2.82843 16.4924 0 8.94427 18.4391 3.60555 10.0499 12.1655 7.61577 3.60555 2.82843 4.47214 16.2788 2.82843 11.0454 2 7.28011 15.6205 10.2956 13.4164 17.4642 10.6301 9.43398 16.4924 14.8661 4.24264 10.8167 17.0294 5.38516 5 8.60233 15.5242 18.868 4 15.5563 11.4018 6.7082 14.7648 10.8167 7.07107 14.3178 11.3137 18.6011 1 4.47214 11.4018 10.2956 7.07107 12.083 9.21954 9.48683 16.2788 12.6491 6.32456 14.3178 17.088 7.61577 5 10.8167 4 
12.2066 7.61577 12.0416 2.82843 7.07107 2.82843 5 4.47214 13.1529 6 6.32456 16.9706 8.94427 0 10 11.1803 9.21954 7.2111 5.83095 10.0499 8.48528 7.2111 13 10.198 4.24264 7.2111 6.7082 7.2111 5.83095 4.47214 17.6918 4.12311 5 12.6491 6.7082 11.0454 5.38516 15.8114 6.08276 13.6015 4.24264 16.2788 12.1655 8 7.61577 3.16228 14.0357 5.83095 2.23607 9.48683 5.38516 4 11.4018 8.06226 10 13.0384 1.41421 7.61577 14.7648 2.23607 1.41421 8.544 8.94427 14.1421 6.08276 12.1655 1.41421 8.06226 14.8661 5.65685 
13.1529 9.05539 6.40312 12.8062 13.0384 10.7703 6.7082 14.1421 6.40312 8 15.6205 18.4391 18.4391 10 0 19.7231 13.1529 14.1421 12.083 18.3576 18.4391 17.2047 11.7047 18.868 11.4018 16.9706 13 2.82843 9.48683 6.32456 18.6815 8.06226 9.84886 10.7703 3.60555 19.2354 8.544 15.8114 13.8924 22.4722 10.2956 18.2483 5.65685 16.1245 3.16228 7.07107 21.9317 5.09902 7.81025 15.8114 6.08276 7.2111 4.24264 17.6918 17.8885 17.0294 8.60233 13.9284 19.0263 9.21954 10.2956 3 10 22.3607 9 8.94427 11.4018 15.6525 20.2237 15.6205 
12.6491 12.0416 18.4391 9 16.2788 13 13.0384 7 19.8494 17.1172 5 14.0357 3.60555 11.1803 19.7231 0 8.94427 15.5242 7.81025 1.41421 6.40312 8.06226 15.2315 1 14.0357 5.38516 7.07107 17 10.6301 15.5242 15.0333 11.6619 10 15.6525 16.1245 1 11.4018 15.1327 5.83095 2.82843 9.43398 13.0384 19.105 3.60555 16.6433 13 3.16228 16.7631 12.6491 5.38516 16.4924 12.53 19.105 4.47214 2.23607 9 12.3693 6.40312 9.21954 10.7703 12.0416 17.2047 12.2066 3 17.0294 16.6433 10.0499 4.24264 7.61577 7.28011 
4 4.12311 10 9.43398 16.2788 12.0416 7.07107 8.544 11.4018 14.3178 8.06226 7.81025 10.0499 9.21954 13.1529 8.94427 0 16.2788 3.60555 7.61577 12.0416 12.3693 6.32456 8.544 13.4536 10.0499 3.16228 11 4.12311 11.7047 8.60233 6.32456 4.47214 6.7082 10 8.06226 5.09902 7.28011 5.09902 11.6619 5 7.07107 10.8167 6.08276 10.0499 8.544 9.89949 12.3693 8.94427 3.60555 12.6491 7.28011 11.1803 10 6.7082 4.12311 9.43398 3 6.08276 7.2111 10.6301 10.198 3.60555 10.6301 14.7648 7.81025 9.21954 5.09902 7.07107 10.4403 
19.4165 14.7648 18.2483 7.2111 1.41421 4.47214 11.7047 8.94427 19.105 6.32456 10.7703 24.0832 12.1655 7.2111 14.1421 15.5242 16.2788 0 12.7279 14.8661 10 8 20.1246 14.5602 3.16228 10.198 13.4536 12 13.0384 8 24.8395 11.1803 12.2066 19.6977 12.0416 15.8114 12.53 23.0217 12.2066 17.1172 11.4018 23.3452 18.1108 13.4164 13.0384 9.48683 18.6815 9.05539 8.544 15.8114 8.06226 10.7703 17.0294 11.1803 15.2315 19.8494 7.61577 14.2127 21.4009 9.43398 5.83095 14.0357 16.1245 18.4391 5.38516 18.9737 7.07107 13.8924 21.095 8.24621 
7.28011 4.47214 10.8167 5.83095 12.8062 8.60233 5.38516 5.09902 12.2066 11.4018 5.09902 11.4018 7.61577 5.83095 12.083 7.81025 3.60555 12.7279 0 6.40312 9.05539 9.05539 9 7.07107 10 7.07107 1 9.48683 2.82843 9.05539 12.2066 4.12311 2.23607 9.05539 8.544 7.2111 3.60555 10.7703 2.23607 10.6301 2 10.6301 11.4018 4.24264 8.94427 6 9.84886 10 6.08276 4 10.0499 5.09902 11.3137 7.28011 5.83095 7.2111 6.32456 2 8.94427 4.12311 7.2111 9.43398 5.09902 10.2956 11.7047 9.48683 5.65685 3.60555 9.21954 7.07107 
11.4018 10.6301 17.0294 8.06226 15.5242 12.0416 11.6619 6.08276 18.4391 16.0312 4.12311 13.1529 3.60555 10.0499 18.3576 1.41421 7.61577 14.8661 6.40312 0 6.40312 7.81025 13.9284 1 13.1529 5 5.65685 15.6525 9.21954 14.3178 14.1421 10.2956 8.60233 14.3178 14.7648 1 10 14.0357 4.47214 4.24264 8.06226 12.1655 17.6918 2.23607 15.2643 11.7047 4 15.5242 11.4018 4.12311 15.2971 11.1803 17.6918 4.24264 1 8.06226 11.1803 5 8.544 9.48683 11 15.8114 10.8167 4.12311 16 15.2643 9 2.82843 7.2111 6.7082 
16.0312 13.3417 19.3132 5.65685 11.0454 8.94427 12.53 4.47214 20.6155 13.4164 4 18.9737 2.82843 8.48528 18.4391 6.40312 12.0416 10 9.05539 6.40312 0 2 18.0278 5.65685 9.48683 2 9 15.6205 11.4018 12.8062 19.9249 11.1803 10.4403 18.1108 15 7.07107 11.7047 19.2354 7 7.28011 9.48683 18.0278 19.6977 6.32456 15.8114 11.4018 9.43398 14.2127 10.6301 9.48683 13.6015 11.6619 19.2354 2.23607 7.2111 13.9284 9.89949 9.05539 14.7648 9.43398 8.60233 16.6433 14.1421 8.94427 13 18.4391 7.07107 7.28011 13.6015 2.82843 
16.2788 13.0384 18.6815 4.47214 9.05539 7.2111 11.7047 4 19.9249 11.6619 4.47214 19.6977 4.47214 7.2111 17.2047 8.06226 12.3693 8 9.05539 7.81025 2 0 18.0278 7.2111 7.61577 2.82843 9.21954 14.4222 11.0454 11.3137 20.6155 10.4403 10.0499 18 13.8924 8.60233 11.1803 19.6469 7.28011 9.21954 9.05539 18.7883 18.9737 7.2111 14.7648 10.2956 11.1803 12.7279 9.43398 10.2956 12.0416 10.7703 18.3848 3.60555 8.48528 14.7648 8.60233 9.48683 15.8114 8.544 7.07107 15.6525 14 10.7703 11.1803 18.1108 5.83095 8.06226 14.8661 2 
2.82843 5.38516 6 14.3178 19.7231 15.6525 8.60233 14.0357 7.07107 16.2788 14.0357 7 16.2788 13 11.7047 15.2315 6.32456 20.1246 9 13.9284 18.0278 18.0278 0 14.8661 17 16.0312 9.05539 10.8167 7.28011 13.4536 7.07107 8.94427 8.24621 1 10 14.3178 7.61577 4.12311 11.0454 17.8885 9.21954 7.07107 7 12.3693 9.43398 10.8167 15.8114 13.4536 11.6619 9.84886 14.1421 9.43398 8.06226 16.1245 13 7.81025 12.53 9.21954 9.43398 10.7703 14.3178 8.94427 4.12311 16.6433 17.0294 3 13.6015 11.4018 11.4018 16.0312 
12.3693 11.4018 17.8045 8 15.2971 12 12.2066 6 19.2094 16.1245 4 14.1421 2.82843 10.198 18.868 1 8.544 14.5602 7.07107 1 5.65685 7.2111 14.8661 0 13.0384 4.47214 6.40312 16.1245 9.89949 14.5602 15.1327 10.8167 9.21954 15.2315 15.2643 1.41421 10.6301 15.0333 5 3.60555 8.60233 13.1529 18.4391 2.82843 15.8114 12.083 4.12311 15.8114 11.7047 5.09902 15.5242 11.6619 18.3848 3.60555 2 9.05539 11.4018 5.83095 9.48683 9.84886 11.0454 16.4012 11.6619 4 16.0312 16.1245 9.05539 3.60555 8.06226 6.32456 
16.4012 11.6619 15.1327 5.09902 2.82843 1.41421 8.544 7.07107 16.0312 4.24264 9.05539 21.2132 11.0454 4.24264 11.4018 14.0357 13.4536 3.16228 10 13.1529 9.48683 7.61577 17 13.0384 0 9.05539 10.8167 9.05539 10 5.09902 21.9317 8.06226 9.21954 16.5529 9 14.1421 9.43398 20 9.84886 16.0312 8.48528 20.5183 15.0333 11.4018 10 6.32456 17.1172 6.32456 5.38516 13.4164 5.38516 7.61577 14 10.0499 13.3417 17.2047 4.47214 11.6619 18.868 6.40312 2.82843 11 13.0384 17.0294 3.60555 15.8114 4.47214 11.7047 18.7883 7.07107 
14.0357 11.4018 17.4642 4.47214 11.0454 8.24621 10.8167 2.82843 18.7883 12.6491 2 17.088 2 7.2111 16.9706 5.38516 10.0499 10.198 7.07107 5 2 2.82843 16.0312 4.47214 9.05539 0 7 14.1421 9.48683 11.6619 18.0278 9.43398 8.544 16.1245 13.4536 5.83095 9.84886 17.2627 5 7 7.61577 16.1555 17.8885 4.47214 14.2127 9.89949 8.544 13.0384 9.21954 7.61577 12.53 10 17.4929 1 5.65685 12.083 8.60233 7.07107 13.0384 7.81025 7.61577 15 12.1655 8.24621 12.3693 16.4924 5.83095 5.38516 12.0416 2 
7.07107 5 11.4018 6.40312 13.6015 9.43398 6.32456 5.38516 12.8062 12.3693 5 10.8167 7.28011 6.7082 13 7.07107 3.16228 13.4536 1 5.65685 9 9.21954 9.05539 6.40312 10.8167 7 0 10.4403 3.60555 10.0499 11.6619 5.09902 3.16228 9.21954 9.48683 6.40312 4.47214 10.4403 2 9.89949 3 10 12.0416 3.60555 9.84886 7 8.94427 11 7.07107 3 11.0454 6.08276 12.0416 7.07107 5 6.40312 7.28011 1 8.06226 5.09902 8.06226 10.2956 5.38516 9.43398 12.6491 9.84886 6.40312 2.82843 8.24621 7.28011 
11.7047 7.07107 6.7082 10 11.0454 8.24621 4.12311 11.3137 7.28011 6.32456 12.8062 17.088 15.6205 7.2111 2.82843 17 11 12 9.48683 15.6525 15.6205 14.4222 10.8167 16.1245 9.05539 14.1421 10.4403 0 7.07107 4 17.4642 5.38516 7.28011 10 1 16.5529 6.08276 14.7648 11.1803 19.7231 7.61577 16.7631 6.32456 13.4164 1.41421 4.24264 19.3132 3.16228 5 13.3417 4.12311 4.47214 5.09902 14.8661 15.2315 15.0333 5.83095 11.4018 17.0294 6.40312 7.61577 2.23607 8.24621 19.6977 7.28011 8.48528 8.60233 13 18.0278 12.8062 
6.40312 2 8.06226 7.07107 12.8062 8.60233 3 7.07107 9.43398 10.2956 7.61577 11.4018 10.2956 5.83095 9.48683 10.6301 4.12311 13.0384 2.82843 9.21954 11.4018 11.0454 7.28011 9.89949 10 9.48683 3.60555 7.07107 0 7.61577 12.0416 2.23607 1 7.07107 6.08276 10 1 10 5 13.4536 2 10.8167 8.60233 7.07107 6.32456 4.47214 12.53 8.24621 5 6.32456 8.544 3.16228 8.48528 9.84886 8.60233 8.24621 5.65685 4.47214 10.198 3.60555 7.2111 6.7082 3.16228 13.0384 10.8167 7.07107 6.32456 6.40312 11 9.05539 
13.6015 8.60233 10.4403 7.2111 7.07107 4.47214 5 8.94427 11.1803 2.82843 10.7703 18.868 13.4164 4.47214 6.32456 15.5242 11.7047 8 9.05539 14.3178 12.8062 11.3137 13.4536 14.5602 5.09902 11.6619 10.0499 4 7.61577 0 19.4165 5.38516 7.28011 12.8062 4.12311 15.2971 6.7082 17.0294 10.0499 18.0278 7.07107 18.3576 10.198 12.1655 5.09902 3.16228 18.2483 1.41421 3 13.0384 1 4.47214 9.05539 12.53 14.1421 15.8114 3.16228 11.0454 17.72 5 4.24264 6.08276 10 18.4391 3.60555 11.6619 5.83095 12.0416 18.2483 10 
5.83095 10.8167 13.0384 18.0278 24.7588 20.5183 14.4222 17 14 22.2036 16.1555 1 17.4642 17.6918 18.6815 15.0333 8.60233 24.8395 12.2066 14.1421 19.9249 20.6155 7.07107 15.1327 21.9317 18.0278 11.6619 17.4642 12.0416 19.4165 0 14.2127 12.7279 8.06226 16.5529 14.0357 12.8062 3 13.4164 17.0294 13.4536 2 14.0357 13.6015 16.1555 16.4012 14.1421 19.7231 17.0294 10.4403 20.2485 15 15.1327 17.72 13.1529 6.08276 17.6918 11.1803 6.08276 15.5563 19.105 15.8114 9.43398 15.1327 22.8035 10.0499 17.8045 12.6491 8.24621 18.7883 
8.48528 3.60555 8.24621 6.08276 10.8167 6.7082 1.41421 6.7082 9.48683 8.06226 7.81025 13.6015 10.6301 4.12311 8.06226 11.6619 6.32456 11.1803 4.12311 10.2956 11.1803 10.4403 8.94427 10.8167 8.06226 9.43398 5.09902 5.38516 2.23607 5.38516 14.2127 0 2 8.544 4.47214 11.1803 1.41421 12.0416 5.83095 14.4222 2.23607 13.0384 8.544 8.06226 5 2.23607 13.9284 6.08276 2.82843 8.06226 6.32456 1 8.06226 10 9.84886 10.4403 3.60555 6.08276 12.3693 2 5.38516 5.65685 5 14.3178 8.60233 8.06226 5 7.61577 13.0384 8.544 
7.2111 3 8.94427 6.08276 12.0416 7.81025 3.16228 6.08276 10.2956 9.84886 6.7082 12.0416 9.43398 5 9.84886 10 4.47214 12.2066 2.23607 8.60233 10.4403 10.0499 8.24621 9.21954 9.21954 8.544 3.16228 7.28011 1 7.28011 12.7279 2 0 8.06226 6.32456 9.43398 1.41421 10.8167 4.24264 12.8062 1 11.4018 9.43398 6.40312 6.7082 4.12311 12.083 8.06226 4.47214 6.08276 8.24621 3 9.21954 8.94427 8.06226 8.544 5 4.12311 10.4403 2.82843 6.40312 7.2111 4.12311 12.53 10.2956 8.06226 5.38516 5.83095 11.0454 8.06226 
3.60555 5.09902 5 14.1421 19.2354 15.2315 8.06226 14 6.08276 15.6205 14.1421 8 16.4924 12.6491 10.7703 15.6525 6.7082 19.6977 9.05539 14.3178 18.1108 18 1 15.2315 16.5529 16.1245 9.21954 10 7.07107 12.8062 8.06226 8.544 8.06226 0 9.21954 14.7648 7.28011 5.09902 11.1803 18.3576 9.05539 8.06226 6 12.6491 8.60233 10.2956 16.4012 12.7279 11.1803 10.2956 13.4536 8.94427 7.07107 16.2788 13.4164 8.60233 12.083 9.48683 10.2956 10.4403 13.9284 8.06226 4 17.2047 16.4012 2 13.3417 11.7047 12.2066 16 
10.7703 6.08276 6.32456 9.43398 11.1803 8.06226 3.16228 10.6301 7.07107 6.7082 12.0416 16.1555 14.8661 6.7082 3.60555 16.1245 10 12.0416 8.544 14.7648 15 13.8924 10 15.2643 9 13.4536 9.48683 1 6.08276 4.12311 16.5529 4.47214 6.32456 9.21954 0 15.6525 5.09902 13.8924 10.2956 18.868 6.7082 15.8114 6.08276 12.53 1 3.60555 18.3848 3.60555 4.47214 12.3693 4.47214 3.60555 5 14.1421 14.3178 14.0357 5.38516 10.4403 16.0312 5.65685 7.28011 2 7.28011 18.7883 7.61577 7.81025 8.06226 12.083 17.0294 12.2066 
11.7047 11.3137 17.6918 9.05539 16.4924 13.0384 12.53 7.07107 19.105 17.0294 5.09902 13.0384 4.24264 11.0454 19.2354 1 8.06226 15.8114 7.2111 1 7.07107 8.60233 14.3178 1.41421 14.1421 5.83095 6.40312 16.5529 10 15.2971 14.0357 11.1803 9.43398 14.7648 15.6525 0 10.8167 14.1421 5.38516 3.60555 8.94427 12.0416 18.3848 3.16228 16.1245 12.6491 3 16.4924 12.3693 4.47214 16.2788 12.083 18.4391 5 1.41421 8 12.1655 5.65685 8.24621 10.4403 12 16.6433 11.4018 3.16228 17 15.8114 10 3.60555 6.7082 7.61577 
7.07107 2.23607 7.61577 7 12.2066 8.06226 2 7.28011 8.94427 9.43398 8.06226 12.2066 10.8167 5.38516 8.544 11.4018 5.09902 12.53 3.60555 10 11.7047 11.1803 7.61577 10.6301 9.43398 9.84886 4.47214 6.08276 1 6.7082 12.8062 1.41421 1.41421 7.28011 5.09902 10.8167 0 10.6301 5.65685 14.2127 2.23607 11.6619 8.06226 7.81025 5.38516 3.60555 13.4164 7.28011 4.24264 7.28011 7.61577 2.23607 7.81025 10.2956 9.43398 9.21954 5 5.38516 11.1803 3.16228 6.7082 5.83095 3.60555 13.8924 10 7 6.08276 7.2111 12 9.21954 
3.60555 8.48528 10.0499 16.5529 22.8035 18.6011 12.0416 15.8114 11 19.8494 15.2971 3.16228 17.0294 15.8114 15.8114 15.1327 7.28011 23.0217 10.7703 14.0357 19.2354 19.6469 4.12311 15.0333 20 17.2627 10.4403 14.7648 10 17.0294 3 12.0416 10.8167 5.09902 13.8924 14.1421 10.6301 0 12.3693 17.4642 11.6619 3.60555 11.0454 13.0384 13.4164 14.1421 14.8661 17.2047 14.8661 10 17.8045 12.7279 12.1655 17.1172 13.0384 6.32456 15.6205 10.198 7.2111 13.6015 17.2047 13 7.07107 15.8114 20.5183 7.07107 16.1245 12.0416 9.43398 17.72 
9.05539 6.7082 13.0384 5 12.53 8.544 7.2111 3.60555 14.4222 12.0416 3 12.53 5.38516 6.08276 13.8924 5.83095 5.09902 12.2066 2.23607 4.47214 7 7.28011 11.0454 5 9.84886 5 2 11.1803 5 10.0499 13.4164 5.83095 4.24264 11.1803 10.2956 5.38516 5.65685 12.3693 0 8.60233 3.60555 11.6619 13.6015 2.23607 10.8167 7.28011 8.24621 11.1803 7.07107 3.60555 11.0454 6.7082 13.4536 5.09902 4.12311 7.81025 7 2.23607 9.21954 5.09902 7.28011 11.4018 7.28011 8.544 12.1655 11.7047 5.38516 2 8.94427 5.38516 
15.2315 14.8661 21.2603 11.1803 18.0278 15.1327 15.8114 9.21954 22.6716 19.4165 7.28011 16.0312 5 13.6015 22.4722 2.82843 11.6619 17.1172 10.6301 4.24264 7.28011 9.21954 17.8885 3.60555 16.0312 7 9.89949 19.7231 13.4536 18.0278 17.0294 14.4222 12.8062 18.3576 18.868 3.60555 14.2127 17.4642 8.60233 0 12.2066 15.0333 21.9317 6.40312 19.4165 15.6525 3.16228 19.3132 15.2315 8.06226 18.9737 15.2643 21.9317 6 5 11.1803 14.8661 9.21954 11 13.4164 14.3178 20 15 2.23607 19.2354 19.4165 12.3693 7.07107 9.05539 9 
8.06226 4 9.84886 5.09902 11.3137 7.07107 3.60555 5.09902 11.1803 9.48683 5.83095 12.7279 8.60233 4.24264 10.2956 9.43398 5 11.4018 2 8.06226 9.48683 9.05539 9.21954 8.60233 8.48528 7.61577 3 7.61577 2 7.07107 13.4536 2.23607 1 9.05539 6.7082 8.94427 2.23607 11.6619 3.60555 12.2066 0 12.0416 10.2956 5.83095 7.2111 4 11.7047 8 4.12311 6 8.06226 3.16228 10 8.06226 7.61577 8.94427 4.47214 4 10.7703 2.23607 5.65685 7.81025 5.09902 12.083 9.84886 9.05539 4.47214 5.38516 11.1803 7.07107 
5.09902 9.84886 13.0384 16.4012 23.3452 19.105 13.4164 15.2643 14.1421 21.095 14.3178 1 15.5242 16.2788 18.2483 13.0384 7.07107 23.3452 10.6301 12.1655 18.0278 18.7883 7.07107 13.1529 20.5183 16.1555 10 16.7631 10.8167 18.3576 2 13.0384 11.4018 8.06226 15.8114 12.0416 11.6619 3.60555 11.6619 15.0333 12.0416 0 14.0357 11.7047 15.5242 15.2643 12.1655 18.7883 15.8114 8.544 19.2354 13.8924 15 15.8114 11.1803 4.12311 16.4012 9.43398 4.12311 14.2127 17.6918 15.2971 8.544 13.1529 21.6333 10.0499 16.2788 10.7703 6.32456 17 
9.21954 7.07107 1 14.5602 17.2627 14 7.28011 15.2315 1 12.6491 16.1245 14 18.868 12.1655 5.65685 19.105 10.8167 18.1108 11.4018 17.6918 19.6977 18.9737 7 18.4391 15.0333 17.8885 12.0416 6.32456 8.60233 10.198 14.0357 8.544 9.43398 6 6.08276 18.3848 8.06226 11.0454 13.6015 21.9317 10.2956 14.0357 0 15.6205 5.09902 9.05539 20.6155 9.48683 10.0499 14.2127 10.4403 8.24621 1.41421 18.3576 16.9706 13.9284 11.0454 12.7279 15.8114 10.4403 13.0384 4.12311 7.2111 21.2603 13.6015 4 13.3417 14.8661 17.4642 17.088 
