60
19 18 21 16 19 19 17 18 8 10 7 8 8 11 9 7 8 9 9 5 6 7 10 7 2 2 1 5 0 4 1 3 14 15 15 13 12 10 13 12 1 7 4 2 5 3 5 4 9 10 6 9 8 7 8 11 21 7 9 6 
15 14 17 12 15 15 13 14 10 12 9 10 10 13 11 9 10 11 11 9 10 11 12 9 2 2 3 1 4 0 3 1 18 19 19 17 16 14 17 16 5 5 6 4 5 7 7 8 7 8 4 7 6 5 6 9 23 9 7 8 
18 17 20 15 18 18 16 17 7 9 6 7 7 10 8 6 7 8 8 6 7 8 9 6 1 3 2 4 1 3 0 2 15 16 16 14 13 11 14 13 2 8 5 3 6 4 6 5 10 11 7 10 9 8 9 12 20 6 10 5 
16 15 18 13 16 16 14 15 9 11 8 9 9 12 10 8 9 10 10 8 9 10 11 8 1 1 2 2 3 1 2 0 17 18 18 16 15 13 16 15 4 6 5 3 4 6 6 7 8 9 5 8 7 6 7 10 22 8 8 7 
33 32 35 30 33 33 31 32 18 16 17 20 14 17 17 19 8 7 11 9 8 7 8 11 16 16 15 19 14 18 15 17 0 1 1 3 2 4 1 2 13 15 12 14 13 11 13 12 17 18 16 17 16 17 20 19 17 15 19 10 
34 33 36 31 34 34 32 33 19 17 18 21 15 18 18 20 9 8 12 10 9 8 9 12 17 17 16 20 15 19 16 18 1 0 2 2 3 5 2 3 14 14 13 15 14 12 12 11 18 17 17 16 17 18 21 18 18 16 20 11 
34 33 36 31 34 34 32 33 19 17 18 21 15 18 18 20 9 8 12 10 9 8 9 12 17 17 16 20 15 19 16 18 1 2 0 4 3 5 2 3 14 16 13 15 14 12 14 13 18 19 17 18 17 18 21 20 18 16 20 11 
32 31 34 29 32 32 30 31 17 15 16 19 13 16 16 18 7 6 10 8 7 6 7 10 15 15 14 18 13 17 14 16 3 2 4 0 5 3 4 1 12 12 11 13 12 10 10 9 16 15 15 14 15 16 19 16 16 14 18 9 
31 30 33 28 31 31 29 30 16 14 15 18 12 15 15 17 6 5 9 7 6 5 6 9 14 14 13 17 12 16 13 15 2 3 3 5 0 2 1 4 11 17 14 12 15 13 15 14 19 20 16 19 18 17 18 21 15 13 19 8 
29 28 31 26 29 29 27 28 14 12 13 16 10 13 13 15 4 3 7 5 4 3 4 7 12 12 11 15 10 14 11 13 4 5 5 3 2 0 3 2 9 15 12 10 13 11 13 12 17 18 14 17 16 15 16 19 13 11 17 6 
32 31 34 29 32 32 30 31 17 15 16 19 13 16 16 18 7 6 10 8 7 6 7 10 15 15 14 18 13 17 14 16 1 2 2 4 1 3 0 3 12 16 13 13 14 12 14 13 18 19 15 18 17 16 19 20 16 14 18 9 
31 30 33 28 31 31 29 30 16 14 15 18 12 15 15 17 6 5 9 7 6 5 6 9 14 14 13 17 12 16 13 15 2 3 3 1 4 2 3 0 11 13 10 12 11 9 11 10 15 16 14 15 14 15 18 17 15 13 17 8 
20 19 22 17 20 20 18 19 9 11 8 9 9 12 10 8 9 10 10 6 7 8 11 8 3 3 2 6 1 5 2 4 13 14 14 12 11 9 12 11 0 6 3 1 4 2 4 3 8 9 5 8 7 6 7 10 22 8 8 7 
20 19 22 17 20 20 18 19 15 17 14 15 15 18 16 14 15 16 16 12 13 14 17 14 7 5 6 6 7 5 8 6 15 14 16 12 17 15 16 13 6 0 3 5 2 4 2 3 4 3 3 2 3 4 7 4 28 14 6 13 
21 20 23 18 21 21 19 20 12 14 11 12 12 15 13 11 12 13 13 9 10 11 14 11 4 4 3 7 4 6 5 5 12 13 13 11 14 12 13 10 3 3 0 2 1 1 1 2 5 6 4 5 4 5 8 7 25 11 7 10 
19 18 21 16 19 19 17 18 10 12 9 10 10 13 11 9 10 11 11 7 8 9 12 9 2 2 1 5 2 4 3 3 14 15 15 13 12 10 13 12 1 5 2 0 3 3 3 4 7 8 4 7 6 5 6 9 23 9 7 8 
20 19 22 17 20 20 18 19 13 15 12 13 13 16 14 12 13 14 14 10 11 12 15 12 5 3 4 6 5 5 6 4 13 14 14 12 15 13 14 11 4 2 1 3 0 2 2 3 4 5 3 4 3 4 7 6 26 12 6 11 
22 21 24 19 22 22 20 21 11 13 10 11 11 14 12 10 11 12 12 8 9 10 13 10 5 5 4 8 3 7 4 6 11 12 12 10 13 11 12 9 2 4 1 3 2 0 2 1 6 7 5 6 5 6 9 8 24 10 8 9 
22 21 24 19 22 22 20 21 13 15 12 13 13 16 14 12 13 14 14 10 11 12 15 12 5 5 4 8 5 7 6 6 13 12 14 10 15 13 14 11 4 2 1 3 2 2 0 1 6 5 5 4 5 6 9 6 26 12 8 11 
23 22 25 20 23 23 21 22 12 14 11 12 12 15 13 11 12 13 13 9 10 11 14 11 6 6 5 9 4 8 5 7 12 11 13 9 14 12 13 10 3 3 2 4 3 1 1 0 7 6 6 5 6 7 10 7 25 11 9 10 
20 19 18 17 16 18 16 17 17 19 16 17 17 20 18 16 17 18 18 14 15 16 19 16 9 7 8 8 9 7 10 8 17 18 18 16 19 17 18 15 8 4 5 7 4 6 6 7 0 1 3 2 1 2 3 2 30 16 2 15 
21 20 19 18 17 19 17 18 18 20 17 18 18 21 19 17 18 19 19 15 16 17 20 17 10 8 9 9 10 8 11 9 18 17 19 15 20 18 19 16 9 3 6 8 5 7 5 6 1 0 4 1 2 3 4 1 31 17 3 16 
17 16 19 14 17 17 15 16 14 16 13 14 14 17 15 13 14 15 15 11 12 13 16 13 6 4 5 5 6 4 7 5 16 17 17 15 16 14 15 14 5 3 4 4 3 5 5 6 3 4 0 3 2 1 4 5 27 13 3 12 
20 19 20 17 18 18 16 17 17 19 16 17 17 20 18 16 17 18 18 14 15 16 19 16 9 7 8 8 9 7 10 8 17 16 18 14 19 17 18 15 8 2 5 7 4 6 4 5 2 1 3 0 1 2 5 2 30 16 4 15 
19 18 19 16 17 17 15 16 16 18 15 16 16 19 17 15 16 17 17 13 14 15 18 15 8 6 7 7 8 6 9 7 16 17 17 15 18 16 17 14 7 3 4 6 3 5 5 6 1 2 2 1 0 1 4 3 29 15 3 14 
18 17 18 15 16 16 14 15 15 17 14 15 15 18 16 14 15 16 16 12 13 14 17 14 7 5 6 6 7 5 8 6 17 18 18 16 17 15 16 15 6 4 5 5 4 6 6 7 2 3 1 2 1 0 3 4 28 14 2 13 
19 18 15 16 13 17 15 16 16 18 15 16 16 19 17 15 16 17 17 13 14 15 18 15 8 6 7 7 8 6 9 7 20 21 21 19 18 16 19 18 7 7 8 6 7 9 9 10 3 4 4 5 4 3 0 3 29 15 1 14 
22 21 18 19 16 20 18 19 19 21 18 19 19 22 20 18 19 20 20 16 17 18 21 18 11 9 10 10 11 9 12 10 19 18 20 16 21 19 20 17 10 4 7 9 6 8 6 7 2 1 5 2 3 4 3 0 32 18 2 17 
16 15 18 13 16 16 14 15 13 11 14 13 13 10 12 14 13 12 12 16 15 14 11 14 21 23 22 22 21 23 20 22 17 18 18 16 15 13 16 15 22 28 25 23 26 24 26 25 30 31 27 30 29 28 29 32 0 14 30 15 
18 17 20 15 18 18 16 17 3 3 2 5 1 4 2 4 7 8 4 6 7 8 7 4 7 9 8 8 7 9 6 8 15 16 16 14 13 11 14 13 8 14 11 9 12 10 12 11 16 17 13 16 15 14 15 18 14 0 16 5 
20 19 16 17 14 18 16 17 17 19 16 17 17 20 18 16 17 18 18 14 15 16 19 16 9 7 8 8 9 7 10 8 19 20 20 18 19 17 18 17 8 6 7 7 6 8 8 9 2 3 3 4 3 2 1 2 30 16 0 15 
23 22 25 20 23 23 21 22 8 6 7 10 4 7 7 9 2 3 3 1 2 3 4 1 6 8 7 9 6 8 5 7 10 11 11 9 8 6 9 8 7 13 10 8 11 9 11 10 15 16 12 15 14 13 14 17 15 5 15 0 
