90
8 9 12 12 9 8 11 10 7 9 10 11 2 0 3 1 2 2 5 3 4 1 3 2 11 9 12 10 10 12 9 11 8 10 13 11 12 13 16 14 12 14 11 13 14 15 13 10 17 14 17 16 18 19 20 16 19 16 18 17 23 21 24 22 21 22 23 19 22 25 24 23 19 21 21 22 22 20 18 24 20 21 21 19 17 25 20 6 18 9 
7 6 9 9 8 9 8 9 8 10 7 10 3 3 0 2 1 1 2 2 1 2 2 3 10 8 11 7 7 9 6 10 7 9 10 8 11 12 15 13 11 13 10 12 13 14 12 9 16 13 16 15 17 18 19 15 18 15 17 16 20 18 21 19 18 19 20 16 19 22 21 20 18 20 20 21 21 19 17 23 19 20 20 18 14 22 17 9 17 6 
7 8 11 11 8 7 10 9 6 8 9 10 3 1 2 0 3 1 4 2 3 2 4 1 12 10 13 9 9 11 8 12 9 11 12 10 13 14 17 15 13 15 12 14 15 16 14 11 18 15 18 17 19 20 21 17 20 17 19 18 22 20 23 21 20 21 22 18 21 24 23 22 20 22 22 23 23 21 19 25 21 22 22 20 16 24 19 7 19 8 
8 7 10 10 9 10 9 10 9 11 8 11 2 2 1 3 0 2 3 3 2 1 1 4 9 7 10 8 8 10 7 9 6 8 11 9 10 11 14 12 10 12 9 11 12 13 11 8 15 12 15 14 16 17 18 14 17 14 16 15 21 19 22 20 19 20 21 17 20 23 22 21 17 19 19 20 20 18 16 22 18 19 19 17 15 23 18 8 16 7 
6 7 10 10 7 8 9 8 7 9 8 9 2 2 1 1 2 0 3 1 2 1 3 2 11 9 12 8 8 10 7 11 8 10 11 9 12 13 16 14 12 14 11 13 14 15 13 10 17 14 17 16 18 19 20 16 19 16 18 17 21 19 22 20 19 20 21 17 20 23 22 21 19 21 21 22 22 20 18 24 20 21 21 19 15 23 18 8 18 7 
7 6 9 7 8 9 8 9 8 10 5 10 5 5 2 4 3 3 0 2 1 4 2 3 10 8 11 5 7 7 6 10 7 9 8 8 11 12 15 13 11 13 10 12 13 14 12 9 16 13 16 15 17 18 19 15 18 15 17 16 18 16 19 17 16 17 18 14 17 20 19 18 18 20 20 21 21 19 17 23 19 20 20 18 12 20 15 11 17 4 
5 6 9 9 6 7 8 7 6 8 7 8 3 3 2 2 3 1 2 0 3 2 4 1 12 10 13 7 9 9 8 12 9 11 10 10 13 14 17 15 13 15 12 14 15 16 14 11 18 15 18 17 19 20 21 17 20 17 19 18 20 18 21 19 18 19 20 16 19 22 21 20 20 22 22 23 23 21 19 25 21 22 22 20 14 22 17 9 19 6 
8 7 10 8 9 10 9 10 9 11 6 11 4 4 1 3 2 2 1 3 0 3 1 4 9 7 10 6 6 8 5 9 6 8 9 7 10 11 14 12 10 12 9 11 12 13 11 8 15 12 15 14 16 17 18 14 17 14 16 15 19 17 20 18 17 18 19 15 18 21 20 19 17 19 19 20 20 18 16 22 18 19 19 17 13 21 16 10 16 5 
7 8 11 11 8 9 10 9 8 10 9 10 1 1 2 2 1 1 4 2 3 0 2 3 10 8 11 9 9 11 8 10 7 9 12 10 11 12 15 13 11 13 10 12 13 14 12 9 16 13 16 15 17 18 19 15 18 15 17 16 22 20 23 21 20 21 22 18 21 24 23 22 18 20 20 21 21 19 17 23 19 20 20 18 16 24 19 7 17 8 
9 8 11 9 10 11 10 11 10 12 7 12 3 3 2 4 1 3 2 4 1 2 0 5 8 6 9 7 7 9 6 8 5 7 10 8 9 10 13 11 9 11 8 10 11 12 10 7 14 11 14 13 15 16 17 13 16 13 15 14 20 18 21 19 18 19 20 16 19 22 21 20 16 18 18 19 19 17 15 21 17 18 18 16 14 22 17 9 15 6 
6 7 10 10 7 6 9 8 5 7 8 9 4 2 3 1 4 2 3 1 4 3 5 0 13 11 14 8 10 10 9 13 10 12 11 11 14 15 18 16 14 16 13 15 16 17 15 12 19 16 19 18 20 21 22 18 21 18 20 19 21 19 22 20 19 20 21 17 20 23 22 21 21 23 23 24 24 22 20 26 22 23 23 21 15 23 18 8 20 7 
17 16 19 17 18 19 18 19 18 20 15 20 9 11 10 12 9 11 10 12 9 10 8 13 0 2 1 5 3 3 4 2 3 1 4 2 3 4 5 3 1 5 4 2 3 4 6 3 8 7 6 5 9 8 9 7 8 9 7 6 14 12 15 13 12 13 14 10 13 16 15 14 8 10 10 11 11 9 7 13 9 10 10 8 8 16 11 15 7 14 
15 14 17 15 16 17 16 17 16 18 13 18 7 9 8 10 7 9 8 10 7 8 6 11 2 0 3 3 3 5 2 4 1 1 6 4 3 4 7 5 3 5 2 4 5 6 4 1 8 5 8 7 9 10 11 7 10 7 9 8 16 14 17 15 14 15 16 12 15 18 17 16 10 12 12 13 13 11 9 15 11 12 12 10 10 18 13 13 9 12 
18 17 20 18 19 20 19 20 19 21 16 21 10 12 11 13 10 12 11 13 10 11 9 14 1 3 0 6 4 4 5 1 4 2 3 3 4 5 4 4 2 6 5 3 2 3 7 4 9 8 5 6 10 9 8 8 7 10 6 7 13 11 14 12 11 12 13 9 12 15 14 13 7 9 9 10 10 8 6 12 8 9 9 7 7 15 10 16 8 15 
12 11 14 12 13 14 13 14 13 15 10 15 10 10 7 9 8 8 5 7 6 9 7 8 5 3 6 0 2 2 1 5 2 4 3 3 6 7 10 8 6 8 5 7 8 9 7 4 11 8 11 10 12 13 14 10 13 10 12 11 13 11 14 12 11 12 13 9 12 15 14 13 13 15 15 16 16 14 12 18 14 15 15 13 7 15 10 16 12 9 
14 13 16 14 15 16 15 16 15 17 12 17 10 10 7 9 8 8 7 9 6 9 7 10 3 3 4 2 0 2 1 3 2 2 3 1 4 5 8 6 4 6 5 5 6 7 7 4 9 8 9 8 10 11 12 8 11 10 10 9 13 11 14 12 11 12 13 9 12 15 14 13 11 13 13 14 14 12 10 16 12 13 13 11 7 15 10 16 10 11 
14 13 16 14 15 16 15 16 15 17 12 17 12 12 9 11 10 10 7 9 8 11 9 10 3 5 4 2 2 0 3 3 4 4 1 1 6 7 8 6 4 8 7 5 6 7 9 6 11 10 9 8 12 11 12 10 11 12 10 9 11 9 12 10 9 10 11 7 10 13 12 11 11 13 13 14 14 12 10 16 12 13 13 11 5 13 8 18 10 11 
13 12 15 13 14 15 14 15 14 16 11 16 9 9 6 8 7 7 6 8 5 8 6 9 4 2 5 1 1 3 0 4 1 3 4 2 5 6 9 7 5 7 4 6 7 8 6 3 10 7 10 9 11 12 13 9 12 9 11 10 14 12 15 13 12 13 14 10 13 16 15 14 12 14 14 15 15 13 11 17 13 14 14 12 8 16 11 15 11 10 
17 16 19 17 18 19 18 19 18 20 15 20 11 11 10 12 9 11 10 12 9 10 8 13 2 4 1 5 3 3 4 0 3 3 2 2 5 6 5 5 3 7 6 4 3 4 8 5 10 9 6 7 11 10 9 9 8 11 7 8 12 10 13 11 10 11 12 8 11 14 13 12 8 10 10 11 11 9 7 13 9 10 10 8 6 14 9 17 9 14 
14 13 16 14 15 16 15 16 15 17 12 17 8 8 7 9 6 8 7 9 6 7 5 10 3 1 4 2 2 4 1 3 0 2 5 3 4 5 8 6 4 6 3 5 6 7 5 2 9 6 9 8 10 11 12 8 11 8 10 9 15 13 16 14 13 14 15 11 14 17 16 15 11 13 13 14 14 12 10 16 12 13 13 11 9 17 12 14 10 11 
16 15 18 16 17 18 17 18 17 19 14 19 8 10 9 11 8 10 9 11 8 9 7 12 1 1 2 4 2 4 3 3 2 0 5 3 2 3 6 4 2 4 3 3 4 5 5 2 7 6 7 6 8 9 10 6 9 8 8 7 15 13 16 14 13 14 15 11 14 17 16 15 9 11 11 12 12 10 8 14 10 11 11 9 9 17 12 14 8 13 
15 14 17 15 16 17 16 17 16 18 13 18 13 13 10 12 11 11 8 10 9 12 10 11 4 6 3 3 3 1 4 2 5 5 0 2 7 8 7 7 5 9 8 6 5 6 10 7 12 11 8 9 13 12 11 11 10 13 9 10 10 8 11 9 8 9 10 6 9 12 11 10 10 12 12 13 13 11 9 15 11 12 12 10 4 12 7 19 11 12 
15 14 17 15 16 17 16 17 16 18 13 18 11 11 8 10 9 9 8 10 7 10 8 11 2 4 3 3 1 1 2 2 3 3 2 0 5 6 7 5 3 7 6 4 5 6 8 5 10 9 8 7 11 10 11 9 10 11 9 8 12 10 13 11 10 11 12 8 11 14 13 12 10 12 12 13 13 11 9 15 11 12 12 10 6 14 9 17 9 12 
18 17 20 18 19 20 19 20 19 21 16 21 10 12 11 13 10 12 11 13 10 11 9 14 3 3 4 6 4 6 5 5 4 2 7 5 0 1 4 2 2 2 1 1 2 3 3 2 5 4 5 4 6 7 8 4 7 6 6 5 17 15 18 16 15 16 17 13 16 19 18 17 7 9 11 10 10 10 8 12 8 9 9 9 11 19 14 12 6 15 
19 18 21 19 20 21 20 21 20 22 17 22 11 13 12 14 11 13 12 14 11 12 10 15 4 4 5 7 5 7 6 6 5 3 8 6 1 0 3 1 3 1 2 2 3 2 2 3 4 3 4 3 5 6 7 3 6 5 5 4 18 16 19 17 16 17 18 14 17 20 19 18 8 8 12 9 11 11 9 11 7 10 8 10 12 20 15 11 5 16 
22 21 24 22 23 24 23 24 23 25 20 25 14 16 15 17 14 16 15 17 14 15 13 18 5 7 4 10 8 8 9 5 8 6 7 7 4 3 0 2 4 2 5 3 2 1 3 6 5 4 1 2 6 5 4 4 3 6 2 3 17 15 18 16 15 16 17 13 16 19 18 17 7 5 11 8 10 10 8 8 6 9 7 9 11 19 14 12 4 19 
20 19 22 20 21 22 21 22 21 23 18 23 12 14 13 15 12 14 13 15 12 13 11 16 3 5 4 8 6 6 7 5 6 4 7 5 2 1 2 0 2 2 3 1 2 1 3 4 5 4 3 2 6 5 6 4 5 6 4 3 17 15 18 16 15 16 17 13 16 19 18 17 7 7 11 8 10 10 8 10 6 9 7 9 11 19 14 12 4 17 
18 17 20 18 19 20 19 20 19 21 16 21 10 12 11 13 10 12 11 13 10 11 9 14 1 3 2 6 4 4 5 3 4 2 5 3 2 3 4 2 0 4 3 1 2 3 5 2 7 6 5 4 8 7 8 6 7 8 6 5 15 13 16 14 13 14 15 11 14 17 16 15 7 9 9 10 10 8 6 12 8 9 9 7 9 17 12 14 6 15 
20 19 22 20 21 22 21 22 21 23 18 23 12 14 13 15 12 14 13 15 12 13 11 16 5 5 6 8 6 8 7 7 6 4 9 7 2 1 2 2 4 0 3 3 4 3 1 4 3 2 3 2 4 5 6 2 5 4 4 3 19 17 20 18 17 18 19 15 18 21 20 19 9 7 13 10 12 12 10 10 8 11 9 11 13 21 16 10 4 17 
17 16 19 17 18 19 18 19 18 20 15 20 9 11 10 12 9 11 10 12 9 10 8 13 4 2 5 5 5 7 4 6 3 3 8 6 1 2 5 3 3 3 0 2 3 4 2 1 6 3 6 5 7 8 9 5 8 5 7 6 18 16 19 17 16 17 18 14 17 20 19 18 8 10 12 11 11 11 9 13 9 10 10 10 12 20 15 11 7 14 
19 18 21 19 20 21 20 21 20 22 17 22 11 13 12 14 11 13 12 14 11 12 10 15 2 4 3 7 5 5 6 4 5 3 6 4 1 2 3 1 1 3 2 0 1 2 4 3 6 5 4 3 7 6 7 5 6 7 5 4 16 14 17 15 14 15 16 12 15 18 17 16 6 8 10 9 9 9 7 11 7 8 8 8 10 18 13 13 5 16 
20 19 22 20 21 22 21 22 21 23 18 23 12 14 13 15 12 14 13 15 12 13 11 16 3 5 2 8 6 6 7 3 6 4 5 5 2 3 2 2 2 4 3 1 0 1 5 4 7 6 3 4 8 7 6 6 5 8 4 5 15 13 16 14 13 14 15 11 14 17 16 15 5 7 9 8 8 8 6 10 6 7 7 7 9 17 12 14 6 17 
21 20 23 21 22 23 22 23 22 24 19 24 13 15 14 16 13 15 14 16 13 14 12 17 4 6 3 9 7 7 8 4 7 5 6 6 3 2 1 1 3 3 4 2 1 0 4 5 6 5 2 3 7 6 5 5 4 7 3 4 16 14 17 15 14 15 16 12 15 18 17 16 6 6 10 7 9 9 7 9 5 8 6 8 10 18 13 13 5 18 
19 18 21 19 20 21 20 21 20 22 17 22 11 13 12 14 11 13 12 14 11 12 10 15 6 4 7 7 7 9 6 8 5 5 10 8 3 2 3 3 5 1 2 4 5 4 0 3 4 1 4 3 5 6 7 3 6 3 5 4 20 18 21 19 18 19 20 16 19 22 21 20 10 8 14 11 13 13 11 11 9 12 10 12 14 22 17 9 5 16 
16 15 18 16 17 18 17 18 17 19 14 19 8 10 9 11 8 10 9 11 8 9 7 12 3 1 4 4 4 6 3 5 2 2 7 5 2 3 6 4 2 4 1 3 4 5 3 0 7 4 7 6 8 9 10 6 9 6 8 7 17 15 18 16 15 16 17 13 16 19 18 17 9 11 11 12 12 10 8 14 10 11 11 9 11 19 14 12 8 13 
23 22 25 23 24 25 24 25 24 26 21 26 15 17 16 18 15 17 16 18 15 16 14 19 8 8 9 11 9 11 10 10 9 7 12 10 5 4 5 5 7 3 6 6 7 6 4 7 0 3 4 3 1 2 3 1 2 1 3 2 22 20 23 21 20 21 22 18 21 24 23 22 12 10 16 13 15 15 13 13 11 14 12 14 16 24 19 11 1 20 
20 19 22 20 21 22 21 22 21 23 18 23 12 14 13 15 12 14 13 15 12 13 11 16 7 5 8 8 8 10 7 9 6 6 11 9 4 3 4 4 6 2 3 5 6 5 1 4 3 0 3 2 4 5 6 2 5 2 4 3 21 19 22 20 19 20 21 17 20 23 22 21 11 9 15 12 14 14 12 12 10 13 11 13 15 23 18 8 4 17 
23 22 25 23 24 25 24 25 24 26 21 26 15 17 16 18 15 17 16 18 15 16 14 19 6 8 5 11 9 9 10 6 9 7 8 8 5 4 1 3 5 3 6 4 3 2 4 7 4 3 0 1 5 4 3 3 2 5 1 2 18 16 19 17 16 17 18 14 17 20 19 18 8 6 12 9 11 11 9 9 7 10 8 10 12 20 15 11 3 20 
22 21 24 22 23 24 23 24 23 25 20 25 14 16 15 17 14 16 15 17 14 15 13 18 5 7 6 10 8 8 9 7 8 6 9 7 4 3 2 2 4 2 5 3 4 3 3 6 3 2 1 0 4 3 4 2 3 4 2 1 19 17 20 18 17 18 19 15 18 21 20 19 9 7 13 10 12 12 10 10 8 11 9 11 13 21 16 10 2 19 
24 23 26 24 25 26 25 26 25 27 22 27 16 18 17 19 16 18 17 19 16 17 15 20 9 9 10 12 10 12 11 11 10 8 13 11 6 5 6 6 8 4 7 7 8 7 5 8 1 4 5 4 0 1 2 2 3 2 4 3 23 21 24 22 21 22 23 19 22 25 24 23 13 11 17 14 16 16 14 14 12 15 13 15 17 25 20 12 2 21 
25 24 27 25 26 27 26 27 26 28 23 28 17 19 18 20 17 19 18 20 17 18 16 21 8 10 9 13 11 11 12 10 11 9 12 10 7 6 5 5 7 5 8 6 7 6 6 9 2 5 4 3 1 0 1 3 2 3 3 2 22 20 23 21 20 21 22 18 21 24 23 22 12 10 16 13 15 15 13 13 11 14 12 14 16 24 19 13 1 22 
26 25 28 26 27 28 27 28 27 29 24 29 18 20 19 21 18 20 19 21 18 19 17 22 9 11 8 14 12 12 13 9 12 10 11 11 8 7 4 6 8 6 9 7 6 5 7 10 3 6 3 4 2 1 0 4 1 4 2 3 21 19 22 20 19 20 21 17 20 23 22 21 11 9 15 12 14 14 12 12 10 13 11 13 15 23 18 14 2 23 
22 21 24 22 23 24 23 24 23 25 20 25 14 16 15 17 14 16 15 17 14 15 13 18 7 7 8 10 8 10 9 9 8 6 11 9 4 3 4 4 6 2 5 5 6 5 3 6 1 2 3 2 2 3 4 0 3 2 2 1 21 19 22 20 19 20 21 17 20 23 22 21 11 9 15 12 14 14 12 12 10 13 11 13 15 23 18 10 2 19 
25 24 27 25 26 27 26 27 26 28 23 28 17 19 18 20 17 19 18 20 17 18 16 21 8 10 7 13 11 11 12 8 11 9 10 10 7 6 3 5 7 5 8 6 5 4 6 9 2 5 2 3 3 2 1 3 0 3 1 2 20 18 21 19 18 19 20 16 19 22 21 20 10 8 14 11 13 13 11 11 9 12 10 12 14 22 17 13 1 22 
22 21 24 22 23 24 23 24 23 25 20 25 14 16 15 17 14 16 15 17 14 15 13 18 9 7 10 10 10 12 9 11 8 8 13 11 6 5 6 6 8 4 5 7 8 7 3 6 1 2 5 4 2 3 4 2 3 0 4 3 23 21 24 22 21 22 23 19 22 25 24 23 13 11 17 14 16 16 14 14 12 15 13 15 17 25 20 10 2 19 
24 23 26 24 25 26 25 26 25 27 22 27 16 18 17 19 16 18 17 19 16 17 15 20 7 9 6 12 10 10 11 7 10 8 9 9 6 5 2 4 6 4 7 5 4 3 5 8 3 4 1 2 4 3 2 2 1 4 0 1 19 17 20 18 17 18 19 15 18 21 20 19 9 7 13 10 12 12 10 10 8 11 9 11 13 21 16 12 2 21 
23 22 25 23 24 25 24 25 24 26 21 26 15 17 16 18 15 17 16 18 15 16 14 19 6 8 7 11 9 9 10 8 9 7 10 8 5 4 3 3 5 3 6 4 5 4 4 7 2 3 2 1 3 2 3 1 2 3 1 0 20 18 21 19 18 19 20 16 19 22 21 20 10 8 14 11 13 13 11 11 9 12 10 12 14 22 17 11 1 20 
15 14 11 11 14 15 12 13 16 14 13 12 23 23 20 22 21 21 18 20 19 22 20 21 14 16 13 13 13 11 14 12 15 15 10 12 17 18 17 17 15 19 18 16 15 16 20 17 22 21 18 19 23 22 21 21 20 23 19 20 0 2 3 3 2 1 4 4 5 2 1 2 16 18 18 19 19 17 15 21 17 18 18 16 8 10 3 29 21 14 
13 12 13 11 12 13 12 13 14 14 11 14 21 21 18 20 19 19 16 18 17 20 18 19 12 14 11 11 11 9 12 10 13 13 8 10 15 16 15 15 13 17 16 14 13 14 18 15 20 19 16 17 21 20 19 19 18 21 17 18 2 0 3 1 2 1 2 2 3 4 3 2 14 16 16 17 17 15 13 19 15 16 16 14 6 8 1 27 19 12 
16 15 14 12 15 16 13 14 17 15 14 15 24 24 21 23 22 22 19 21 20 23 21 22 15 17 14 14 14 12 15 13 16 16 11 13 18 19 18 18 16 20 19 17 16 17 21 18 23 22 19 20 24 23 22 22 21 24 20 21 3 3 0 2 3 2 1 5 2 1 2 1 13 15 15 16 16 14 12 18 14 15 15 13 7 7 4 30 22 15 
14 13 14 12 13 14 13 14 15 15 12 15 22 22 19 21 20 20 17 19 18 21 19 20 13 15 12 12 12 10 13 11 14 14 9 11 16 17 16 16 14 18 17 15 14 15 19 16 21 20 17 18 22 21 20 20 19 22 18 19 3 1 2 0 3 2 1 3 2 3 2 1 13 15 15 16 16 14 12 18 14 15 15 13 5 7 2 28 20 13 
13 12 11 9 12 13 10 11 14 12 11 12 21 21 18 20 19 19 16 18 17 20 18 19 12 14 11 11 11 9 12 10 13 13 8 10 15 16 15 15 13 17 16 14 13 14 18 15 20 19 16 17 21 20 19 19 18 21 17 18 2 2 3 3 0 1 4 2 5 4 3 2 16 18 18 19 19 17 15 21 17 18 18 16 8 10 3 27 19 12 
14 13 12 10 13 14 11 12 15 13 12 13 22 22 19 21 20 20 17 19 18 21 19 20 13 15 12 12 12 10 13 11 14 14 9 11 16 17 16 16 14 18 17 15 14 15 19 16 21 20 17 18 22 21 20 20 19 22 18 19 1 1 2 2 1 0 3 3 4 3 2 1 15 17 17 18 18 16 14 20 16 17 17 15 7 9 2 28 20 13 
15 14 15 13 14 15 14 15 16 16 13 16 23 23 20 22 21 21 18 20 19 22 20 21 14 16 13 13 13 11 14 12 15 15 10 12 17 18 17 17 15 19 18 16 15 16 20 17 22 21 18 19 23 22 21 21 20 23 19 20 4 2 1 1 4 3 0 4 1 2 3 2 12 14 14 15 15 13 11 17 13 14 14 12 6 6 3 29 21 14 
11 10 13 11 12 13 12 13 12 14 9 14 19 19 16 18 17 17 14 16 15 18 16 17 10 12 9 9 9 7 10 8 11 11 6 8 13 14 13 13 11 15 14 12 11 12 16 13 18 17 14 15 19 18 17 17 16 19 15 16 4 2 5 3 2 3 4 0 3 6 5 4 14 16 16 17 17 15 13 19 15 16 16 14 6 8 1 25 17 10 
14 13 16 14 15 16 15 16 15 17 12 17 22 22 19 21 20 20 17 19 18 21 19 20 13 15 12 12 12 10 13 11 14 14 9 11 16 17 16 16 14 18 17 15 14 15 19 16 21 20 17 18 22 21 20 20 19 22 18 19 5 3 2 2 5 4 1 3 0 3 4 3 11 13 13 14 14 12 10 16 12 13 13 11 5 5 2 28 20 13 
17 16 13 13 16 17 14 15 18 16 15 14 25 25 22 24 23 23 20 22 21 24 22 23 16 18 15 15 15 13 16 14 17 17 12 14 19 20 19 19 17 21 20 18 17 18 22 19 24 23 20 21 25 24 23 23 22 25 21 22 2 4 1 3 4 3 2 6 3 0 1 2 14 16 16 17 17 15 13 19 15 16 16 14 8 8 5 31 23 16 
16 15 12 12 15 16 13 14 17 15 14 13 24 24 21 23 22 22 19 21 20 23 21 22 15 17 14 14 14 12 15 13 16 16 11 13 18 19 18 18 16 20 19 17 16 17 21 18 23 22 19 20 24 23 22 22 21 24 20 21 1 3 2 2 3 2 3 5 4 1 0 1 15 17 17 18 18 16 14 20 16 17 17 15 7 9 4 30 22 15 
15 14 13 11 14 15 12 13 16 14 13 14 23 23 20 22 21 21 18 20 19 22 20 21 14 16 13 13 13 11 14 12 15 15 10 12 17 18 17 17 15 19 18 16 15 16 20 17 22 21 18 19 23 22 21 21 20 23 19 20 2 2 1 1 2 1 2 4 3 2 1 0 14 16 16 17 17 15 13 19 15 16 16 14 6 8 3 29 21 14 
25 24 27 25 26 27 26 27 26 28 23 28 17 19 18 20 17 19 18 20 17 18 16 21 8 10 7 13 11 11 12 8 11 9 10 10 7 8 7 7 7 9 8 6 5 6 10 9 12 11 8 9 13 12 11 11 10 13 9 10 16 14 13 13 16 15 12 14 11 14 15 14 0 2 4 3 3 3 1 5 1 2 2 2 8 12 13 19 11 22 
27 26 29 27 28 29 28 29 28 30 25 30 19 21 20 22 19 21 20 22 19 20 18 23 10 12 9 15 13 13 14 10 13 11 12 12 9 8 5 7 9 7 10 8 7 6 8 11 10 9 6 7 11 10 9 9 8 11 7 8 18 16 15 15 18 17 14 16 13 16 17 16 2 0 6 3 5 5 3 3 1 4 2 4 10 14 15 17 9 24 
27 26 29 27 28 29 28 29 28 30 25 30 19 21 20 22 19 21 20 22 19 20 18 23 10 12 9 15 13 13 14 10 13 11 12 12 11 12 11 11 9 13 12 10 9 10 14 11 16 15 12 13 17 16 15 15 14 17 13 14 18 16 15 15 18 17 14 16 13 16 17 16 4 6 0 3 1 1 3 3 5 2 4 2 10 8 15 23 15 24 
28 27 30 28 29 30 29 30 29 31 26 31 20 22 21 23 20 22 21 23 20 21 19 24 11 13 10 16 14 14 15 11 14 12 13 13 10 9 8 8 10 10 11 9 8 7 11 12 13 12 9 10 14 13 12 12 11 14 10 11 19 17 16 16 19 18 15 17 14 17 18 17 3 3 3 0 2 2 4 2 2 1 1 3 11 11 16 20 12 25 
28 27 30 28 29 30 29 30 29 31 26 31 20 22 21 23 20 22 21 23 20 21 19 24 11 13 10 16 14 14 15 11 14 12 13 13 10 11 10 10 10 12 11 9 8 9 13 12 15 14 11 12 16 15 14 14 13 16 12 13 19 17 16 16 19 18 15 17 14 17 18 17 3 5 1 2 0 2 4 2 4 1 3 3 11 9 16 22 14 25 
