90
10 22 23 10 24 12 12 12 9 5 0 14 13 19 30 16 3 20 22 4 18 13 16 13 13 12 7 25 16 15 9 24 10 7 10 20 16 24 9 10 20 13 20 14 16 10 15 19 2 17 8 22 7 19 25 16 15 5 17 2 14 26 28 21 8 17 15 26 26 4 18 8 9 22 22 19 19 15 15 6 14 6 16 12 19 9 12 17 14 8 
6 14 15 24 16 22 4 2 7 17 14 0 5 11 22 6 17 12 8 12 10 19 4 7 21 6 17 17 4 5 7 16 10 7 6 12 14 16 13 20 14 5 8 14 8 24 15 5 16 9 12 14 7 5 17 22 7 11 9 16 4 18 20 13 16 3 7 18 12 12 4 14 17 14 8 19 11 11 5 16 2 20 12 26 11 19 8 9 6 6 
3 9 10 21 11 19 1 7 12 14 13 5 0 6 17 11 14 7 11 17 7 16 5 12 18 3 14 12 9 4 4 11 7 10 11 7 11 11 10 17 11 10 9 11 3 21 12 10 13 4 17 9 8 8 12 19 2 16 6 13 3 13 15 8 13 8 2 13 15 17 7 11 22 9 11 16 6 8 10 13 3 17 9 23 6 16 5 4 1 11 
9 7 4 23 7 21 7 13 18 16 19 11 6 0 11 17 18 7 9 23 5 18 7 18 20 7 16 6 15 6 10 5 9 16 17 3 13 9 12 19 13 16 7 13 3 23 14 16 17 2 23 9 14 8 6 21 4 22 4 19 7 9 9 2 15 14 4 7 13 23 11 13 28 3 11 18 4 10 16 15 9 19 11 25 2 18 7 2 5 17 
20 8 7 22 6 18 18 24 29 25 30 22 17 11 0 28 29 10 16 34 12 17 18 29 17 18 23 5 26 17 21 6 20 27 28 10 14 6 21 20 10 27 14 16 14 24 15 27 28 13 34 8 25 19 5 14 15 33 13 30 18 4 2 9 22 25 15 4 20 34 22 22 39 8 22 11 11 15 27 24 20 26 14 18 11 21 18 13 16 28 
8 20 21 26 22 24 10 4 7 19 16 6 11 17 28 0 19 18 12 14 16 21 10 3 23 10 19 23 2 11 9 22 12 9 6 18 16 22 15 22 18 3 14 16 14 26 17 3 18 15 8 20 9 9 23 24 13 11 15 18 10 24 26 19 18 3 13 24 10 12 6 16 11 20 6 21 17 13 1 18 8 22 14 28 17 21 10 15 12 8 
11 21 22 7 23 11 13 15 12 4 3 17 14 18 29 19 0 19 25 5 21 12 19 16 12 11 6 24 19 18 10 23 9 10 13 19 15 23 8 9 19 16 23 13 17 7 14 22 1 16 11 21 10 22 24 15 14 8 20 1 17 25 27 20 7 20 14 25 29 7 21 7 10 21 25 18 20 14 18 5 17 3 15 11 18 8 11 16 15 11 
10 2 7 16 4 14 8 14 19 15 20 12 7 7 10 18 19 0 16 24 12 11 10 19 13 8 13 5 16 9 11 6 10 17 18 4 6 4 11 12 6 17 14 6 8 16 7 17 18 7 24 2 15 13 5 14 5 23 11 20 8 6 8 5 12 15 5 6 20 24 12 12 29 8 16 11 11 5 17 14 10 16 4 18 5 11 8 5 6 18 
14 16 9 32 16 30 12 10 13 25 22 8 11 9 16 12 25 16 0 20 4 27 6 13 29 14 25 15 10 7 15 10 18 15 12 12 22 18 21 28 22 11 2 22 8 32 23 11 24 9 18 18 15 3 11 30 11 17 5 24 8 18 16 11 24 9 13 12 4 18 6 22 23 8 6 27 5 19 11 24 8 28 20 34 11 27 16 11 10 14 
14 26 27 12 28 16 16 10 7 9 4 12 17 23 34 14 5 24 20 0 22 17 16 11 17 16 11 29 14 17 13 28 14 7 8 24 20 28 13 14 24 11 20 18 20 12 19 17 6 21 6 26 9 17 29 20 19 3 21 4 16 30 32 25 12 15 19 30 24 2 16 12 5 26 20 23 23 19 13 10 14 8 20 16 23 13 16 21 18 6 
10 12 5 28 12 26 8 12 17 21 18 10 7 5 12 16 21 12 4 22 0 23 6 17 25 10 21 11 14 5 11 6 14 15 16 8 18 14 17 24 18 15 2 18 4 28 19 15 20 5 22 14 13 7 7 26 7 21 1 20 6 14 12 7 20 13 9 8 8 22 10 18 27 4 10 23 1 15 15 20 8 24 16 30 7 23 12 7 6 16 
13 11 18 5 11 3 15 17 14 8 13 19 16 18 17 21 12 11 27 17 23 0 21 18 2 13 6 12 21 20 12 17 9 12 15 15 5 11 6 3 7 18 25 5 19 7 4 24 11 18 17 9 12 24 16 3 16 16 22 13 19 13 15 16 5 22 14 15 31 17 23 5 22 19 27 6 22 8 20 7 19 9 7 7 16 4 11 16 17 13 
8 10 11 26 12 24 6 6 11 19 16 4 5 7 18 10 19 10 6 16 6 21 0 11 23 8 19 13 8 1 9 12 12 9 10 8 16 12 15 22 16 9 4 16 4 26 17 9 18 5 16 12 9 3 13 24 5 15 5 18 2 14 16 9 18 7 7 14 10 16 4 16 21 10 6 21 7 13 9 18 2 22 14 28 7 21 10 5 4 10 
9 21 22 23 23 21 11 5 4 16 13 7 12 18 29 3 16 19 13 11 17 18 11 0 20 11 16 24 3 12 8 23 9 6 3 19 15 23 12 19 19 2 15 13 15 23 14 6 15 16 5 21 6 10 24 21 14 8 16 15 11 25 27 20 15 4 14 25 13 9 7 13 10 21 9 18 18 14 2 15 9 19 15 25 18 18 11 16 13 5 
15 13 20 5 13 1 17 19 16 8 13 21 18 20 17 23 12 13 29 17 25 2 23 20 0 15 6 14 23 22 14 19 11 14 17 17 7 11 8 3 7 20 27 7 21 7 6 26 11 20 17 11 14 26 18 3 18 16 24 13 21 13 15 18 5 24 16 17 33 17 25 7 22 21 29 6 24 10 22 7 21 9 9 5 18 4 13 18 19 15 
2 10 11 18 12 16 2 6 11 11 12 6 3 7 18 10 11 8 14 16 10 13 8 11 15 0 11 13 8 7 3 12 4 9 10 8 8 12 7 14 8 9 12 8 6 18 9 11 10 5 16 10 7 11 13 16 3 15 9 12 6 14 16 9 10 9 3 14 18 16 10 8 21 10 14 13 9 5 9 10 6 14 6 20 7 13 2 5 4 10 
11 15 16 7 17 5 13 15 12 2 7 17 14 16 23 19 6 13 25 11 21 6 19 16 6 11 0 18 19 18 10 17 7 10 13 13 9 17 4 3 13 16 23 7 17 7 8 22 5 16 11 15 10 22 18 9 14 10 20 7 17 19 21 14 1 20 12 19 29 11 21 3 16 17 25 12 20 8 18 1 17 3 9 9 14 2 9 14 15 11 
15 3 6 17 1 15 13 19 24 20 25 17 12 6 5 23 24 5 15 29 11 12 13 24 14 13 18 0 21 12 16 5 15 22 23 5 9 3 16 15 7 22 13 11 9 19 10 22 23 8 29 3 20 14 4 15 10 28 10 25 13 3 3 4 17 20 10 3 19 29 17 17 34 7 17 12 10 10 22 19 15 21 9 19 6 16 13 8 11 23 
8 18 19 26 20 24 8 4 7 19 16 4 9 15 26 2 19 16 10 14 14 21 8 3 23 8 19 21 0 9 9 20 12 9 6 16 16 20 15 22 16 3 12 16 12 26 17 3 18 13 8 18 9 7 21 24 11 11 13 18 8 22 24 17 18 1 11 22 10 12 4 16 13 18 6 21 15 13 1 18 6 22 14 28 15 21 10 13 10 8 
7 9 10 25 11 23 5 7 12 18 15 5 4 6 17 11 18 9 7 17 5 20 1 12 22 7 18 12 9 0 8 11 11 10 11 7 15 11 14 21 15 10 5 15 3 25 16 10 17 4 17 11 8 4 12 23 4 16 4 17 1 13 15 8 17 8 6 13 11 17 5 15 22 9 7 20 6 12 10 17 3 21 13 27 6 20 9 4 3 11 
1 13 14 17 15 15 3 5 8 10 9 7 4 10 21 9 10 11 15 13 11 12 9 8 14 3 10 16 9 8 0 15 3 6 7 11 7 15 6 13 11 6 13 7 7 17 8 12 9 8 13 13 4 12 16 15 6 12 10 9 7 17 19 12 9 10 6 17 19 13 11 7 18 13 15 12 10 6 8 9 7 13 7 19 10 12 3 8 5 7 
14 6 1 22 6 20 12 18 23 19 24 16 11 5 6 22 23 6 10 28 6 17 12 23 19 12 17 5 20 11 15 0 14 21 22 4 12 8 15 18 12 21 8 12 8 22 13 21 22 7 28 8 19 13 1 20 9 27 7 24 12 8 6 3 16 19 9 2 14 28 16 16 33 2 16 17 5 9 21 18 14 20 10 24 5 17 12 7 10 22 
4 12 13 14 14 12 6 8 9 7 10 10 7 9 20 12 9 10 18 14 14 9 12 9 11 4 7 15 12 11 3 14 0 7 8 10 6 14 3 10 10 9 16 4 10 14 5 15 8 9 14 12 5 15 15 12 7 13 13 10 10 16 18 11 6 13 5 16 22 14 14 4 19 12 18 9 13 5 11 6 10 10 6 16 9 9 2 7 8 8 
7 19 20 17 21 15 9 5 2 10 7 7 10 16 27 9 10 17 15 7 15 12 9 6 14 9 10 22 9 10 6 21 7 0 3 17 13 21 6 13 17 6 13 11 13 17 12 12 9 14 7 19 2 12 22 15 12 6 14 9 9 23 25 18 9 10 12 23 19 7 11 7 12 19 15 16 16 12 8 9 7 13 13 19 16 12 9 14 11 1 
8 20 21 20 22 18 10 4 1 13 10 6 11 17 28 6 13 18 12 8 16 15 10 3 17 10 13 23 6 11 7 22 8 3 0 18 14 22 9 16 18 3 14 12 14 20 13 9 12 15 6 20 3 9 23 18 13 5 15 12 10 24 26 19 12 7 13 24 16 6 8 10 11 20 12 17 17 13 5 12 8 16 14 22 17 15 10 15 12 2 
10 4 3 20 4 18 8 14 19 15 20 12 7 3 10 18 19 4 12 24 8 15 8 19 17 8 13 5 16 7 11 4 10 17 18 0 10 6 11 16 10 17 10 10 4 20 11 17 18 3 24 6 15 9 5 18 5 23 7 20 8 6 8 1 12 15 5 6 16 24 12 12 29 4 12 15 7 7 17 14 10 16 8 22 1 15 8 3 6 18 
8 6 13 10 8 8 10 12 15 11 16 14 11 13 14 16 15 6 22 20 18 5 16 15 7 8 9 9 16 15 7 12 6 13 14 10 0 8 7 6 4 13 20 2 14 10 1 19 14 13 20 6 11 19 11 8 11 19 17 16 14 10 12 11 8 17 9 10 26 20 18 8 25 14 22 5 17 3 15 10 14 12 2 12 11 7 6 11 12 14 
14 2 9 16 2 12 12 18 23 19 24 16 11 9 6 22 23 4 18 28 14 11 12 23 11 12 17 3 20 11 15 8 14 21 22 6 8 0 15 14 4 21 16 10 10 18 9 21 22 9 28 2 19 15 7 12 9 27 13 24 12 2 4 7 16 19 9 6 22 28 16 16 33 10 18 9 13 9 21 18 14 20 8 16 7 15 12 7 10 22 
7 13 14 11 15 9 9 11 8 4 9 13 10 12 21 15 8 11 21 13 17 6 15 12 8 7 4 16 15 14 6 15 3 6 9 11 7 15 0 7 11 12 19 5 13 11 6 18 7 12 13 13 6 18 16 9 10 12 16 9 13 17 19 12 3 16 8 17 25 13 17 1 18 13 21 10 16 6 14 3 13 7 7 13 10 6 5 10 11 7 
14 12 19 4 14 2 16 18 15 5 10 20 17 19 20 22 9 12 28 14 24 3 22 19 3 14 3 15 22 21 13 18 10 13 16 16 6 14 7 0 10 19 26 6 20 4 5 25 8 19 14 12 13 25 17 6 17 13 23 10 20 16 18 17 4 23 15 16 32 14 24 6 19 20 28 9 23 9 21 4 20 6 8 6 17 1 12 17 18 14 
10 6 13 12 6 8 10 14 19 15 20 14 11 13 10 18 19 6 22 24 18 7 16 19 7 8 13 7 16 15 11 12 10 17 18 10 4 4 11 10 0 17 20 6 14 14 5 19 18 13 24 4 15 19 11 8 11 23 17 20 14 6 8 11 12 17 9 10 26 24 18 12 29 14 22 5 17 5 17 14 14 16 4 12 11 11 8 11 12 18 
7 19 20 23 21 21 9 3 4 16 13 5 10 16 27 3 16 17 11 11 15 18 9 2 20 9 16 22 3 10 6 21 9 6 3 17 13 21 12 19 17 0 13 13 13 23 14 6 15 14 7 19 6 8 22 21 12 8 14 15 9 23 25 18 15 4 12 23 13 9 5 13 12 19 9 18 16 12 2 15 7 19 13 25 16 18 9 14 11 5 
12 14 7 30 14 28 10 10 15 23 20 8 9 7 14 14 23 14 2 20 2 25 4 15 27 12 23 13 12 5 13 8 16 13 14 10 20 16 19 26 20 13 0 20 6 30 21 13 22 7 20 16 13 5 9 28 9 19 3 22 6 16 14 9 22 11 11 10 6 20 8 20 25 6 8 25 3 17 13 22 6 26 18 32 9 25 14 9 8 14 
8 8 13 10 10 8 10 12 13 9 14 14 11 13 16 16 13 6 22 18 18 5 16 13 7 8 7 11 16 15 7 12 4 11 12 10 2 10 5 6 6 13 20 0 14 10 1 19 12 13 18 8 9 19 11 8 11 17 17 14 14 12 14 11 6 17 9 12 26 18 18 6 23 14 22 5 17 3 15 8 14 10 2 12 11 5 6 11 12 12 
6 8 7 24 8 22 4 10 15 17 16 8 3 3 14 14 17 8 8 20 4 19 4 15 21 6 17 9 12 3 7 8 10 13 14 4 14 10 13 20 14 13 6 14 0 24 15 13 16 1 20 10 11 5 9 22 3 19 3 16 4 10 12 5 16 11 5 10 12 20 8 14 25 6 8 19 3 11 13 16 6 20 12 26 3 19 8 3 2 14 
18 16 23 2 18 6 20 22 19 7 10 24 21 23 24 26 7 16 32 12 28 7 26 23 7 18 7 19 26 25 17 22 14 17 20 20 10 18 11 4 14 23 30 10 24 0 9 29 8 23 18 16 17 29 21 10 21 15 27 8 24 20 22 21 8 27 19 20 36 14 28 10 15 24 32 13 27 13 25 8 24 4 12 6 21 5 16 21 22 18 
9 7 14 9 9 7 11 13 14 10 15 15 12 14 15 17 14 7 23 19 19 4 17 14 6 9 8 10 17 16 8 13 5 12 13 11 1 9 6 5 5 14 21 1 15 9 0 20 13 14 19 7 10 20 12 7 12 18 18 15 15 11 13 12 7 18 10 11 27 19 19 7 24 15 23 4 18 4 16 9 15 11 3 11 12 6 7 12 13 13 
11 19 20 29 21 27 9 7 10 22 19 5 10 16 27 3 22 17 11 17 15 24 9 6 26 11 22 22 3 10 12 21 15 12 9 17 19 21 18 25 19 6 13 19 13 29 20 0 21 14 11 19 12 8 22 27 12 14 14 21 9 23 25 18 21 2 12 23 7 15 5 19 14 19 5 24 16 16 4 21 7 25 17 31 16 24 13 14 11 11 
10 20 21 8 22 10 12 14 11 3 2 16 13 17 28 18 1 18 24 6 20 11 18 15 11 10 5 23 18 17 9 22 8 9 12 18 14 22 7 8 18 15 22 12 16 8 13 21 0 15 10 20 9 21 23 14 13 7 19 2 16 24 26 19 6 19 13 24 28 6 20 6 11 20 24 17 19 13 17 4 16 4 14 10 17 7 10 15 14 10 
7 7 6 23 7 21 5 11 16 16 17 9 4 2 13 15 16 7 9 21 5 18 5 16 20 5 16 8 13 4 8 7 9 14 15 3 13 9 12 19 13 14 7 13 1 23 14 14 15 0 21 9 12 6 8 21 2 20 4 17 5 9 11 4 15 12 4 9 13 21 9 13 26 5 9 18 4 10 14 15 7 19 11 25 2 18 7 2 3 15 
14 26 27 18 28 16 16 10 5 11 8 12 17 23 34 8 11 24 18 6 22 17 16 5 17 16 11 29 8 17 13 28 14 7 6 24 20 28 13 14 24 7 20 18 20 18 19 11 10 21 0 26 9 15 29 20 19 3 21 10 16 30 32 25 12 9 19 30 18 4 12 12 5 26 14 23 23 19 7 10 14 14 20 20 23 13 16 21 18 6 
12 2 9 14 2 12 10 16 21 17 22 14 9 9 8 20 21 2 18 26 14 9 12 21 11 10 15 3 18 11 13 8 12 19 20 6 6 2 13 12 4 19 16 8 10 16 7 19 20 9 26 0 17 15 7 12 7 25 13 22 10 4 6 7 14 17 7 6 22 26 14 14 31 10 18 9 13 7 19 16 12 18 6 16 7 13 10 7 8 20 
5 17 18 17 19 15 7 5 4 10 7 7 8 14 25 9 10 15 15 9 13 12 9 6 14 7 10 20 9 8 4 19 5 2 3 15 11 19 6 13 15 6 13 9 11 17 10 12 9 12 9 17 0 12 20 15 10 8 12 9 7 21 23 16 9 10 10 21 19 9 11 7 14 17 15 14 14 10 8 9 7 13 11 19 14 12 7 12 9 3 
11 13 12 29 13 27 9 7 10 22 19 5 8 8 19 9 22 13 3 17 7 24 3 10 26 11 22 14 7 4 12 13 15 12 9 9 19 15 18 25 19 8 5 19 5 29 20 8 21 6 15 15 12 0 14 27 8 14 6 21 5 15 17 10 21 6 10 15 7 15 3 19 20 11 3 24 8 16 8 21 5 25 17 31 8 24 13 8 7 11 
15 5 2 21 5 19 13 19 24 20 25 17 12 6 5 23 24 5 11 29 7 16 13 24 18 13 18 4 21 12 16 1 15 22 23 5 11 7 16 17 11 22 9 11 9 21 12 22 23 8 29 7 20 14 0 19 10 28 8 25 13 7 5 4 17 20 10 1 15 29 17 17 34 3 17 16 6 10 22 19 15 21 9 23 6 16 13 8 11 23 
16 14 21 8 14 4 18 20 17 11 16 22 19 21 14 24 15 14 30 20 26 3 24 21 3 16 9 15 24 23 15 20 12 15 18 18 8 12 9 6 8 21 28 8 22 10 7 27 14 21 20 12 15 27 19 0 19 19 25 16 22 12 14 19 8 25 17 18 34 20 26 8 25 22 30 3 25 11 23 10 22 12 10 4 19 7 14 19 20 16 
5 7 8 21 9 19 3 9 14 14 15 7 2 4 15 13 14 5 11 19 7 16 5 14 18 3 14 10 11 4 6 9 7 12 13 5 11 9 10 17 11 12 9 11 3 21 12 12 13 2 19 7 10 8 10 19 0 18 6 15 3 11 13 6 13 10 2 11 15 19 7 11 24 7 11 16 6 8 12 13 5 17 9 23 4 16 5 2 1 13 
13 25 26 15 27 15 15 9 4 8 5 11 16 22 33 11 8 23 17 3 21 16 15 8 16 15 10 28 11 16 12 27 13 6 5 23 19 27 12 13 23 8 19 17 19 15 18 14 7 20 3 25 8 14 28 19 18 0 20 7 15 29 31 24 11 12 18 29 21 1 13 11 6 25 17 22 22 18 10 9 13 11 19 17 22 12 15 20 17 5 
9 11 6 27 11 25 7 11 16 20 17 9 6 4 13 15 20 11 5 21 1 22 5 16 24 9 20 10 13 4 10 7 13 14 15 7 17 13 16 23 17 14 3 17 3 27 18 14 19 4 21 13 12 6 8 25 6 20 0 19 5 13 11 6 19 12 8 9 9 21 9 17 26 5 9 22 2 14 14 19 7 23 15 29 6 22 11 6 5 15 
10 22 23 8 24 12 12 14 11 5 2 16 13 19 30 18 1 20 24 4 20 13 18 15 13 12 7 25 18 17 9 24 10 9 12 20 16 24 9 10 20 15 22 14 16 8 15 21 2 17 10 22 9 21 25 16 15 7 19 0 16 26 28 21 8 19 15 26 28 6 20 8 9 22 24 19 19 15 17 6 16 4 16 12 19 9 12 17 14 10 
6 10 11 24 12 22 4 6 11 17 14 4 3 7 18 10 17 8 8 16 6 19 2 11 21 6 17 13 8 1 7 12 10 9 10 8 14 12 13 20 14 9 6 14 4 24 15 9 16 5 16 10 7 5 13 22 3 15 5 16 0 14 16 9 16 7 5 14 12 16 4 14 21 10 8 19 7 11 9 16 2 20 12 26 7 19 8 5 2 10 
16 4 9 18 2 14 14 20 25 21 26 18 13 9 4 24 25 6 18 30 14 13 14 25 13 14 19 3 22 13 17 8 16 23 24 6 10 2 17 16 6 23 16 12 10 20 11 23 24 9 30 4 21 15 7 12 11 29 13 26 14 0 2 7 18 21 11 6 22 30 18 18 35 10 18 9 13 11 23 20 16 22 10 16 7 17 14 9 12 24 
18 6 7 20 4 16 16 22 27 23 28 20 15 9 2 26 27 8 16 32 12 15 16 27 15 16 21 3 24 15 19 6 18 25 26 8 12 4 19 18 8 25 14 14 12 22 13 25 26 11 32 6 23 17 5 14 13 31 11 28 16 2 0 7 20 23 13 4 20 32 20 20 37 8 20 11 11 13 25 22 18 24 12 18 9 19 16 11 14 26 
11 5 2 21 5 19 9 15 20 16 21 13 8 2 9 19 20 5 11 25 7 16 9 20 18 9 14 4 17 8 12 3 11 18 19 1 11 7 12 17 11 18 9 11 5 21 12 18 19 4 25 7 16 10 4 19 6 24 6 21 9 7 7 0 13 16 6 5 15 25 13 13 30 3 13 16 6 8 18 15 11 17 9 23 2 16 9 4 7 19 
10 14 15 8 16 6 12 14 11 3 8 16 13 15 22 18 7 12 24 12 20 5 18 15 5 10 1 17 18 17 9 16 6 9 12 12 8 16 3 4 12 15 22 6 16 8 7 21 6 15 12 14 9 21 17 8 13 11 19 8 16 18 20 13 0 19 11 18 28 12 20 2 17 16 24 11 19 7 17 2 16 4 8 10 13 3 8 13 14 10 
9 17 18 27 19 25 7 5 8 20 17 3 8 14 25 3 20 15 9 15 13 22 7 4 24 9 20 20 1 8 10 19 13 10 7 15 17 19 16 23 17 4 11 17 11 27 18 2 19 12 9 17 10 6 20 25 10 12 12 19 7 21 23 16 19 0 10 21 9 13 3 17 14 17 5 22 14 14 2 19 5 23 15 29 14 22 11 12 9 9 
5 7 8 19 9 17 3 9 14 12 15 7 2 4 15 13 14 5 13 19 9 14 7 14 16 3 12 10 11 6 6 9 5 12 13 5 9 9 8 15 9 12 11 9 5 19 10 12 13 4 19 7 10 10 10 17 2 18 8 15 5 11 13 6 11 10 0 11 17 19 9 9 24 7 13 14 8 6 12 11 5 15 7 21 4 14 3 2 3 13 
16 4 3 20 4 18 14 20 25 21 26 18 13 7 4 24 25 6 12 30 8 15 14 25 17 14 19 3 22 13 17 2 16 23 24 6 10 6 17 16 10 23 10 12 10 20 11 23 24 9 30 6 21 15 1 18 11 29 9 26 14 6 4 5 18 21 11 0 16 30 18 18 35 4 18 15 7 11 23 20 16 22 10 22 7 17 14 9 12 24 
18 20 13 36 20 34 16 14 17 29 26 12 15 13 20 10 29 20 4 24 8 31 10 13 33 18 29 19 10 11 19 14 22 19 16 16 26 22 25 32 26 13 6 26 12 36 27 7 28 13 18 22 19 7 15 34 15 21 9 28 12 22 20 15 28 9 17 16 0 22 8 26 21 12 4 31 9 23 11 28 12 32 24 38 15 31 20 15 14 18 
14 26 27 14 28 16 16 10 5 9 4 12 17 23 34 12 7 24 18 2 22 17 16 9 17 16 11 29 12 17 13 28 14 7 6 24 20 28 13 14 24 9 20 18 20 14 19 15 6 21 4 26 9 15 29 20 19 1 21 6 16 30 32 25 12 13 19 30 22 0 14 12 5 26 18 23 23 19 11 10 14 10 20 16 23 13 16 21 18 6 
10 14 15 28 16 26 8 6 9 21 18 4 7 11 22 6 21 12 6 16 10 23 4 7 25 10 21 17 4 5 11 16 14 11 8 12 18 16 17 24 18 5 8 18 8 28 19 5 20 9 12 14 11 3 17 26 7 13 9 20 4 18 20 13 20 3 9 18 8 14 0 18 17 14 4 23 11 15 5 20 4 24 16 30 11 23 12 9 6 10 
8 14 15 10 16 8 10 12 9 3 8 14 11 13 22 16 7 12 22 12 18 5 16 13 7 8 3 17 16 15 7 16 4 7 10 12 8 16 1 6 12 13 20 6 14 10 7 19 6 13 12 14 7 19 17 8 11 11 17 8 14 18 20 13 2 17 9 18 26 12 18 0 17 14 22 11 17 7 15 2 14 6 8 12 11 5 6 11 12 8 
19 31 32 17 33 21 21 15 10 14 9 17 22 28 39 11 10 29 23 5 27 22 21 10 22 21 16 34 13 22 18 33 19 12 11 29 25 33 18 19 29 12 25 23 25 15 24 14 11 26 5 31 14 20 34 25 24 6 26 9 21 35 37 30 17 14 24 35 21 5 17 17 0 31 17 28 28 24 12 15 19 13 25 21 28 18 21 26 23 11 
12 8 1 24 8 22 10 16 21 17 22 14 9 3 8 20 21 8 8 26 4 19 10 21 21 10 17 7 18 9 13 2 12 19 20 4 14 10 13 20 14 19 6 14 6 24 15 19 20 5 26 10 17 11 3 22 7 25 5 22 10 10 8 3 16 17 7 4 12 26 14 14 31 0 14 19 3 11 19 16 12 20 12 26 3 19 10 5 8 20 
14 16 15 32 16 30 12 10 13 25 22 8 11 11 22 6 25 16 6 20 10 27 6 9 29 14 25 17 6 7 15 16 18 15 12 12 22 18 21 28 22 9 8 22 8 32 23 5 24 9 14 18 15 3 17 30 11 17 9 24 8 18 20 13 24 5 13 18 4 18 4 22 17 14 0 27 11 19 7 24 8 28 20 34 11 27 16 11 10 14 
13 11 18 11 11 7 15 17 18 14 19 19 16 18 11 21 18 11 27 23 23 6 21 18 6 13 12 12 21 20 12 17 9 16 17 15 5 9 10 9 5 18 25 5 19 13 4 24 17 18 23 9 14 24 16 3 16 22 22 19 19 9 11 16 11 22 14 15 31 23 23 11 28 19 27 0 22 8 20 13 19 15 7 7 16 10 11 16 17 17 
9 11 4 27 11 25 7 13 18 20 19 11 6 4 11 17 20 11 5 23 1 22 7 18 24 9 20 10 15 6 10 5 13 16 17 7 17 13 16 23 17 16 3 17 3 27 18 16 19 4 23 13 14 8 6 25 6 22 2 19 7 13 11 6 19 14 8 7 9 23 11 17 28 3 11 22 0 14 16 19 9 23 15 29 6 22 11 6 5 17 
