30
15.6525 14.7648 17 16.5529 11.4018 11.6619 13.6015 12.8062 6.40312 5.65685 7.07107 8.06226 9.05539 8.06226 10.198 10.0499 0 1.41421 2.82843 3 6.32456 4.12311 4.24264 6.40312 7.61577 7.07107 8.544 7.2111 10.2956 6.32456 
14.3178 13.4164 15.6525 15.2315 11.3137 11.4018 13.4536 12.7279 5 4.24264 5.65685 6.7082 8 7 9.05539 9 1.41421 0 1.41421 2.23607 5.83095 3.60555 4.47214 6.40312 8.94427 8.24621 9.84886 8.60233 10.7703 5.83095 
13 12.083 14.3178 13.9284 11.4018 11.3137 13.4536 12.8062 3.60555 2.82843 4.24264 5.38516 7.07107 6.08276 8 8.06226 2.82843 1.41421 0 2.23607 5.65685 3.60555 5.09902 6.7082 10.2956 9.48683 11.1803 10 11.4018 5.65685 
13.0384 12.2066 14.4222 13.8924 9.21954 9.21954 11.3137 10.6301 5.09902 4.12311 5.38516 5.65685 9.21954 8.24621 10.0499 10.198 3 2.23607 2.23607 0 7.81025 5.65685 6.7082 8.60233 9.21954 8.06226 10 9.21954 9.21954 3.60555 
16.0312 15.0333 17.1172 17.0294 17.0294 16.9706 19.105 18.4391 6.08276 6.32456 7.07107 9.21954 4.24264 3.60555 5.65685 5 6.32456 5.83095 5.65685 7.81025 0 2.23607 3.16228 2.23607 13.0384 13.0384 14.0357 12.1655 16.5529 11.3137 
15.2971 14.3178 16.4924 16.2788 14.8661 14.8661 16.9706 16.2788 5.09902 5 6.08276 8 5.38516 4.47214 6.7082 6.32456 4.12311 3.60555 3.60555 5.65685 2.23607 0 2.23607 3.16228 11.1803 11 12.1655 10.4403 14.3178 9.21954 
17.4642 16.4924 18.6815 18.4391 15.6205 15.8114 17.8045 17.0294 7.28011 7.07107 8.24621 10.0499 7.2111 6.40312 8.60233 8.06226 4.24264 4.47214 5.09902 6.7082 3.16228 2.23607 0 2.23607 10 10.198 11 9.05539 14.4222 10.2956 
18.1108 17.1172 19.2354 19.105 17.6918 17.8045 19.8494 19.105 8 8.06226 9 11.0454 6.40312 5.83095 7.81025 7.07107 6.40312 6.40312 6.7082 8.60233 2.23607 3.16228 2.23607 0 12.0416 12.3693 13.0384 11 16.6433 12.2066 
22.0227 21.2603 23.4307 22.8035 12 13.0384 14.0357 13.0384 13.8924 13.0384 14.4222 14.8661 16.4924 15.5242 17.72 17.4642 7.61577 8.94427 10.2956 9.21954 13.0384 11.1803 10 12.0416 0 2 1 1.41421 8.24621 10.2956 
20.5183 19.799 21.9317 21.2603 10 11.0454 12.0416 11.0454 13 12.083 13.4164 13.6015 16.1245 15.1327 17.2627 17.1172 7.07107 8.24621 9.48683 8.06226 13.0384 11 10.198 12.3693 2 0 2.23607 3.16228 6.32456 8.60233 
22.6716 21.9317 24.0832 23.4307 12.0416 13.1529 14 13 14.7648 13.8924 15.2643 15.6205 17.4642 16.4924 18.6815 18.4391 8.544 9.84886 11.1803 10 14.0357 12.1655 11 13.0384 1 2.23607 0 2.23607 8.06226 10.8167 
22.2036 21.4009 23.6008 23.0217 13.0384 14 15.1327 14.1421 13.6015 12.8062 14.2127 14.8661 15.8114 14.8661 17.088 16.7631 7.2111 8.60233 10 9.21954 12.1655 10.4403 9.05539 11 1.41421 3.16228 2.23607 0 9.48683 10.7703 
18.3576 17.8885 19.7231 18.868 4.47214 5.83095 6.08276 5.09902 14.0357 13.0384 14 13.1529 18.4391 17.4642 19.2354 19.4165 10.2956 10.7703 11.4018 9.21954 16.5529 14.3178 14.4222 16.6433 8.24621 6.32456 8.06226 9.48683 0 7.07107 
12.0416 11.4018 13.4536 12.7279 5.83095 5.65685 7.81025 7.2111 7.28011 6.32456 7.07107 6.08276 12.083 11.1803 12.6491 13 6.32456 5.83095 5.65685 3.60555 11.3137 9.21954 10.2956 12.2066 10.2956 8.60233 10.8167 10.7703 7.07107 0 
