80
17 15.8114 11.4018 7.61577 15.2643 9.89949 11.1803 14.1421 6.08276 5.09902 0 8.06226 2.23607 5 2.23607 4.47214 13.4164 15.6205 4.24264 7.2111 15.8114 2 19.6977 16.9706 19.6469 20.2485 7.07107 15.5242 7.81025 7.07107 11.4018 15.6525 19.3132 21.4709 20.6155 18 6.40312 15.2643 18.7883 5 3.16228 14.3178 5.38516 13.6015 3 1 13.6015 6 18.9737 14.5602 10.0499 7.81025 8.544 10.0499 12.7279 19.7231 16.2788 11.1803 16.7631 8.94427 7.81025 10.6301 19.2354 12.53 8 12 13.8924 8.60233 16.1555 18.6815 7.28011 17.8885 9 7.2111 17.1172 16.6433 16.4012 2.23607 17.0294 8.60233 
16 16.2788 16.2788 15.5242 14 17 11.4018 16.1555 2.82843 9.21954 8.06226 0 10 3.16228 6 5 13.1529 22.2036 6.40312 8.06226 22.0227 10.0499 24.8395 23.8537 20.2237 20.025 12.0416 20 14.7648 2.23607 18.7883 15.0333 24.2074 26.9072 25.6125 20.6155 7.2111 21.2603 24.0832 5.65685 5 19.799 11.6619 20 8.94427 9.05539 14.5602 10.6301 23.6008 15.5242 14.2127 7.61577 4 18 19.7231 25.4558 20.2485 18.9737 17.2627 5 15.2315 8 20.6155 12.1655 16.0312 15.2643 13.0384 8.544 21.2603 19.2354 10 23.3452 17.0294 5.38516 20.5913 22.6716 22.8035 9.48683 19.3132 6.08276 
18.868 17.4642 12.0416 6.40312 17.2047 9.43398 13.0384 15.5242 8.24621 6.7082 2.23607 10 0 7.07107 4 6.7082 15.2643 15.2643 6.40312 9.21954 15.6525 1 19.9249 16.4012 21.1896 21.9317 8.06226 16.1245 7.61577 9.21954 10.6301 17.4929 19.6469 21.5407 20.8806 19.105 8.48528 15.2315 18.9737 7.2111 5 14.5602 6 13.4164 4.47214 1.41421 15.2315 7.28011 19.4165 16.1555 11.0454 9.89949 10.7703 8 12.2066 19.6977 17.0294 10 18.3848 11.1803 7.2111 12.8062 20.6155 14.4222 6.08276 13.1529 15.8114 10.6301 16.4924 20.2485 8.94427 18.0278 7.07107 9.43398 18 16.5529 16.1245 3.16228 18.2483 10.8167 
15.2971 15 13.6015 12.3693 13.3417 13.8924 10 14.3178 1.41421 6.40312 5 3.16228 7.07107 0 3.16228 2.23607 12.0416 19.2094 3.60555 6.08276 19.105 7 22.2036 20.8087 19 19.105 9.21954 17.4929 11.6619 2.23607 15.6525 14.1421 21.6333 24.2074 23.0217 18.6815 5.09902 18.3848 21.4009 3.16228 2.23607 17.0294 8.60233 17.0294 5.83095 6 13.0384 7.81025 21.095 14.0357 11.6619 6 4.24264 15.0333 16.6433 22.6716 17.8885 15.8114 16 5 12.083 7.61577 19.105 11.0454 13 13 12.1655 7 18.6011 18 7.61577 20.6155 14 4.12311 18.3848 19.799 19.8494 6.32456 17.4642 5.38516 
17.088 16.2788 13 9.84886 15.2315 12.0416 11.4018 15 4.47214 6.08276 2.23607 6 4 3.16228 0 3.60555 13.6015 17.6918 4.12311 7.28011 17.8045 4.12311 21.4709 19.105 20.2237 20.6155 8.544 17.088 9.89949 5.38516 13.6015 15.8114 21.0238 23.3238 22.3607 19.105 6.32456 17.2047 20.5913 4.47214 1 16.1245 7.2111 15.6205 4.47214 3.16228 14.1421 7.28011 20.6155 15.1327 11.4018 7.61577 7.2111 12 14.8661 21.6333 17.72 13.4164 17.2627 7.81025 10 10 20.025 12.6491 10.0499 13.1529 13.9284 8.544 17.8885 19.2354 8 19.7231 11.0454 6.40312 18.4391 18.6011 18.4391 4.24264 18.0278 7.81025 
13.6015 13.0384 11.4018 11.0454 11.7047 12.083 8.06226 12.1655 2.23607 4.24264 4.47214 5 6.7082 2.23607 3.60555 0 10.198 17.2047 1.41421 4 17.0294 6.32456 20 18.868 17.0294 17.2627 7.07107 15.2643 9.84886 3.16228 13.9284 12.3693 19.4165 22.0227 20.8087 16.4924 3 16.2788 19.2094 1 3.16228 14.8661 6.7082 15 4.12311 5.38516 11 5.65685 18.868 12 9.43398 4.12311 4.12311 14.3178 14.7648 20.5183 15.6525 14.3178 14.0357 4.47214 10.4403 6.40312 17.0294 9.21954 12.1655 10.7703 10.4403 5.09902 16.4012 16.0312 5.38516 18.4391 13.1529 2.82843 16.1555 17.6918 17.8045 5 15.2971 4.24264 
3.60555 3.16228 9.05539 15.8114 2.23607 13.9284 2.23607 4.47214 11 8.60233 13.4164 13.1529 15.2643 12.0416 13.6015 10.198 0 16 9.48683 6.32456 15.0333 14.4222 15.2315 18 7.07107 7.07107 8.60233 10.4403 12.53 11.0454 15.8114 2.23607 14.3178 17.4642 15.6525 8.48528 7.28011 14.0357 14.8661 9.21954 13.3417 12.0416 10.6301 14.0357 10.8167 13.8924 2.23607 8.48528 13.4164 2.82843 7.28011 6.08276 9.21954 20.6155 15.2971 16.7631 9.84886 17.4642 4.12311 8.24621 13.8924 5.38516 7.61577 1 18.4391 6 1 5.09902 12.3693 6.08276 6.40312 14.5602 19.2094 8 9.43398 15.1327 16.0312 12.2066 7.07107 7.07107 
18.2483 15.2971 7.07107 9.48683 18.0278 5.83095 15.1327 12.1655 19.4165 13.0384 15.6205 22.2036 15.2643 19.2094 17.6918 17.2047 16 0 15.8114 15.2315 1.41421 14.4222 6.32456 2 16.5529 18.3848 10.2956 6.7082 7.81025 20.2485 5.09902 17.1172 6.7082 7 7.28011 11.6619 15.6525 2.23607 5.38516 16.6433 18.3848 4.12311 10.6301 2.23607 13.4536 15 14.0357 11.6619 7.2111 14.1421 9.21954 16.1555 20.1246 13 3.16228 5 8.06226 7 15.5242 19.6977 8.06226 18.6815 14.7648 16.0312 12.1655 10 17 15.8114 5 16.1555 13 4.47214 12.0416 17.8885 9.43398 2.23607 1 13.4536 12.083 18.3848 
13 12.1655 10 10 11.1803 10.7703 7.28011 11.0454 3.60555 2.82843 4.24264 6.40312 6.40312 3.60555 4.12311 1.41421 9.48683 15.8114 0 3.16228 15.6205 5.83095 18.6011 17.4929 16.1245 16.4924 5.65685 13.8924 8.544 4.47214 12.6491 11.7047 18.0278 20.6155 19.4165 15.2971 2.23607 14.8661 17.8045 1 4 13.4536 5.38516 13.6015 3 5 10.0499 4.24264 17.4929 11.0454 8.06226 3.60555 5 13.6015 13.4164 19.105 14.3178 13.1529 13.1529 5.09902 9.21954 6.40312 16 8.544 11.4018 9.48683 9.84886 4.47214 15 15.1327 4.12311 17.0294 12.3693 3.16228 14.8661 16.2788 16.4012 4.12311 14.1421 4.47214 
9.84886 9.05539 8.60233 11.4018 8.06226 11.0454 4.12311 8.24621 5.38516 3.16228 7.2111 8.06226 9.21954 6.08276 7.28011 4 6.32456 15.2315 3.16228 0 14.7648 8.48528 16.9706 17.088 13.0384 13.3417 5.09902 12.0416 9 5.83095 13.0384 8.544 16.2788 19.105 17.6918 12.6491 1 13.8924 16.2788 3 7.07107 12.2066 6.08276 13 5 7.81025 7 4 15.6205 8 6.40312 1 5 15.6525 13.3417 17.8045 12.2066 14.0357 10.0499 4.47214 10.0499 4.12311 13.0384 5.38516 13.4164 7.2111 6.7082 1.41421 13.4536 12.0416 2.23607 15.6205 14.3178 2.82843 12.53 15.2643 15.6525 6.40312 11.4018 3.16228 
17.1172 14.1421 6.32456 10.198 17 6.32456 14.3178 11.0454 19.2094 12.8062 15.8114 22.0227 15.6525 19.105 17.8045 17.0294 15.0333 1.41421 15.6205 14.7648 0 14.7648 5.09902 3.16228 15.2315 17.088 10 5.38516 8.06226 20 6 16.0312 5.38516 6.08276 6.08276 10.2956 15.2643 1 4.12311 16.4012 18.4391 3 10.6301 2.23607 13.4536 15.2643 13 11.4018 5.83095 13.0384 8.544 15.6525 19.7231 14.0357 4 4.12311 6.7082 8.06226 14.3178 19.2354 8.544 18.0278 13.4164 15.1327 13.0384 9.05539 16.0312 15.2315 3.60555 14.8661 12.53 3.16228 13 17.4929 8.06226 1 1 13.6015 10.7703 17.8885 
18.0278 16.5529 11.0454 5.83095 16.4012 8.60233 12.2066 14.5602 8.06226 5.83095 2 10.0499 1 7 4.12311 6.32456 14.4222 14.4222 5.83095 8.48528 14.7648 0 18.9737 15.6205 20.2485 21.0238 7.07107 15.1327 6.7082 9.05539 9.89949 16.6433 18.6815 20.6155 19.9249 18.1108 7.81025 14.3178 18.0278 6.7082 5.09902 13.6015 5 12.53 3.60555 1 14.3178 6.32456 18.4391 15.2315 10.0499 9.21954 10.4403 8.06226 11.4018 18.7883 16.0312 9.43398 17.4642 10.7703 6.40312 12.2066 19.6469 13.6015 6 12.1655 15 9.89949 15.5242 19.3132 8.06226 17.088 7 8.94427 17 15.6525 15.2643 2.23607 17.2627 10.2956 
16.2788 13.3417 8.60233 15.0333 16.7631 11.0454 15.2643 10.7703 22.0227 15.8114 19.6977 24.8395 19.9249 22.2036 21.4709 20 15.2315 6.32456 18.6011 16.9706 5.09902 18.9737 0 7.2111 13.0384 15.0333 13.0384 5 12.3693 22.6716 11.0454 15.5242 1 2.23607 1 8 17.6918 5 1 19.2094 21.9545 5.38516 14.3178 7 17 19.3132 13 14.4222 2 12.6491 10.6301 17.6918 21.9317 19.105 9.05539 2.23607 5.38516 13.1529 13.1529 21.2603 13.1529 19.4165 11.0454 15.6525 18 10 16.1555 17.0294 3.60555 13 14.8661 2 18.0278 19.799 6.08276 4.12311 5.38516 17.4642 9.05539 19.8494 
20.2237 17.2627 9.05539 10.2956 20.025 7.07107 17.1172 14.1421 21.095 14.7648 16.9706 23.8537 16.4012 20.8087 19.105 18.868 18 2 17.4929 17.088 3.16228 15.6205 7.2111 0 18.3848 20.2485 12.083 8.544 9.21954 21.9545 5.83095 19.105 7.81025 7.28011 8.06226 13.4164 17.4642 4.12311 6.40312 18.3576 19.8494 6.08276 12.2066 4.12311 15 16.2788 16.0312 13.4164 8.48528 16.1245 11.1803 18.0278 21.9317 13.1529 4.24264 5.38516 9.84886 7.28011 17.4642 21.5407 9.21954 20.6155 16.5529 18.0278 12.6491 12 19 17.72 6.7082 18.0278 14.8661 5.65685 12.3693 19.6977 11.1803 3.60555 2.23607 14.8661 13.9284 20.2485 
5 4 11.3137 20 6.7082 16.9706 9 5.83095 18.0278 14.5602 19.6469 20.2237 21.1896 19 20.2237 17.0294 7.07107 16.5529 16.1245 13.0384 15.2315 20.2485 13.0384 18.3848 0 2 13.4164 9.84886 16.4012 18.1108 18.4391 5.38516 12.0416 15 13 5.09902 14.0357 14.3178 13.1529 16.0312 20.0998 12.53 15.6525 15.2643 16.7631 19.9249 6.08276 13.9284 11.0454 5.09902 10.8167 13 16.2788 25 17.2047 15.1327 8.544 20.5183 3 15.2971 17.8045 12.3693 2 8.06226 23.0217 8.60233 7.28011 12 11.7047 1 12.3693 13.3417 23.6008 15.0333 7.28011 14.8661 16.1555 18.0278 4.47214 14.1421 
4.12311 4.47214 12.8062 21.2603 6.08276 18.4391 9.21954 7.07107 18.0278 15.2315 20.2485 20.025 21.9317 19.105 20.6155 17.2627 7.07107 18.3848 16.4924 13.3417 17.088 21.0238 15.0333 20.2485 2 0 14.4222 11.7047 17.6918 18 20 5 14.0357 17 15 7.07107 14.3178 16.1555 15.1327 16.2788 20.3961 14.3178 16.6433 17 17.4642 20.6155 6.7082 14.7648 13.0384 5.83095 12.0416 13.1529 16.0312 26.2488 18.868 17.1172 10.4403 22.0227 3.60555 15.0333 19.105 12.0416 4 8.06226 24.2074 9.89949 7 12.1655 13.6015 2.23607 13 15.2971 24.8395 15.0333 9.21954 16.7631 18.0278 18.7883 6.32456 14 
12.0416 10 4.47214 7.2111 10.8167 6 6.7082 7.61577 9.21954 2.82843 7.07107 12.0416 8.06226 9.21954 8.544 7.07107 8.60233 10.2956 5.65685 5.09902 10 7.07107 13.0384 12.083 13.4164 14.4222 0 8.544 4.12311 10 8 10.6301 12.53 15 13.8924 11.0454 5.38516 9.21954 12.2066 6.40312 8.94427 7.81025 2.23607 8.06226 4.12311 7 7.81025 1.41421 12.083 8.60233 3 6.08276 9.84886 12.0416 8.24621 13.4536 9.21954 9.21954 10.8167 9.48683 5.38516 9 12.6491 8.06226 9.89949 5.09902 9.43398 6 9.43398 12.53 3 11.4018 10.6301 7.61577 10.0499 10.6301 10.8167 5 10.198 8.24621 
12 9 4.12311 12.3693 12.1655 8.544 10.2956 6.08276 17.2047 11.1803 15.5242 20 16.1245 17.4929 17.088 15.2643 10.4403 6.7082 13.8924 12.0416 5.38516 15.1327 5 8.544 9.84886 11.7047 8.544 0 9.05539 17.8045 9.43398 11.0454 4.24264 7.2111 5.65685 5 12.8062 4.47214 4.47214 14.4222 17.4642 2.82843 10.198 5.65685 12.6491 15.2971 8.24621 9.84886 3.60555 8.06226 5.83095 12.7279 16.9706 17.088 7.81025 6.32456 1.41421 11.6619 9.05539 16.2788 10.198 14.4222 8.06226 10.7703 15.5242 5 11.4018 12.0416 2 9.48683 10 4.12311 15.8114 14.8661 2.82843 5.09902 6.32456 13.3417 5.38516 14.8661 
15.8114 13.4536 5.38516 3.60555 14.7648 2.23607 10.7703 10.6301 12.083 6.08276 7.81025 14.7648 7.61577 11.6619 9.89949 9.84886 12.53 7.81025 8.544 9 8.06226 6.7082 12.3693 9.21954 16.4012 17.6918 4.12311 9.05539 0 13 4.12311 14.4222 12.1655 13.9284 13.3417 13 9.05539 7.61577 11.4018 9.48683 10.6301 7.07107 3.16228 5.83095 5.83095 7.2111 11.4018 5 12.0416 12.0416 5.65685 10 13.3417 8.60233 5 12.083 10.198 5.09902 14.1421 13.1529 1.41421 13.0384 15.2643 12.083 6.7082 7.81025 13.4164 10.0499 9.05539 15.6205 7.07107 10.4403 7.2111 11.1803 11.4018 8.94427 8.60233 5.65685 12.53 12.0416 
14.0357 14.1421 14.1421 14.1421 12.0416 15.2315 9.21954 13.9284 1 7.2111 7.07107 2.23607 9.21954 2.23607 5.38516 3.16228 11.0454 20.2485 4.47214 5.83095 20 9.05539 22.6716 21.9545 18.1108 18 10 17.8045 13 0 17.088 13 22.0227 24.7588 23.4307 18.3848 5 19.2094 21.9317 3.60555 4.47214 17.6918 9.84886 18.0278 7.28011 8.06226 12.3693 8.60233 21.4009 13.3417 12.0416 5.38516 2.23607 17.1172 17.8885 23.3452 18.0278 17.4642 15.1327 3.16228 13.6015 6.08276 18.4391 10.0499 15.0333 13.0384 11 6.32456 19.105 17.1172 7.81025 21.2132 16.0312 3.16228 18.3576 20.6155 20.8087 8.06226 17.088 4 
18.7883 16.1245 7.2111 4.47214 18.0278 2 14.3178 13.0384 16.1555 10.198 11.4018 18.7883 10.6301 15.6525 13.6015 13.9284 15.8114 5.09902 12.6491 13.0384 6 9.89949 11.0454 5.83095 18.4391 20 8 9.43398 4.12311 17.088 0 17.4642 11.1803 12.0416 12.0416 14.2127 13.1529 6.08276 10.0499 13.6015 14.4222 6.7082 7.28011 4.12311 9.84886 10.6301 14.3178 9.05539 11.4018 14.7648 8.544 14.0357 17.4642 8.06226 2 10.0499 10.8167 2.23607 16.6433 17.2627 3.60555 17 16.9706 15.5242 7.07107 10.2956 16.7631 14 8.544 17.8045 11 9.05539 7 15.2971 12.2066 7 6.08276 9.43398 14.1421 16.1245 
1.41421 2.23607 10.4403 17.8045 1.41421 15.6525 4.47214 5 13.0384 10.8167 15.6525 15.0333 17.4929 14.1421 15.8114 12.3693 2.23607 17.1172 11.7047 8.544 16.0312 16.6433 15.5242 19.105 5.38516 5 10.6301 11.0454 14.4222 13 17.4642 0 14.5602 17.72 15.8114 8.06226 9.48683 15.0333 15.2971 11.4018 15.5242 13.0384 12.7279 15.2971 13.0384 16.1245 3.16228 10.6301 13.6015 3 8.94427 8.24621 11.0454 22.6716 16.7631 17.2627 10.198 19.2354 2.82843 10.0499 15.8114 7.07107 6.40312 3.16228 20.5183 7.28011 2 7.28011 13.0384 4.47214 8.60233 15.1327 21.2603 10.0499 9.48683 16 17.0294 14.4222 6.7082 9 
15.2971 12.3693 8.06226 15 15.8114 11 14.4222 9.84886 21.4009 15.2643 19.3132 24.2074 19.6469 21.6333 21.0238 19.4165 14.3178 6.7082 18.0278 16.2788 5.38516 18.6815 1 7.81025 12.0416 14.0357 12.53 4.24264 12.1655 22.0227 11.1803 14.5602 0 3.16228 1.41421 7 17.0294 5.09902 1.41421 18.6011 21.4709 5.09902 13.9284 7.07107 16.5529 18.9737 12.083 13.8924 1 11.7047 10 16.9706 21.2132 19.2354 9.21954 3.16228 4.47214 13.3417 12.1655 20.5183 13.0384 18.6011 10.0499 14.7648 18.0278 9.21954 15.2315 16.2788 3.16228 12 14.2127 2.23607 18.1108 19.105 5.09902 4.47214 5.83095 17.088 8.06226 19.105 
18.4391 15.5242 10.6301 16.2788 18.9737 12.3693 17.4929 13 24.0832 17.8045 21.4709 26.9072 21.5407 24.2074 23.3238 22.0227 17.4642 7 20.6155 19.105 6.08276 20.6155 2.23607 7.28011 15 17 15 7.2111 13.9284 24.7588 12.0416 17.72 3.16228 0 2 10.0499 19.799 6.32456 2.82843 21.2603 23.8537 7.2111 16.1245 8.24621 18.868 21.0238 15.2315 16.4012 4.12311 14.8661 12.7279 19.8494 24.0832 20 10.0499 2 7.61577 14 15.2971 23.4307 14.5602 21.6333 13 17.8885 19.105 12.2066 18.3848 19.2094 5.65685 15.0333 16.9706 3.60555 19.0263 21.9317 8.24621 5.09902 6 19.2354 11.1803 22.0227 
16.4924 13.6015 9.43398 16.0312 17.088 12.0416 15.8114 11.1803 22.8035 16.6433 20.6155 25.6125 20.8806 23.0217 22.3607 20.8087 15.6525 7.28011 19.4165 17.6918 6.08276 19.9249 1 8.06226 13 15 13.8924 5.65685 13.3417 23.4307 12.0416 15.8114 1.41421 2 0 8.06226 18.4391 6 2 20 22.8254 6.32456 15.2315 8 17.8885 20.2485 13.4164 15.2643 2.23607 13 11.4018 18.3848 22.6274 20.0998 10.0499 2.82843 5.83095 14.1421 13.3417 21.9317 14.1421 20 11 16.1245 19 10.6301 16.5529 17.6918 4.47214 13.0384 15.6205 3 19.0263 20.5183 6.32456 5.09902 6.32456 18.3848 9.21954 20.5183 
8.544 5.83095 7.61577 16.5529 9.43398 13.0384 9.43398 4.47214 18.0278 13.0384 18 20.6155 19.105 18.6815 19.105 16.4924 8.48528 11.6619 15.2971 12.6491 10.2956 18.1108 8 13.4164 5.09902 7.07107 11.0454 5 13 18.3848 14.2127 8.06226 7 10.0499 8.06226 0 13.6015 9.43398 8.06226 15.5242 19.2354 7.81025 13.1529 10.6301 15 18.0278 6.40312 12 6 5.65685 8.06226 13 17 21.4709 12.7279 10.0499 3.60555 16.4012 5.38516 16.1245 14.3178 13.6015 3.16228 9.21954 19.6977 6 9.21954 12.083 6.7082 5 11.1803 8.24621 20.1246 15.2315 2.23607 9.84886 11.1803 16.0312 1.41421 14.7648 
10.7703 10.0499 9.21954 11.1803 8.94427 11.1803 5.09902 9.21954 4.47214 3 6.40312 7.2111 8.48528 5.09902 6.32456 3 7.28011 15.6525 2.23607 1 15.2643 7.81025 17.6918 17.4642 14.0357 14.3178 5.38516 12.8062 9.05539 5 13.1529 9.48683 17.0294 19.799 18.4391 13.6015 0 14.4222 16.9706 2 6.08276 12.8062 6 13.4164 4.47214 7.07107 8 4.12311 16.4012 9 7.07107 1.41421 4.47214 15.2315 13.6015 18.4391 13.0384 14 11.0454 4.12311 10 4.47214 14.0357 6.32456 13 8.06226 7.61577 2.23607 14.1421 13.0384 2.82843 16.2788 13.9284 2.23607 13.4164 15.8114 16.1245 5.83095 12.3693 3 
16.1245 13.1529 5.38516 10.0499 16 6.08276 13.3417 10.0499 18.4391 12.0416 15.2643 21.2603 15.2315 18.3848 17.2047 16.2788 14.0357 2.23607 14.8661 13.8924 1 14.3178 5 4.12311 14.3178 16.1555 9.21954 4.47214 7.61577 19.2094 6.08276 15.0333 5.09902 6.32456 6 9.43398 14.4222 0 4 15.6205 17.8045 2 10 2 12.8062 14.7648 12 10.6301 5.38516 12.0416 7.61577 14.7648 18.868 14.1421 4.12311 4.47214 5.83095 8.24621 13.3417 18.3576 8.24621 17.088 12.53 14.1421 13 8.06226 15.0333 14.3178 2.82843 13.9284 11.6619 3 13.0384 16.6433 7.2111 1.41421 2 13.0384 9.84886 17 
