50
11.0454 9.21954 10.4403 11.1803 10 10.0499 12.1655 2 2.23607 3.60555 0 4.24264 3.16228 3.16228 9.21954 8.94427 8.60233 7.07107 7.81025 7.81025 9.89949 6.32456 6.7082 6.40312 8.06226 5.09902 5.65685 4.47214 12.6491 13 15.2315 13.9284 13.4164 16.5529 14.5602 18.1108 16.2788 18.0278 19.4165 19.2354 16.4924 17.4642 16.2788 16 17.1172 17 19.105 17.0294 17.2627 17 
14.1421 12.0416 13 14.0357 13.3417 13.1529 15.0333 3.16228 2.23607 1 4.24264 0 2 2 9.84886 11.0454 10.198 8.24621 8.544 9.21954 10.7703 5.83095 6.7082 7.28011 8.06226 4.47214 7.07107 5.09902 9.05539 9.21954 11.4018 10.198 9.48683 12.6491 11.0454 15.8114 14.3178 15.5242 17.4642 17.088 14.7648 15.6525 13 13.3417 14.0357 14.3178 16.0312 14.1421 14 13 
12.1655 10.0499 11 12.0416 11.4018 11.1803 13.0384 1.41421 1 2.23607 3.16228 2 0 2.82843 8.06226 9.05539 8.24621 6.32456 6.7082 7.28011 8.94427 4.24264 5 5.38516 6.40312 2.82843 5.09902 3.16228 9.48683 9.84886 12.083 10.7703 10.2956 13.4164 11.4018 15.2971 13.6015 15.1327 16.7631 16.4924 13.9284 14.8661 13.1529 13.0384 14.0357 14.0357 16.0312 14 14.1421 13.8924 
14 12.0416 13.1529 14.0357 13.0384 13 15.0333 3.16228 2.23607 1 3.16228 2 2.82843 0 10.8167 11.4018 10.7703 8.94427 9.43398 9.84886 11.6619 7.07107 7.81025 8.06226 9.21954 5.65685 7.61577 5.83095 11.0454 11.1803 13.3417 12.1655 11.4018 14.5602 13.0384 17.72 16.1555 17.4642 19.3132 18.9737 16.5529 17.4642 15 15.2971 16.0312 16.2788 18.0278 16.1245 16 14.8661 
7.81025 5.83095 5.65685 7.07107 8.06226 7.2111 7.81025 7.81025 8.60233 10.2956 9.21954 9.84886 8.06226 10.8167 0 3.60555 2.23607 2.23607 1.41421 2 1 4.12311 3.16228 2.82843 2 5.38516 3.60555 5 11.1803 12.083 13.8924 12.53 13 15.2643 12.2066 11.7047 9.48683 12.083 12.1655 12.3693 9.21954 10.198 12.7279 10.8167 12.8062 11.6619 14.4222 12.2066 13.4536 16.1245 
4.24264 2.23607 2.23607 3.60555 4.47214 3.60555 4.47214 8.24621 9.21954 11.1803 8.94427 11.0454 9.05539 11.4018 3.60555 0 1.41421 3.16228 3.60555 2.23607 3.16228 6.32456 5.38516 4.12311 5 7.07107 4 6 14.4222 15.2643 17.2047 15.8114 16.1245 18.6011 15.6205 15.2315 13 15.6525 15.5242 15.8114 12.6491 13.6015 16.2788 14.4222 16.4012 15.2643 18.0278 15.8114 17.0294 19.4165 
5.65685 3.60555 3.60555 5 5.83095 5 5.83095 7.61577 8.544 10.4403 8.60233 10.198 8.24621 10.7703 2.23607 1.41421 0 2 2.23607 1 2 5.09902 4.12311 3 3.60555 6 3.16228 5.09902 13.0384 13.8924 15.8114 14.4222 14.7648 17.2047 14.2127 13.9284 11.7047 14.3178 14.3178 14.5602 11.4018 12.3693 14.8661 13.0384 15 13.8924 16.6433 14.4222 15.6205 18.0278 
7.2111 5 5.38516 6.7082 7.07107 6.40312 7.61577 5.83095 6.7082 8.544 7.07107 8.24621 6.32456 8.94427 2.23607 3.16228 2 0 1 1 2.82843 3.16228 2.23607 1 2.23607 4 1.41421 3.16228 11.4018 12.2066 14.2127 12.8062 13.0384 15.6205 12.7279 13.3417 11.1803 13.6015 14.0357 14.1421 11.0454 12.0416 13.6015 12.083 13.8924 13 15.6525 13.4164 14.4222 16.4012 
7.81025 5.65685 5.83095 7.2111 7.81025 7.07107 8.06226 6.40312 7.2111 8.94427 7.81025 8.544 6.7082 9.43398 1.41421 3.60555 2.23607 1 0 1.41421 2.23607 3 2 1.41421 1.41421 4.12311 2.23607 3.60555 10.8167 11.6619 13.6015 12.2066 12.53 15 12.0416 12.3693 10.198 12.6491 13.0384 13.1529 10.0499 11.0454 12.8062 11.1803 13.0384 12.083 14.7648 12.53 13.6015 15.8114 
6.40312 4.24264 4.47214 5.83095 6.40312 5.65685 6.7082 6.7082 7.61577 9.48683 7.81025 9.21954 7.28011 9.84886 2 2.23607 1 1 1.41421 0 2.23607 4.12311 3.16228 2 2.82843 5 2.23607 4.12311 12.2066 13.0384 15 13.6015 13.8924 16.4012 13.4536 13.6015 11.4018 13.9284 14.1421 14.3178 11.1803 12.1655 14.2127 12.53 14.4222 13.4164 16.1245 13.8924 15 17.2047 
7.2111 5.38516 5 6.40312 7.61577 6.7082 7.07107 8.60233 9.43398 11.1803 9.89949 10.7703 8.94427 11.6619 1 3.16228 2 2.82843 2.23607 2.23607 0 5.09902 4.12311 3.60555 3 6.32456 4.24264 5.83095 12.083 13 14.7648 13.4164 13.9284 16.1245 13.0384 12.083 9.84886 12.53 12.3693 12.6491 9.48683 10.4403 13.4536 11.4018 13.4536 12.2066 15 12.8062 14.1421 17 
10.2956 8.06226 8.544 9.84886 10 9.43398 10.7703 4.47214 5 6.40312 6.32456 5.83095 4.24264 7.07107 4.12311 6.32456 5.09902 3.16228 3 4.12311 5.09902 0 1 2.23607 2.23607 1.41421 2.82843 2 8.48528 9.21954 11.3137 9.89949 10 12.7279 10 12 10.0499 12.0416 13.1529 13.0384 10.198 11.1803 11.1803 10.198 11.7047 11.1803 13.6015 11.4018 12.083 13.4536 
9.43398 7.2111 7.61577 8.94427 9.21954 8.60233 9.84886 5 5.65685 7.2111 6.7082 6.7082 5 7.81025 3.16228 5.38516 4.12311 2.23607 2 3.16228 4.12311 1 0 1.41421 1.41421 2.23607 2.23607 2.23607 9.21954 10 12.0416 10.6301 10.8167 13.4536 10.6301 12.0416 10 12.1655 13.0384 13 10.0499 11.0454 11.6619 10.4403 12.083 11.4018 13.9284 11.7047 12.53 14.2127 
8.06226 5.83095 6.32456 7.61577 7.81025 7.2111 8.544 5 5.83095 7.61577 6.40312 7.28011 5.38516 8.06226 2.82843 4.12311 3 1 1.41421 2 3.60555 2.23607 1.41421 0 2 3 1 2.23607 10.6301 11.4018 13.4536 12.0416 12.2066 14.8661 12.0416 13.1529 11.0454 13.3417 14 14.0357 11 12 13.0384 11.7047 13.4164 12.6491 15.2315 13 13.8924 15.6205 
9.21954 7.07107 7.2111 8.60233 9.21954 8.48528 9.43398 6.40312 7.07107 8.60233 8.06226 8.06226 6.40312 9.21954 2 5 3.60555 2.23607 1.41421 2.82843 3 2.23607 1.41421 2 0 3.60555 3 3.60555 9.43398 10.2956 12.2066 10.8167 11.1803 13.6015 10.6301 11.1803 9.05539 11.4018 12 12.0416 9 10 11.4018 9.84886 11.6619 10.7703 13.4164 11.1803 12.2066 14.4222 
10.7703 8.544 9.21954 10.4403 10.2956 9.84886 11.4018 3.16228 3.60555 5 5.09902 4.47214 2.82843 5.65685 5.38516 7.07107 6 4 4.12311 5 6.32456 1.41421 2.23607 3 3.60555 0 3.16228 1.41421 8.60233 9.21954 11.4018 10 9.89949 12.8062 10.2956 13.0384 11.1803 13 14.3178 14.1421 11.4018 12.3693 11.7047 11.0454 12.3693 12.0416 14.3178 12.1655 12.6491 13.4536 
7.61577 5.38516 6.08276 7.28011 7.2111 6.7082 8.24621 4.47214 5.38516 7.28011 5.65685 7.07107 5.09902 7.61577 3.60555 4 3.16228 1.41421 2.23607 2.23607 4.24264 2.82843 2.23607 1 3 3.16228 0 2 11.3137 12.0416 14.1421 12.7279 12.8062 15.5563 12.8062 14.1421 12.0416 14.3178 15 15.0333 12 13 13.8924 12.6491 14.3178 13.6015 16.1555 13.9284 14.7648 16.2788 
9.48683 7.28011 8.06226 9.21954 8.94427 8.544 10.198 2.82843 3.60555 5.38516 4.47214 5.09902 3.16228 5.83095 5 6 5.09902 3.16228 3.60555 4.12311 5.83095 2 2.23607 2.23607 3.60555 1.41421 2 0 10 10.6301 12.8062 11.4018 11.3137 14.2127 11.6619 14 12.0416 14.0357 15.1327 15.0333 12.1655 13.1529 13 12.1655 13.6015 13.1529 15.5242 13.3417 13.9284 14.8661 
18.6011 16.4012 16.6433 18.0278 18.4391 17.8045 18.868 10.7703 10.4403 10.0499 12.6491 9.05539 9.48683 11.0454 11.1803 14.4222 13.0384 11.4018 10.8167 12.2066 12.083 8.48528 9.21954 10.6301 9.43398 8.60233 11.3137 10 0 1 2.82843 1.41421 2 4.24264 2 8.48528 8.06226 7.81025 10.6301 9.89949 8.94427 9.43398 4.12311 5.65685 5.38516 6.40312 7.28011 5.83095 5.09902 5 
19.4165 17.2047 17.4929 18.868 19.2094 18.6011 19.7231 11.1803 10.7703 10.198 13 9.21954 9.84886 11.1803 12.083 15.2643 13.8924 12.2066 11.6619 13.0384 13 9.21954 10 11.4018 10.2956 9.21954 12.0416 10.6301 1 0 2.23607 1 1 3.60555 2.23607 9.21954 8.94427 8.48528 11.4018 10.6301 9.84886 10.2956 4.47214 6.40312 5.83095 7.07107 7.61577 6.40312 5.38516 4.24264 
21.4009 19.2094 19.4165 20.8087 21.2603 20.6155 21.6333 13.4164 13 12.3693 15.2315 11.4018 12.083 13.3417 13.8924 17.2047 15.8114 14.2127 13.6015 15 14.7648 11.3137 12.0416 13.4536 12.2066 11.4018 14.1421 12.8062 2.82843 2.23607 0 1.41421 2 1.41421 2 8.94427 9.21954 8.06226 11.1803 10.2956 10.198 10.4403 3.60555 6.32456 5 6.7082 6.40312 5.83095 4.24264 2.23607 
20 17.8045 18.0278 19.4165 19.8494 19.2094 20.2485 12.083 11.7047 11.1803 13.9284 10.198 10.7703 12.1655 12.53 15.8114 14.4222 12.8062 12.2066 13.6015 13.4164 9.89949 10.6301 12.0416 10.8167 10 12.7279 11.4018 1.41421 1 1.41421 0 1.41421 2.82843 1.41421 8.60233 8.544 7.81025 10.8167 10 9.48683 9.84886 3.60555 5.83095 5 6.40312 6.7082 5.65685 4.47214 3.60555 
20.2485 18.0278 18.3576 19.7231 20 19.4165 20.5913 11.6619 11.1803 10.4403 13.4164 9.48683 10.2956 11.4018 13 16.1245 14.7648 13.0384 12.53 13.8924 13.9284 10 10.8167 12.2066 11.1803 9.89949 12.8062 11.3137 2 1 2 1.41421 0 3.16228 2.82843 10 9.84886 9.21954 12.2066 11.4018 10.7703 11.1803 5 7.2111 6.40312 7.81025 8.06226 7.07107 5.83095 3.60555 
22.8035 20.6155 20.8087 22.2036 22.6716 22.0227 23.0217 14.7648 14.3178 13.6015 16.5529 12.6491 13.4164 14.5602 15.2643 18.6011 17.2047 15.6205 15 16.4012 16.1245 12.7279 13.4536 14.8661 13.6015 12.8062 15.5563 14.2127 4.24264 3.60555 1.41421 2.82843 3.16228 0 3.16228 9.48683 10.0499 8.544 11.7047 10.7703 11.0454 11.1803 4.12311 7.07107 5.38516 7.28011 6.40312 6.32456 4.47214 1 
19.8494 17.6918 17.8045 19.2094 19.799 19.105 20 12.6491 12.3693 12.0416 14.5602 11.0454 11.4018 13.0384 12.2066 15.6205 14.2127 12.7279 12.0416 13.4536 13.0384 10 10.6301 12.0416 10.6301 10.2956 12.8062 11.6619 2 2.23607 2 1.41421 2.82843 3.16228 0 7.2111 7.28011 6.40312 9.43398 8.60233 8.24621 8.544 2.23607 4.47214 3.60555 5 5.38516 4.24264 3.16228 4.12311 
19.2354 17.4642 17 18.3576 19.6977 18.7883 18.868 16.1245 16.2788 16.7631 18.1108 15.8114 15.2971 17.72 11.7047 15.2315 13.9284 13.3417 12.3693 13.6015 12.083 12 12.0416 13.1529 11.1803 13.0384 14.1421 14 8.48528 9.21954 8.94427 8.60233 10 9.48683 7.2111 0 2.23607 1 2.23607 1.41421 2.82843 2.23607 5.38516 2.82843 4.12311 2.23607 4.12311 3.16228 5.09902 10.4403 
17 15.2315 14.7648 16.1245 17.4642 16.5529 16.6433 14.3178 14.5602 15.2315 16.2788 14.3178 13.6015 16.1555 9.48683 13 11.7047 11.1803 10.198 11.4018 9.84886 10.0499 10 11.0454 9.05539 11.1803 12.0416 12.0416 8.06226 8.94427 9.21954 8.544 9.84886 10.0499 7.28011 2.23607 0 2.82843 3.16228 3 1 1.41421 6 3 5.09902 3.16228 5.83095 4.12311 6.08276 11.0454 
19.7231 17.8885 17.4929 18.868 20.1246 19.2354 19.4165 16.0312 16.1245 16.4924 18.0278 15.5242 15.1327 17.4642 12.083 15.6525 14.3178 13.6015 12.6491 13.9284 12.53 12.0416 12.1655 13.3417 11.4018 13 14.3178 14.0357 7.81025 8.48528 8.06226 7.81025 9.21954 8.544 6.40312 1 2.82843 0 3.16228 2.23607 3.60555 3.16228 4.47214 2.23607 3.16228 1.41421 3.16228 2.23607 4.12311 9.48683 
19.3132 17.72 17.088 18.3848 19.9249 18.9737 18.7883 17.4642 17.72 18.3848 19.4165 17.4642 16.7631 19.3132 12.1655 15.5242 14.3178 14.0357 13.0384 14.1421 12.3693 13.1529 13.0384 14 12 14.3178 15 15.1327 10.6301 11.4018 11.1803 10.8167 12.2066 11.7047 9.43398 2.23607 3.16228 3.16228 0 1 3 2 7.61577 5 6.32456 4.47214 6 5.38516 7.28011 12.6491 
19.6977 18.0278 17.4642 18.7883 20.2485 19.3132 19.2354 17.2627 17.4642 18.0278 19.2354 17.088 16.4924 18.9737 12.3693 15.8114 14.5602 14.1421 13.1529 14.3178 12.6491 13.0384 13 14.0357 12.0416 14.1421 15.0333 15.0333 9.89949 10.6301 10.2956 10 11.4018 10.7703 8.60233 1.41421 3 2.23607 1 0 3.16228 2.23607 6.7082 4.24264 5.38516 3.60555 5 4.47214 6.32456 11.7047 
16.5529 14.8661 14.3178 15.6525 17.088 16.1555 16.1245 14.5602 14.8661 15.6525 16.4924 14.7648 13.9284 16.5529 9.21954 12.6491 11.4018 11.0454 10.0499 11.1803 9.48683 10.198 10.0499 11 9 11.4018 12 12.1655 8.94427 9.84886 10.198 9.48683 10.7703 11.0454 8.24621 2.82843 1 3.60555 3 3.16228 0 1 7 4 6.08276 4.12311 6.7082 5.09902 7.07107 12.0416 
17.4642 15.8114 15.2315 16.5529 18.0278 17.088 17 15.5242 15.8114 16.5529 17.4642 15.6525 14.8661 17.4642 10.198 13.6015 12.3693 12.0416 11.0454 12.1655 10.4403 11.1803 11.0454 12 10 12.3693 13 13.1529 9.43398 10.2956 10.4403 9.84886 11.1803 11.1803 8.544 2.23607 1.41421 3.16228 2 2.23607 1 0 7.07107 4.12311 6 4 6.32456 5 7 12.1655 
20.5183 18.4391 18.3848 19.799 20.6155 19.8494 20.5183 14.3178 14.1421 14 16.2788 13 13.1529 15 12.7279 16.2788 14.8661 13.6015 12.8062 14.2127 13.4536 11.1803 11.6619 13.0384 11.4018 11.7047 13.8924 13 4.12311 4.47214 3.60555 3.60555 5 4.12311 2.23607 5.38516 6 4.47214 7.61577 6.7082 7 7.07107 0 3 1.41421 3.16228 3.16228 2.23607 1 5.09902 
18.6011 16.6433 16.4012 17.8045 18.868 18.0278 18.4391 14 14.0357 14.3178 16 13.3417 13.0384 15.2971 10.8167 14.4222 13.0384 12.083 11.1803 12.53 11.4018 10.198 10.4403 11.7047 9.84886 11.0454 12.6491 12.1655 5.65685 6.40312 6.32456 5.83095 7.2111 7.07107 4.47214 2.82843 3 2.23607 5 4.24264 4 4.12311 3 0 2.23607 1 3.60555 1.41421 3.16228 8.06226 
20.6155 18.6011 18.4391 19.8494 20.8087 20 20.5183 15.1327 15.0333 15.0333 17.1172 14.0357 14.0357 16.0312 12.8062 16.4012 15 13.8924 13.0384 14.4222 13.4536 11.7047 12.083 13.4164 11.6619 12.3693 14.3178 13.6015 5.38516 5.83095 5 5 6.40312 5.38516 3.60555 4.12311 5.09902 3.16228 6.32456 5.38516 6.08276 6 1.41421 2.23607 0 2 2 1 1 6.32456 
19.4165 17.4929 17.2047 18.6011 19.7231 18.868 19.2094 15 15.0333 15.2971 17 14.3178 14.0357 16.2788 11.6619 15.2643 13.8924 13 12.083 13.4164 12.2066 11.1803 11.4018 12.6491 10.7703 12.0416 13.6015 13.1529 6.40312 7.07107 6.7082 6.40312 7.81025 7.28011 5 2.23607 3.16228 1.41421 4.47214 3.60555 4.12311 4 3.16228 1 2 0 2.82843 1 3 8.24621 
22.2036 20.2485 20 21.4009 22.4722 21.6333 22.0227 17.1172 17.0294 17.0294 19.105 16.0312 16.0312 18.0278 14.4222 18.0278 16.6433 15.6525 14.7648 16.1245 15 13.6015 13.9284 15.2315 13.4164 14.3178 16.1555 15.5242 7.28011 7.61577 6.40312 6.7082 8.06226 6.40312 5.38516 4.12311 5.83095 3.16228 6 5 6.7082 6.32456 3.16228 3.60555 2 2.82843 0 2.23607 2.23607 7.2111 
20 18.0278 17.8045 19.2094 20.2485 19.4165 19.8494 15.0333 15 15.1327 17.0294 14.1421 14 16.1245 12.2066 15.8114 14.4222 13.4164 12.53 13.8924 12.8062 11.4018 11.7047 13 11.1803 12.1655 13.9284 13.3417 5.83095 6.40312 5.83095 5.65685 7.07107 6.32456 4.24264 3.16228 4.12311 2.23607 5.38516 4.47214 5.09902 5 2.23607 1.41421 1 1 2.23607 0 2 7.28011 
21.2603 19.2094 19.105 20.5183 21.4009 20.6155 21.2132 15.2971 15.1327 15 17.2627 14 14.1421 16 13.4536 17.0294 15.6205 14.4222 13.6015 15 14.1421 12.083 12.53 13.8924 12.2066 12.6491 14.7648 13.9284 5.09902 5.38516 4.24264 4.47214 5.83095 4.47214 3.16228 5.09902 6.08276 4.12311 7.28011 6.32456 7.07107 7 1 3.16228 1 3 2.23607 2 0 5.38516 
23.6008 21.4009 21.6333 23.0217 23.4307 22.8035 23.8537 15.2643 14.7648 13.9284 17 13 13.8924 14.8661 16.1245 19.4165 18.0278 16.4012 15.8114 17.2047 17 13.4536 14.2127 15.6205 14.4222 13.4536 16.2788 14.8661 5 4.24264 2.23607 3.60555 3.60555 1 4.12311 10.4403 11.0454 9.48683 12.6491 11.7047 12.0416 12.1655 5.09902 8.06226 6.32456 8.24621 7.2111 7.28011 5.38516 0 
