60
11.6619 10.8167 12.7279 9.21954 11.4018 11.4018 9.89949 10.6301 1 2.23607 0 2.23607 2.23607 2.82843 1.41421 1.41421 6.40312 7.2111 4.47214 5.83095 6.40312 7.07107 6.7082 4.24264 5 6.40312 5.83095 5.83095 5.38516 6.40312 4.47214 5.65685 12.0416 12.7279 12.8062 11.4018 10.8167 9.21954 11.4018 10.6301 6.32456 10.2956 8.544 6.7082 8.94427 8.24621 9.48683 9.21954 11.3137 12.0416 9.21954 11.4018 10.6301 9.89949 10.8167 12.7279 9.89949 1.41421 11.4018 5 
9.43398 8.60233 10.6301 7.07107 9.43398 9.21954 7.81025 8.48528 1.41421 3.16228 2.23607 0 4.24264 3 2.23607 1 8.48528 9.21954 6.40312 8.06226 8.60233 9.21954 8.60233 6.40312 6.32456 7.61577 7.28011 6.40312 7.07107 7.2111 6.08276 6.7082 14.1421 14.8661 14.8661 13.6015 12.8062 11.3137 13.4536 12.8062 8.06226 11.7047 10.198 8.24621 10.4403 10.0499 11.1803 11.0454 12.2066 13.0384 10.2956 12.53 11.6619 10.8167 11.3137 13.6015 9.43398 3.60555 12.0416 7.2111 
13.6015 12.8062 14.8661 11.3137 13.6015 13.4536 12.0416 12.7279 2.82843 2 2.23607 4.24264 0 3 2.23607 3.60555 4.24264 5 2.23607 4.12311 4.47214 5 4.47214 2.23607 5.83095 7.2111 6.40312 7.28011 5.65685 7.61577 5 6.7082 9.89949 10.6301 10.6301 9.43398 8.60233 7.07107 9.21954 8.60233 6.40312 10.6301 8.60233 7.07107 9.21954 8.06226 9.43398 8.94427 12.2066 12.8062 10 12.0416 11.4018 10.8167 12.083 13.6015 9.43398 1 12.53 3.16228 
11.3137 10.6301 13.0384 9.43398 12.083 11.4018 10.2956 10.8167 2.23607 1 2.82843 3 3 0 1.41421 3.16228 6.7082 7.2111 4.47214 7.07107 7.28011 7.61577 6.40312 5.09902 7.81025 9.21954 8.60233 8.60233 8.06226 9.21954 7.2111 8.48528 12.2066 13.0384 12.8062 12.083 10.6301 9.43398 11.4018 11.1803 8.94427 13.0384 11.1803 9.43398 11.6619 10.7703 12.083 11.7047 14.1421 14.8661 12.0416 14.2127 13.4536 12.7279 13.6015 15.5563 7.07107 3.16228 14.2127 6.08276 
11.4018 10.6301 12.8062 9.21954 11.6619 11.3137 10 10.6301 1 1 1.41421 2.23607 2.23607 1.41421 0 2 6.40312 7.07107 4.24264 6.32456 6.7082 7.2111 6.40312 4.47214 6.40312 7.81025 7.2111 7.2111 6.7082 7.81025 5.83095 7.07107 12.0416 12.8062 12.7279 11.6619 10.6301 9.21954 11.3137 10.8167 7.61577 11.6619 9.84886 8.06226 10.2956 9.48683 10.7703 10.4403 12.7279 13.4536 10.6301 12.8062 12.0416 11.3137 12.2066 14.1421 8.48528 2 12.8062 5.38516 
10.2956 9.43398 11.3137 7.81025 10 10 8.48528 9.21954 1 3 1.41421 1 3.60555 3.16228 2 0 7.81025 8.60233 5.83095 7.2111 7.81025 8.48528 8.06226 5.65685 5.38516 6.7082 6.32456 5.65685 6.08276 6.40312 5.09902 5.83095 13.4536 14.1421 14.2127 12.8062 12.2066 10.6301 12.8062 12.0416 7.07107 10.7703 9.21954 7.28011 9.48683 9.05539 10.198 10.0499 11.4018 12.2066 9.43398 11.6619 10.8167 10 10.6301 12.8062 10 2.82843 11.3137 6.40312 
17.8045 17.0294 19.105 15.5563 17.8045 17.6918 16.2788 16.9706 7.07107 5.83095 6.40312 8.48528 4.24264 6.7082 6.40312 7.81025 0 1 2.23607 2.23607 1.41421 1 1.41421 2.23607 8 9.05539 8.06226 10.0499 7.07107 10 7 9 5.65685 6.40312 6.40312 5.38516 4.47214 2.82843 5 4.47214 7.28011 11.1803 8.94427 8.24621 9.84886 8.06226 9.43398 8.60233 13.6015 13.9284 11.4018 13 12.6491 12.3693 14.1421 14.8661 11.1803 5 14.3178 2 
18.4391 17.6918 19.8494 16.2788 18.6011 18.3848 17.0294 17.6918 7.81025 6.40312 7.2111 9.21954 5 7.2111 7.07107 8.60233 1 0 2.82843 3.16228 2.23607 1.41421 1 3.16228 9 10.0499 9.05539 11.0454 8.06226 11 8 10 5 5.83095 5.65685 5.09902 3.60555 2.23607 4.24264 4.12311 8.24621 12.083 9.84886 9.21954 10.7703 8.94427 10.2956 9.43398 14.5602 14.8661 12.3693 13.9284 13.6015 13.3417 15.1327 15.8114 11.0454 5.83095 15.2971 3 
15.6205 14.8661 17.0294 13.4536 15.8114 15.5563 14.2127 14.8661 5 3.60555 4.47214 6.40312 2.23607 4.47214 4.24264 5.83095 2.23607 2.82843 0 3.16228 3 3.16228 2.23607 1.41421 7.28011 8.544 7.61577 9.05539 6.7082 9.21954 6.32456 8.24621 7.81025 8.60233 8.48528 7.61577 6.40312 5 7.07107 6.7082 7.2111 11.4018 9.21954 8.06226 10 8.48528 9.89949 9.21954 13.4164 13.8924 11.1803 13.0384 12.53 12.083 13.6015 14.7648 9.48683 3.16228 13.9284 2.23607 
17.4929 16.6433 18.4391 15 16.9706 17.2047 15.6205 16.4012 6.7082 6.08276 5.83095 8.06226 4.12311 7.07107 6.32456 7.2111 2.23607 3.16228 3.16228 0 1 2 3.60555 2 6.08276 7 6 8.24621 5 8.06226 5.09902 7.07107 6.7082 7.2111 7.61577 5.65685 6.08276 4.12311 6.32456 5 5.09902 8.94427 6.7082 6.08276 7.61577 5.83095 7.2111 6.40312 11.4018 11.7047 9.21954 10.7703 10.4403 10.198 12.0416 12.6491 12.6491 4.47214 12.1655 1 
18.0278 17.2047 19.105 15.6205 17.6918 17.8045 16.2788 17.0294 7.2111 6.32456 6.40312 8.60233 4.47214 7.28011 6.7082 7.81025 1.41421 2.23607 3 1 0 1 2.82843 2.23607 7.07107 8 7 9.21954 6 9.05539 6.08276 8.06226 5.83095 6.40312 6.7082 5 5.09902 3.16228 5.38516 4.24264 6.08276 9.84886 7.61577 7.07107 8.544 6.7082 8.06226 7.2111 12.3693 12.6491 10.198 11.7047 11.4018 11.1803 13.0384 13.6015 12.3693 5 13.1529 1.41421 
18.6011 17.8045 19.799 16.2788 18.4391 18.4391 16.9706 17.6918 7.81025 6.7082 7.07107 9.21954 5 7.61577 7.2111 8.48528 1 1.41421 3.16228 2 1 0 2.23607 2.82843 8.06226 9 8 10.198 7 10.0499 7.07107 9.05539 5 5.65685 5.83095 4.47214 4.12311 2.23607 4.47214 3.60555 7.07107 10.7703 8.544 8.06226 9.48683 7.61577 8.94427 8.06226 13.3417 13.6015 11.1803 12.6491 12.3693 12.1655 14.0357 14.5602 12.1655 5.65685 14.1421 2.23607 
17.6918 16.9706 19.2094 15.6205 18.0278 17.6918 16.4012 17.0294 7.2111 5.65685 6.7082 8.60233 4.47214 6.40312 6.40312 8.06226 1.41421 1 2.23607 3.60555 2.82843 2.23607 0 3 9.05539 10.198 9.21954 11 8.24621 11.0454 8.06226 10.0499 5.83095 6.7082 6.40312 6.08276 4.24264 3.16228 5 5.09902 8.544 12.53 10.2956 9.48683 11.1803 9.43398 10.8167 10 14.8661 15.2315 12.6491 14.3178 13.9284 13.6015 15.2971 16.1555 10.0499 5.38516 15.5242 3.16228 
15.8114 15 16.9706 13.4536 15.6205 15.6205 14.1421 14.8661 5 4.12311 4.24264 6.40312 2.23607 5.09902 4.47214 5.65685 2.23607 3.16228 1.41421 2 2.23607 2.82843 3 0 6.08276 7.28011 6.32456 8 5.38516 8.06226 5.09902 7.07107 7.81025 8.48528 8.60233 7.2111 6.7082 5 7.2111 6.40312 5.83095 10 7.81025 6.7082 8.60233 7.07107 8.48528 7.81025 12.083 12.53 9.84886 11.6619 11.1803 10.7703 12.3693 13.4164 10.7703 2.82843 12.6491 1 
14.3178 13.3417 14.3178 11.4018 12.53 13.6015 11.7047 12.6491 5.83095 7.07107 5 6.32456 5.83095 7.81025 6.40312 5.38516 8 9 7.28011 6.08276 7.07107 8.06226 9.05539 6.08276 0 1.41421 1 2.23607 1.41421 2 1 1 12.6491 13 13.6015 11.1803 12.1655 10.198 12.3693 10.7703 2.23607 5.38516 4 2 4.12311 4.12311 5 5.09902 6.40312 7.07107 4.24264 6.40312 5.65685 5 6.32456 7.81025 14.8661 5 6.7082 6 
15.1327 14.1421 14.8661 12.1655 13 14.3178 12.3693 13.3417 7.2111 8.48528 6.40312 7.61577 7.2111 9.21954 7.81025 6.7082 9.05539 10.0499 8.544 7 8 9 10.198 7.28011 1.41421 0 1 2.23607 2 1.41421 2.23607 1 13.3417 13.6015 14.3178 11.7047 13.0384 11.0454 13.1529 11.4018 2.23607 4.12311 3.16228 1.41421 3 3.60555 4.12311 4.47214 5 5.65685 2.82843 5 4.24264 3.60555 5.09902 6.40312 16.2788 6.40312 5.38516 7.07107 
15.2971 14.3178 15.2315 12.3693 13.4164 14.5602 12.6491 13.6015 6.7082 7.81025 5.83095 7.28011 6.40312 8.60233 7.2111 6.32456 8.06226 9.05539 7.61577 6 7 8 9.21954 6.32456 1 1 0 2.82843 1 2.23607 1.41421 1.41421 12.3693 12.6491 13.3417 10.7703 12.0416 10.0499 12.1655 10.4403 1.41421 4.47214 3 1 3.16228 3.16228 4 4.12311 5.83095 6.40312 3.60555 5.65685 5 4.47214 6.08276 7.2111 15.6205 5.65685 6.32456 6.08276 
13.0384 12.0416 12.6491 10.0499 10.7703 12.1655 10.198 11.1803 6.40312 8.06226 5.83095 6.40312 7.28011 8.60233 7.2111 5.65685 10.0499 11.0454 9.05539 8.24621 9.21954 10.198 11 8 2.23607 2.23607 2.82843 0 3.60555 1 3.16228 1.41421 14.8661 15.2315 15.8114 13.4164 14.3178 12.3693 14.5602 13 4.24264 6 5.38516 3.60555 5.09902 5.83095 6.32456 6.7082 5.83095 6.7082 4.12311 6.32456 5.38516 4.47214 5 7.2111 15.6205 6.32456 5.65685 8.06226 
15.5242 14.5602 15.6525 12.6491 13.8924 14.8661 13 13.9284 6.32456 7.2111 5.38516 7.07107 5.65685 8.06226 6.7082 6.08276 7.07107 8.06226 6.7082 5 6 7 8.24621 5.38516 1.41421 2 1 3.60555 0 3.16228 1 2.23607 11.4018 11.7047 12.3693 9.84886 11.0454 9.05539 11.1803 9.48683 1 5 3.16228 1.41421 3.60555 3 4.12311 4 6.7082 7.2111 4.47214 6.40312 5.83095 5.38516 7.07107 8.06226 15 5 7.28011 5.09902 
14.0357 13.0384 13.6015 11.0454 11.7047 13.1529 11.1803 12.1655 7.07107 8.60233 6.40312 7.2111 7.61577 9.21954 7.81025 6.40312 10 11 9.21954 8.06226 9.05539 10.0499 11.0454 8.06226 2 1.41421 2.23607 1 3.16228 0 3 1 14.5602 14.8661 15.5242 13 14.1421 12.1655 14.3178 12.6491 3.60555 5 4.47214 2.82843 4.12311 5 5.38516 5.83095 5 5.83095 3.16228 5.38516 4.47214 3.60555 4.47214 6.40312 16.2788 6.7082 5 8 
14.5602 13.6015 14.7648 11.7047 13.0384 13.9284 12.083 13 5.38516 6.40312 4.47214 6.08276 5 7.2111 5.83095 5.09902 7 8 6.32456 5.09902 6.08276 7.07107 8.06226 5.09902 1 2.23607 1.41421 3.16228 1 3 0 2 11.7047 12.083 12.6491 10.2956 11.1803 9.21954 11.4018 9.84886 2 5.83095 4.12311 2.23607 4.47214 4 5.09902 5 7.2111 7.81025 5 7.07107 6.40312 5.83095 7.28011 8.60233 14.2127 4.24264 7.61577 5 
14.1421 13.1529 13.9284 11.1803 12.083 13.3417 11.4018 12.3693 6.40312 7.81025 5.65685 6.7082 6.7082 8.48528 7.07107 5.83095 9 10 8.24621 7.07107 8.06226 9.05539 10.0499 7.07107 1 1 1.41421 1.41421 2.23607 1 2 0 13.6015 13.9284 14.5602 12.083 13.1529 11.1803 13.3417 11.7047 2.82843 5.09902 4.12311 2.23607 4 4.47214 5.09902 5.38516 5.65685 6.40312 3.60555 5.83095 5 4.24264 5.38516 7.07107 15.5563 5.83095 5.83095 7 
23.4307 22.6716 24.7588 21.2132 23.4307 23.3452 21.9317 22.6274 12.7279 11.4018 12.0416 14.1421 9.89949 12.2066 12.0416 13.4536 5.65685 5 7.81025 6.7082 5.83095 5 5.83095 7.81025 12.6491 13.3417 12.3693 14.8661 11.4018 14.5602 11.7047 13.6015 0 1 1 2.23607 2 2.82843 1 2 11.1803 14.0357 12 12.1655 13 11 12.0416 11.0454 17 17.0294 15.0333 16.0312 16 16.0312 18.1108 18.0278 15.1327 10.6301 18.0278 7.2111 
24.2074 23.4307 25.4558 21.9317 24.0832 24.0832 22.6274 23.3452 13.4536 12.2066 12.7279 14.8661 10.6301 13.0384 12.8062 14.1421 6.40312 5.83095 8.60233 7.2111 6.40312 5.65685 6.7082 8.48528 13 13.6015 12.6491 15.2315 11.7047 14.8661 12.083 13.9284 1 0 1.41421 2 3 3.60555 2 2.23607 11.4018 14 12.0416 12.3693 13.0384 11.0454 12 11 17.0294 17 15.1327 16 16.0312 16.1245 18.2483 18 16.1245 11.3137 18.1108 7.81025 
24.0832 23.3452 25.4951 21.9317 24.2074 24.0416 22.6716 23.3452 13.4536 12.0416 12.8062 14.8661 10.6301 12.8062 12.7279 14.2127 6.40312 5.65685 8.48528 7.61577 6.7082 5.83095 6.40312 8.60233 13.6015 14.3178 13.3417 15.8114 12.3693 15.5242 12.6491 14.5602 1 1.41421 0 3.16228 2.23607 3.60555 1.41421 3 12.1655 15.0333 13 13.1529 14 12 13.0384 12.0416 18 18.0278 16.0312 17.0294 17 17.0294 19.105 19.0263 15.2971 11.4018 19.0263 8.06226 
23.0217 22.2036 24.0832 20.6155 22.6274 22.8035 21.2603 22.0227 12.2066 11.1803 11.4018 13.6015 9.43398 12.083 11.6619 12.8062 5.38516 5.09902 7.61577 5.65685 5 4.47214 6.08276 7.2111 11.1803 11.7047 10.7703 13.4164 9.84886 13 10.2956 12.083 2.23607 2 3.16228 0 3.60555 3 2.82843 1 9.48683 12 10.0499 10.4403 11.0454 9.05539 10 9 15.0333 15 13.1529 14 14.0357 14.1421 16.2788 16 16 10 16.1245 6.40312 
21.9317 21.2132 23.4307 19.8494 22.2036 21.9317 20.6155 21.2603 11.4018 9.89949 10.8167 12.8062 8.60233 10.6301 10.6301 12.2066 4.47214 3.60555 6.40312 6.08276 5.09902 4.12311 4.24264 6.7082 12.1655 13.0384 12.0416 14.3178 11.0454 14.1421 11.1803 13.1529 2 3 2.23607 3.60555 0 2 1 2.82843 11 14.3178 12.1655 12 13.1529 11.1803 12.3693 11.4018 17.1172 17.2627 15.0333 16.2788 16.1245 16.0312 18 18.2483 13.1529 9.43398 18.0278 6.32456 
20.6155 19.8494 21.9317 18.3848 20.6155 20.5183 19.105 19.799 9.89949 8.60233 9.21954 11.3137 7.07107 9.43398 9.21954 10.6301 2.82843 2.23607 5 4.12311 3.16228 2.23607 3.16228 5 10.198 11.0454 10.0499 12.3693 9.05539 12.1655 9.21954 11.1803 2.82843 3.60555 3.60555 3 2 0 2.23607 2 9 12.3693 10.198 10 11.1803 9.21954 10.4403 9.48683 15.1327 15.2971 13.0384 14.3178 14.1421 14.0357 16 16.2788 13 7.81025 16.0312 4.47214 
22.6716 21.9317 24.0832 20.5183 22.8035 22.6274 21.2603 21.9317 12.0416 10.6301 11.4018 13.4536 9.21954 11.4018 11.3137 12.8062 5 4.24264 7.07107 6.32456 5.38516 4.47214 5 7.2111 12.3693 13.1529 12.1655 14.5602 11.1803 14.3178 11.4018 13.3417 1 2 1.41421 2.82843 1 2.23607 0 2.23607 11.0454 14.1421 12.0416 12.0416 13.0384 11.0454 12.1655 11.1803 17.0294 17.1172 15 16.1245 16.0312 16 18.0278 18.1108 14.1421 10 18 6.7082 
22.2036 21.4009 23.3452 19.8494 21.9317 22.0227 20.5183 21.2603 11.4018 10.2956 10.6301 12.8062 8.60233 11.1803 10.8167 12.0416 4.47214 4.12311 6.7082 5 4.24264 3.60555 5.09902 6.40312 10.7703 11.4018 10.4403 13 9.48683 12.6491 9.84886 11.7047 2 2.23607 3 1 2.82843 2 2.23607 0 9.21954 12.0416 10 10.198 11 9 10.0499 9.05539 15 15.0333 13.0384 14.0357 14 14.0357 16.1245 16.0312 15 9.21954 16.0312 5.65685 
16.4924 15.5242 16.5529 13.6015 14.7648 15.8114 13.9284 14.8661 7.28011 8.06226 6.32456 8.06226 6.40312 8.94427 7.61577 7.07107 7.28011 8.24621 7.2111 5.09902 6.08276 7.07107 8.544 5.83095 2.23607 2.23607 1.41421 4.24264 1 3.60555 2 2.82843 11.1803 11.4018 12.1655 9.48683 11 9 11.0454 9.21954 0 4.24264 2.23607 1 2.82843 2 3.16228 3 6.32456 6.7082 4.12311 5.83095 5.38516 5.09902 7 7.61577 15.8114 5.83095 7.07107 5.38516 
19.0263 18.0278 18.4391 16.0312 16.4924 18.1108 16.1245 17.1172 11.1803 12.2066 10.2956 11.7047 10.6301 13.0384 11.6619 10.7703 11.1803 12.083 11.4018 8.94427 9.84886 10.7703 12.53 10 5.38516 4.12311 4.47214 6 5 5 5.83095 5.09902 14.0357 14 15.0333 12 14.3178 12.3693 14.1421 12.0416 4.24264 0 2.23607 3.60555 1.41421 3.16228 2 3 3.16228 3 2.23607 2 2.23607 2.82843 5 4 20 10 4.47214 9.43398 
18.2483 17.2627 18.0278 15.2971 16.1555 17.4642 15.5242 16.4924 9.48683 10.2956 8.544 10.198 8.60233 11.1803 9.84886 9.21954 8.94427 9.84886 9.21954 6.7082 7.61577 8.544 10.2956 7.81025 4 3.16228 3 5.38516 3.16228 4.47214 4.12311 4.12311 12 12.0416 13 10.0499 12.1655 10.198 12.0416 10 2.23607 2.23607 0 2 1 1 1 1.41421 5 5.09902 3.16228 4.12311 4 4.12311 6.32456 6.08276 18.0278 8.06226 6.08276 7.2111 
16.2788 15.2971 16.1555 13.3417 14.3178 15.5242 13.6015 14.5602 7.61577 8.60233 6.7082 8.24621 7.07107 9.43398 8.06226 7.28011 8.24621 9.21954 8.06226 6.08276 7.07107 8.06226 9.48683 6.7082 2 1.41421 1 3.60555 1.41421 2.82843 2.23607 2.23607 12.1655 12.3693 13.1529 10.4403 12 10 12.0416 10.198 1 3.60555 2 0 2.23607 2.23607 3 3.16228 5.38516 5.83095 3.16228 5 4.47214 4.12311 6 6.7082 16.4012 6.40312 6.08276 6.32456 
18.1108 17.1172 17.72 15.1327 15.8114 17.2627 15.2971 16.2788 9.84886 10.8167 8.94427 10.4403 9.21954 11.6619 10.2956 9.48683 9.84886 10.7703 10 7.61577 8.544 9.48683 11.1803 8.60233 4.12311 3 3.16228 5.09902 3.60555 4.12311 4.47214 4 13 13.0384 14 11.0454 13.1529 11.1803 13.0384 11 2.82843 1.41421 1 2.23607 0 2 1.41421 2.23607 4 4.12311 2.23607 3.16228 3 3.16228 5.38516 5.09902 18.6011 8.60233 5.09902 8.06226 
18.4391 17.4642 18.3848 15.5242 16.5529 17.72 15.8114 16.7631 9.21954 9.84886 8.24621 10.0499 8.06226 10.7703 9.48683 9.05539 8.06226 8.94427 8.48528 5.83095 6.7082 7.61577 9.43398 7.07107 4.12311 3.60555 3.16228 5.83095 3 5 4 4.47214 11 11.0454 12 9.05539 11.1803 9.21954 11.0454 9 2 3.16228 1 2.23607 2 0 1.41421 1 6 6.08276 4.12311 5.09902 5 5.09902 7.28011 7.07107 17.4929 7.61577 7.07107 6.40312 
19.2354 18.2483 18.9737 16.2788 17.088 18.4391 16.4924 17.4642 10.4403 11.1803 9.48683 11.1803 9.43398 12.083 10.7703 10.198 9.43398 10.2956 9.89949 7.2111 8.06226 8.94427 10.8167 8.48528 5 4.12311 4 6.32456 4.12311 5.38516 5.09902 5.09902 12.0416 12 13.0384 10 12.3693 10.4403 12.1655 10.0499 3.16228 2 1 3 1.41421 1.41421 0 1 5.09902 5 3.60555 4 4.12311 4.47214 6.7082 6 18.868 8.94427 6.32456 7.81025 
19.4165 18.4391 19.3132 16.4924 17.4642 18.6815 16.7631 17.72 10.198 10.7703 9.21954 11.0454 8.94427 11.7047 10.4403 10.0499 8.60233 9.43398 9.21954 6.40312 7.2111 8.06226 10 7.81025 5.09902 4.47214 4.12311 6.7082 4 5.83095 5 5.38516 11.0454 11 12.0416 9 11.4018 9.48683 11.1803 9.05539 3 3 1.41421 3.16228 2.23607 1 1 0 6.08276 6 4.47214 5 5.09902 5.38516 7.61577 7 18.3576 8.544 7.28011 7.07107 
18.1108 17.1172 17.0294 15.1327 15.0333 17.0294 15.0333 16.0312 12.0416 13.4536 11.3137 12.2066 12.2066 14.1421 12.7279 11.4018 13.6015 14.5602 13.4164 11.4018 12.3693 13.3417 14.8661 12.083 6.40312 5 5.83095 5.83095 6.7082 5 7.2111 5.65685 17 17.0294 18 15.0333 17.1172 15.1327 17.0294 15 6.32456 3.16228 5 5.38516 4 6 5.09902 6.08276 0 1 2.23607 1.41421 1 1.41421 2.23607 1.41421 21.2132 11.4018 1.41421 11.7047 
19.105 18.1108 18.0278 16.1245 16.0312 18.0278 16.0312 17.0294 12.8062 14.1421 12.0416 13.0384 12.8062 14.8661 13.4536 12.2066 13.9284 14.8661 13.8924 11.7047 12.6491 13.6015 15.2315 12.53 7.07107 5.65685 6.40312 6.7082 7.2111 5.83095 7.81025 6.40312 17.0294 17 18.0278 15 17.2627 15.2971 17.1172 15.0333 6.7082 3 5.09902 5.83095 4.12311 6.08276 5 6 1 0 2.82843 1 1.41421 2.23607 3.16228 1 21.9317 12.0416 2.23607 12.083 
17 16 16.2788 14 14.3178 16.0312 14.0357 15.0333 10 11.3137 9.21954 10.2956 10 12.0416 10.6301 9.43398 11.4018 12.3693 11.1803 9.21954 10.198 11.1803 12.6491 9.84886 4.24264 2.82843 3.60555 4.12311 4.47214 3.16228 5 3.60555 15.0333 15.1327 16.0312 13.1529 15.0333 13.0384 15 13.0384 4.12311 2.23607 3.16228 3.16228 2.23607 4.12311 3.60555 4.47214 2.23607 2.82843 0 2.23607 1.41421 1 3.16228 3.60555 19.105 9.21954 3 9.48683 
