70
3 5 2.23607 4 5.38516 2 4.12311 5.83095 4.47214 5.09902 3.16228 2.23607 2.82843 2 1.41421 1 3.16228 2.23607 0 3.60555 9.48683 13.4164 12.53 13 11.6619 9.84886 11.4018 12.3693 10.8167 11.1803 5.83095 5.38516 3.60555 6.7082 5 7.2111 6.08276 4.12311 5 4.24264 19.105 19.2094 19.4165 21.2603 17.8045 17.6918 20 19.799 18.4391 18.6011 12.1655 12.0416 11.1803 13.0384 11.0454 11.7047 13.6015 14.1421 14.0357 12.3693 14.0357 14.3178 13.1529 13.3417 11.0454 14.1421 11.1803 12.3693 11.4018 12 
5.83095 7.61577 4.47214 6.7082 7.07107 5 6.32456 7 6.08276 7.28011 3 2 1 3 3.60555 2.82843 1 3.16228 3.60555 0 12.0416 15.5242 14.5602 15.2971 13.6015 12.1655 14.0357 15.0333 12.6491 13.3417 6.7082 5.83095 5.09902 7.2111 6.32456 8.06226 5.65685 4.47214 7.07107 6.08276 20.2485 20.5913 21.0238 22.4722 19.2354 18.868 21.4709 20.8087 19.7231 20.1246 11.1803 10.7703 10.2956 11.7047 9.84886 11.4018 13.0384 13 12.6491 11.6619 12.1655 12 11.0454 11 9.21954 12.0416 9.05539 10 9 10.4403 
10.8167 12.0416 11.1803 11.4018 13.6015 10.2956 12.2066 14.4222 13.0384 12.8062 12.6491 10.0499 11.0454 9.05539 10.7703 10.4403 12.1655 11.7047 9.48683 12.0416 0 4.24264 3.60555 3.60555 3.16228 1 2 3 3 2.23607 6.32456 7.28011 7 6.7082 6.08276 5.83095 8.544 8.06226 5 6 11.1803 10.8167 10.6301 13.0384 9.43398 9.84886 11.4018 12.083 10.2956 10 11.4018 12.0416 10.6301 12.8062 11.3137 9.43398 11.1803 13.0384 13.6015 10.8167 14.8661 16.2788 14.8661 15.6205 12.8062 15.5563 13.6015 15 14.4222 12.7279 
15 16.2788 15.2643 15.6205 17.8045 14.4222 16.4012 18.6011 17.2047 17.0294 16.5529 13.6015 14.5602 12.6491 14.7648 14.3178 15.8114 15.6525 13.4164 15.5242 4.24264 0 1 1 2 3.60555 3.16228 3 3 2.23607 9.05539 10.0499 10.4403 9 9.21954 8 11 11.1803 8.544 9.48683 7.28011 6.7082 6.40312 8.94427 5.38516 6.08276 7.2111 8.24621 6.32456 5.83095 11.6619 12.53 11.1803 13.0384 12.083 9.43398 10.6301 12.8062 13.6015 10.8167 15.2643 17 15.6525 16.5529 13.9284 16.1245 14.8661 16.1555 15.8114 13.4164 
14.2127 15.5563 14.4222 14.8661 17.0294 13.6015 15.6205 17.8045 16.4012 16.2788 15.6525 12.6491 13.6015 11.7047 13.8924 13.4164 14.8661 14.7648 12.53 14.5602 3.60555 1 0 1.41421 1 2.82843 3 3.16228 2 1.41421 8.06226 9.05539 9.48683 8 8.24621 7 10 10.198 7.61577 8.544 7.61577 7.2111 7.07107 9.43398 5.83095 6.32456 7.81025 8.544 6.7082 6.40312 10.8167 11.6619 10.2956 12.2066 11.1803 8.60233 9.89949 12.0416 12.8062 10 14.4222 16.1245 14.7648 15.6525 13 15.2643 13.9284 15.2315 14.8661 12.53 
14.4222 15.6205 14.7648 15 17.2047 13.8924 15.8114 18.0278 16.6433 16.4012 16.1555 13.3417 14.3178 12.3693 14.3178 13.9284 15.5242 15.2315 13 15.2971 3.60555 1 1.41421 0 2.23607 3.16228 2.23607 2 3.16228 2 9 10 10.198 9.05539 9.05539 8.06226 11.0454 11.0454 8.24621 9.21954 8.24621 7.61577 7.2111 9.84886 6.32456 7.07107 8.06226 9.21954 7.28011 6.7082 12.2066 13.0384 11.6619 13.6015 12.53 10 11.3137 13.4536 14.2127 11.4018 15.8114 17.4929 16.1245 17 14.3178 16.6433 15.2315 16.5529 16.1555 13.8924 
13.4536 14.8661 13.6015 14.1421 16.2788 12.8062 14.8661 17.0294 15.6205 15.5563 14.7648 11.7047 12.6491 10.7703 13.0384 12.53 13.9284 13.8924 11.6619 13.6015 3.16228 2 1 2.23607 0 2.23607 3.16228 3.60555 1 1 7.07107 8.06226 8.544 7 7.28011 6 9 9.21954 6.7082 7.61577 8.06226 7.81025 7.81025 10 6.40312 6.7082 8.48528 8.94427 7.2111 7.07107 10 10.8167 9.43398 11.4018 10.2956 7.81025 9.21954 11.3137 12.0416 9.21954 13.6015 15.2643 13.8924 14.7648 12.083 14.4222 13 14.3178 13.9284 11.6619 
11.4018 12.7279 11.6619 12.0416 14.2127 10.8167 12.8062 15 13.6015 13.4536 13 10.198 11.1803 9.21954 11.1803 10.7703 12.3693 12.083 9.84886 12.1655 1 3.60555 2.82843 3.16228 2.23607 0 2.23607 3.16228 2 1.41421 6.08276 7.07107 7.07107 6.32456 6 5.38516 8.24621 8 5.09902 6.08276 10.2956 10 9.89949 12.2066 8.60233 8.94427 10.6301 11.1803 9.43398 9.21954 10.6301 11.3137 9.89949 12.0416 10.6301 8.60233 10.2956 12.2066 12.8062 10 14.1421 15.6205 14.2127 15 12.2066 14.8661 13.0384 14.4222 13.8924 12.0416 
12.53 13.6015 13 13.0384 15.2643 12.083 13.8924 16.1245 14.7648 14.4222 14.5602 12.0416 13.0384 11.0454 12.6491 12.3693 14.1421 13.6015 11.4018 14.0357 2 3.16228 3 2.23607 3.16228 2.23607 0 1 3.60555 2.23607 8.24621 9.21954 9 8.544 8.06226 7.61577 10.4403 10.0499 7 8 10.4403 9.84886 9.43398 12.083 8.544 9.21954 10.2956 11.4018 9.48683 8.94427 12.7279 13.4536 12.0416 14.1421 12.8062 10.6301 12.2066 14.2127 14.8661 12.0416 16.2788 17.8045 16.4012 17.2047 14.4222 17.0294 15.2643 16.6433 16.1245 14.2127 
13.4164 14.4222 13.9284 13.8924 16.1245 13 14.7648 17 15.6525 15.2643 15.5242 13.0384 14.0357 12.0416 13.6015 13.3417 15.1327 14.5602 12.3693 15.0333 3 3 3.16228 2 3.60555 3.16228 1 0 4.24264 2.82843 9.21954 10.198 10 9.48683 9.05539 8.544 11.4018 11.0454 8 9 10.198 9.48683 8.94427 11.7047 8.24621 9.05539 9.84886 11.1803 9.21954 8.544 13.4536 14.2127 12.8062 14.8661 13.6015 11.3137 12.8062 14.8661 15.5563 12.7279 17.0294 18.6011 17.2047 18.0278 15.2643 17.8045 16.1245 17.4929 17 15 
12.7279 14.2127 12.8062 13.4536 15.5563 12.0416 14.1421 16.2788 14.8661 14.8661 13.8924 10.7703 11.7047 9.84886 12.2066 11.6619 13 13.0384 10.8167 12.6491 3 3 2 3.16228 1 2 3.60555 4.24264 0 1.41421 6.08276 7.07107 7.61577 6 6.32456 5 8 8.24621 5.83095 6.7082 8.60233 8.48528 8.60233 10.6301 7.07107 7.2111 9.21954 9.43398 7.81025 7.81025 9.21954 10 8.60233 10.6301 9.43398 7.07107 8.60233 10.6301 11.3137 8.48528 12.8062 14.4222 13.0384 13.8924 11.1803 13.6015 12.083 13.4164 13 10.8167 
12.8062 14.1421 13.0384 13.4536 15.6205 12.2066 14.2127 16.4012 15 14.8661 14.3178 11.4018 12.3693 10.4403 12.53 12.083 13.6015 13.4164 11.1803 13.3417 2.23607 2.23607 1.41421 2 1 1.41421 2.23607 2.82843 1.41421 0 7 8 8.24621 7.07107 7.07107 6.08276 9.05539 9.05539 6.32456 7.28011 8.94427 8.60233 8.48528 10.8167 7.2111 7.61577 9.21954 9.84886 8.06226 7.81025 10.6301 11.4018 10 12.0416 10.8167 8.48528 10 12.0416 12.7279 9.89949 14.2127 15.8114 14.4222 15.2643 12.53 15 13.4164 14.7648 14.3178 12.2066 
8.544 10.4403 8.06226 9.48683 11.1803 7.61577 9.84886 11.6619 10.2956 10.7703 8.48528 5 5.83095 4.24264 7.2111 6.40312 7.2111 7.81025 5.83095 6.7082 6.32456 9.05539 8.06226 9 7.07107 6.08276 8.24621 9.21954 6.08276 7 0 1 2.23607 1 1 1.41421 2.23607 2.23607 2.23607 2 13.6015 13.8924 14.3178 15.8114 12.53 12.2066 14.7648 14.2127 13.0384 13.4164 7.07107 7.28011 6.08276 8.24621 6.32456 6.08276 8.06226 9.05539 9.21954 7 9.84886 10.8167 9.43398 10 7.2111 10.2956 7.81025 9.21954 8.48528 7.61577 
8.24621 10.198 7.61577 9.21954 10.7703 7.28011 9.48683 11.1803 9.84886 10.4403 7.81025 4.24264 5 3.60555 6.7082 5.83095 6.40312 7.2111 5.38516 5.83095 7.28011 10.0499 9.05539 10 8.06226 7.07107 9.21954 10.198 7.07107 8 1 0 2 1.41421 1.41421 2.23607 1.41421 1.41421 2.82843 2.23607 14.4222 14.7648 15.2315 16.6433 13.4164 13.0384 15.6525 15 13.8924 14.3178 7 7.07107 6 8.06226 6.08276 6.32456 8.24621 9 9.05539 7.07107 9.48683 10.2956 8.94427 9.43398 6.7082 9.84886 7.2111 8.60233 7.81025 7.28011 
6.32456 8.24621 5.83095 7.28011 8.94427 5.38516 7.61577 9.43398 8.06226 8.544 6.40312 3.16228 4.12311 2.23607 5 4.24264 5.38516 5.65685 3.60555 5.09902 7 10.4403 9.48683 10.198 8.544 7.07107 9 10 7.61577 8.24621 2.23607 2 0 3.16228 1.41421 3.60555 3.16228 1.41421 2 1 15.6205 15.8114 16.1245 17.8045 14.4222 14.2127 16.6433 16.2788 15 15.2643 9 9.05539 8 10.0499 8.06226 8.24621 10.198 11 11.0454 9.05539 11.4018 12.083 10.7703 11.1803 8.544 11.7047 8.94427 10.2956 9.43398 9.21954 
9.48683 11.4018 8.94427 10.4403 12.083 8.544 10.7703 12.53 11.1803 11.7047 9.21954 5.65685 6.40312 5 8.06226 7.2111 7.81025 8.60233 6.7082 7.2111 6.7082 9 8 9.05539 7 6.32456 8.544 9.48683 6 7.07107 1 1.41421 3.16228 0 2 1 2 2.82843 3.16228 3 13.0384 13.4164 13.9284 15.2643 12.083 11.6619 14.3178 13.6015 12.53 13 6.08276 6.32456 5.09902 7.28011 5.38516 5.09902 7.07107 8.06226 8.24621 6 8.94427 10 8.60233 9.21954 6.40312 9.43398 7.07107 8.48528 7.81025 6.7082 
7.61577 9.48683 7.2111 8.544 10.2956 6.7082 8.94427 10.8167 9.43398 9.84886 7.81025 4.47214 5.38516 3.60555 6.40312 5.65685 6.7082 7.07107 5 6.32456 6.08276 9.21954 8.24621 9.05539 7.28011 6 8.06226 9.05539 6.32456 7.07107 1 1.41421 1.41421 2 0 2.23607 2.82843 2 1.41421 1 14.2127 14.4222 14.7648 16.4012 13.0384 12.8062 15.2643 14.8661 13.6015 13.8924 8.06226 8.24621 7.07107 9.21954 7.28011 7.07107 9.05539 10.0499 10.198 8 10.7703 11.6619 10.2956 10.8167 8.06226 11.1803 8.60233 10 9.21954 8.544 
9.84886 11.7047 9.43398 10.7703 12.53 8.94427 11.1803 13.0384 11.6619 12.083 9.89949 6.40312 7.2111 5.65685 8.60233 7.81025 8.60233 9.21954 7.2111 8.06226 5.83095 8 7 8.06226 6 5.38516 7.61577 8.544 5 6.08276 1.41421 2.23607 3.60555 1 2.23607 0 3 3.60555 3 3.16228 12.2066 12.53 13 14.4222 11.1803 10.8167 13.4164 12.8062 11.6619 12.083 6.32456 6.7082 5.38516 7.61577 5.83095 5 7 8.24621 8.544 6.08276 9.43398 10.6301 9.21954 9.89949 7.07107 10 7.81025 9.21954 8.60233 7.2111 
9.05539 11.0454 8.24621 10.0499 11.4018 8.06226 10.198 11.7047 10.4403 11.1803 8.06226 4.47214 5 4.12311 7.28011 6.32456 6.40312 7.61577 6.08276 5.65685 8.544 11 10 11.0454 9 8.24621 10.4403 11.4018 8 9.05539 2.23607 1.41421 3.16228 2 2.82843 3 0 2 4.24264 3.60555 14.7648 15.2315 15.8114 17 13.9284 13.4164 16.1555 15.2643 14.3178 14.8661 6.08276 6 5.09902 7 5 5.83095 7.61577 8.06226 8 6.32456 8.24621 8.94427 7.61577 8.06226 5.38516 8.544 5.83095 7.2111 6.40312 6.08276 
7.07107 9.05539 6.32456 8.06226 9.48683 6.08276 8.24621 9.84886 8.544 9.21954 6.40312 2.82843 3.60555 2.23607 5.38516 4.47214 5 5.83095 4.12311 4.47214 8.06226 11.1803 10.198 11.0454 9.21954 8 10.0499 11.0454 8.24621 9.05539 2.23607 1.41421 1.41421 2.82843 2 3.60555 2 0 3.16228 2.23607 15.8114 16.1245 16.5529 18.0278 14.7648 14.4222 17 16.4012 15.2643 15.6525 8.06226 8 7.07107 9 7 7.61577 9.48683 10.0499 10 8.24621 10.198 10.7703 9.48683 9.84886 7.28011 10.4403 7.61577 8.94427 8.06226 8.06226 
7.2111 8.94427 7.07107 8.06226 10 6.40312 8.60233 10.6301 9.21954 9.43398 8.06226 5.09902 6.08276 4.12311 6.40312 5.83095 7.28011 7.2111 5 7.07107 5 8.544 7.61577 8.24621 6.7082 5.09902 7 8 5.83095 6.32456 2.23607 2.82843 2 3.16228 1.41421 3 4.24264 3.16228 0 1 14.1421 14.2127 14.4222 16.2788 12.8062 12.7279 15 14.8661 13.4536 13.6015 9.21954 9.48683 8.24621 10.4403 8.544 8 10 11.1803 11.4018 9.05539 12.083 13.0384 11.6619 12.2066 9.43398 12.53 10 11.4018 10.6301 9.84886 
6.7082 8.544 6.40312 7.61577 9.43398 5.83095 8.06226 10 8.60233 8.94427 7.2111 4.12311 5.09902 3.16228 5.65685 5 6.32456 6.40312 4.24264 6.08276 6 9.48683 8.544 9.21954 7.61577 6.08276 8 9 6.7082 7.28011 2 2.23607 1 3 1 3.16228 3.60555 2.23607 1 0 14.8661 15 15.2643 17.0294 13.6015 13.4536 15.8114 15.5563 14.2127 14.4222 9.05539 9.21954 8.06226 10.198 8.24621 8.06226 10.0499 11.0454 11.1803 9 11.7047 12.53 11.1803 11.6619 8.94427 12.083 9.43398 10.8167 10 9.48683 
21.2603 22.8035 21.2132 22.0227 24.0832 20.5183 22.6716 24.7588 23.3452 23.4307 22.0227 18.6011 19.4165 17.8045 20.5183 19.8494 20.8087 21.2603 19.105 20.2485 11.1803 7.28011 7.61577 8.24621 8.06226 10.2956 10.4403 10.198 8.60233 8.94427 13.6015 14.4222 15.6205 13.0384 14.2127 12.2066 14.7648 15.8114 14.1421 14.8661 0 1.41421 2.82843 2.23607 2 1.41421 2.23607 1 1 2.23607 12.0416 13.0384 12.1655 13 13.1529 10.198 10 12.0416 13.0384 11.0454 15.0333 17.0294 16 17 15.1327 16.0312 16.1245 17.0294 17.1172 14.0357 
21.2132 22.6716 21.2603 21.9317 24.0416 20.5183 22.6274 24.7588 23.3452 23.3452 22.2036 18.868 19.7231 18.0278 20.6155 20 21.095 21.4009 19.2094 20.5913 10.8167 6.7082 7.2111 7.61577 7.81025 10 9.84886 9.48683 8.48528 8.60233 13.8924 14.7648 15.8114 13.4164 14.4222 12.53 15.2315 16.1245 14.2127 15 1.41421 0 1.41421 2.23607 1.41421 2 1 2.23607 1 1 13 14 13.0384 14.0357 14.0357 11.0454 11.0454 13.1529 14.1421 12 16.1245 18.1108 17.0294 18.0278 16.0312 17.1172 17.0294 18 18.0278 15 
21.2603 22.6274 21.4009 21.9317 24.0832 20.6155 22.6716 24.8395 23.4307 23.3452 22.4722 19.2354 20.1246 18.3576 20.8087 20.2485 21.4709 21.6333 19.4165 21.0238 10.6301 6.40312 7.07107 7.2111 7.81025 9.89949 9.43398 8.94427 8.60233 8.48528 14.3178 15.2315 16.1245 13.9284 14.7648 13 15.8114 16.5529 14.4222 15.2643 2.82843 1.41421 0 3 2 3.16228 1 3.60555 2.23607 1 14.0357 15.0333 14 15.1327 15 12 12.1655 14.3178 15.2971 13.0384 17.2627 19.2354 18.1108 19.105 17 18.2483 18 19.0263 19 16.0312 
23.3452 24.8395 23.3452 24.0832 26.1725 22.6274 24.7588 26.8701 25.4558 25.4951 24.2074 20.8087 21.6333 20 22.6716 22.0227 23.0217 23.4307 21.2603 22.4722 13.0384 8.94427 9.43398 9.84886 10 12.2066 12.083 11.7047 10.6301 10.8167 15.8114 16.6433 17.8045 15.2643 16.4012 14.4222 17 18.0278 16.2788 17.0294 2.23607 2.23607 3 0 3.60555 3.60555 2 2 2.82843 3.16228 14.1421 15.1327 14.3178 15.0333 15.2971 12.3693 12.0416 14 15 13.1529 17 19 18.0278 19.0263 17.2627 18 18.2483 19.105 19.2354 16.1245 
